# STATION: SEWC1
# STATION NAME: SMITH PEAK (STF)
# LATITUDE: 37.800520
# LONGITUDE: -120.100810
# ELEVATION [ft]: 3871.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
SEWC1,01/01/2022 13:16 PST,46.0,51.0,5.99,180.0,10.0,512.0,13.2,10.0,57.0,10.5,15.0,184.0,,S,,28.71
SEWC1,01/01/2022 14:16 PST,46.0,60.0,5.0,169.0,10.0,432.0,13.2,10.0,55.0,9.9,13.9,124.0,,S,,32.75
SEWC1,01/01/2022 15:16 PST,45.0,63.0,4.0,150.0,10.0,302.0,13.2,10.0,51.0,10.0,13.9,156.0,,SSE,,33.03
SEWC1,01/01/2022 16:16 PST,41.0,73.0,5.0,166.0,7.0,136.0,13.2,7.0,43.0,10.3,14.0,155.0,,SSE,,32.91
SEWC1,01/01/2022 17:16 PST,33.0,100.0,7.0,181.0,9.0,14.0,13.2,9.0,32.0,11.3,12.9,181.0,,S,,33.0
SEWC1,01/01/2022 18:16 PST,33.0,100.0,9.0,145.0,12.0,0.0,13.2,12.0,33.0,13.8,12.8,146.0,,SE,,33.0
SEWC1,01/01/2022 19:16 PST,33.0,100.0,12.0,128.0,16.0,0.0,13.2,16.0,33.0,15.8,12.8,109.0,,SE,,33.0
SEWC1,01/01/2022 20:16 PST,33.0,97.0,13.0,119.0,14.99,0.0,13.2,14.99,31.0,18.0,12.8,116.0,,ESE,,32.23
SEWC1,01/01/2022 21:16 PST,34.0,87.0,14.99,129.0,20.0,0.0,13.2,20.0,32.0,19.5,12.8,130.0,,SE,,30.49
SEWC1,01/01/2022 22:16 PST,34.0,73.0,14.99,135.0,20.0,0.0,13.2,20.0,31.0,19.9,12.8,144.0,,SE,,26.15
SEWC1,01/01/2022 23:16 PST,35.0,67.0,14.99,133.0,20.0,0.0,13.2,20.0,31.0,19.6,12.7,137.0,,SE,,25.02
SEWC1,01/02/2022 00:16 PST,35.0,61.0,10.0,100.0,18.0,0.0,13.2,18.0,31.0,18.1,12.7,123.0,,E,,22.76
SEWC1,01/02/2022 01:16 PST,36.0,58.0,10.0,101.0,14.99,0.0,13.2,14.99,32.0,16.0,12.7,117.0,,E,,22.49
SEWC1,01/02/2022 02:16 PST,37.0,51.0,12.0,132.0,14.99,0.0,13.2,14.99,33.0,14.8,12.7,114.0,,SE,,20.36
SEWC1,01/02/2022 03:16 PST,34.0,65.0,13.0,129.0,18.0,0.0,13.2,18.0,31.0,14.2,12.7,129.0,,SE,,23.34
SEWC1,01/02/2022 04:16 PST,34.0,62.0,14.01,135.0,18.0,0.0,13.2,18.0,31.0,14.6,12.6,134.0,,SE,,22.2
SEWC1,01/02/2022 05:16 PST,36.0,51.0,16.0,127.0,21.0,0.0,13.2,21.0,33.0,14.1,12.6,121.0,,SE,,19.44
SEWC1,01/02/2022 06:16 PST,35.0,54.0,14.01,120.0,20.0,0.0,13.2,20.0,31.0,13.4,12.6,130.0,,ESE,,19.85
SEWC1,01/02/2022 07:16 PST,35.0,52.0,11.0,82.0,16.0,1.0,13.2,16.0,31.0,13.0,12.6,102.0,,E,,18.96
SEWC1,01/02/2022 08:16 PST,42.0,39.0,8.0,118.0,14.01,80.0,13.2,14.01,41.0,12.5,14.9,78.0,,ESE,,18.62
SEWC1,01/02/2022 09:16 PST,45.0,35.0,7.0,156.0,12.0,252.0,13.2,12.0,51.0,11.2,14.5,156.0,,SSE,,18.77
SEWC1,01/02/2022 10:16 PST,47.0,37.0,8.0,145.0,14.01,397.0,13.2,14.01,56.0,10.5,14.6,144.0,,SE,,21.86
SEWC1,01/02/2022 11:16 PST,49.0,39.0,9.0,151.0,14.01,493.0,13.2,14.01,59.0,10.1,13.9,139.0,,SSE,,24.92
SEWC1,01/02/2022 12:16 PST,50.0,44.0,9.0,140.0,17.0,527.0,13.2,17.0,60.0,9.2,14.8,147.0,,SE,,28.76
SEWC1,01/02/2022 13:16 PST,51.0,44.0,9.0,160.0,16.0,517.0,13.2,16.0,60.0,8.9,14.4,133.0,,SSE,,29.67
SEWC1,01/02/2022 14:16 PST,51.0,43.0,9.0,166.0,14.01,432.0,13.2,14.01,58.0,9.0,14.0,160.0,,SSE,,29.1
SEWC1,01/02/2022 15:16 PST,50.0,45.0,7.0,198.0,14.99,307.0,13.2,14.99,53.0,8.8,14.6,208.0,,SSW,,29.31
SEWC1,01/02/2022 16:16 PST,48.0,50.0,4.0,186.0,10.0,147.0,13.2,10.0,48.0,8.8,13.8,196.0,,S,,30.07
SEWC1,01/02/2022 17:16 PST,42.0,58.0,7.0,111.0,8.0,15.0,13.2,8.0,38.0,9.3,12.9,100.0,,ESE,,28.14
SEWC1,01/02/2022 18:16 PST,41.0,59.0,9.0,79.0,10.0,0.0,13.2,10.0,37.0,10.3,12.8,85.0,,E,,27.62
SEWC1,01/02/2022 19:16 PST,40.0,57.0,7.0,93.0,10.0,0.0,13.2,10.0,36.0,10.5,12.8,81.0,,E,,25.83
SEWC1,01/02/2022 20:16 PST,40.0,56.0,5.99,72.0,9.0,0.0,13.2,9.0,35.0,10.8,12.8,101.0,,ENE,,25.4
SEWC1,01/02/2022 21:16 PST,39.0,54.0,8.0,73.0,10.0,0.0,13.2,10.0,35.0,11.2,12.8,75.0,,ENE,,23.59
SEWC1,01/02/2022 22:16 PST,40.0,50.0,8.0,118.0,11.0,0.0,13.2,11.0,35.0,11.2,12.7,117.0,,ESE,,22.67
SEWC1,01/02/2022 23:16 PST,37.0,51.0,7.0,88.0,11.0,0.0,13.2,11.0,33.0,11.2,12.7,127.0,,E,,20.36
SEWC1,01/03/2022 00:16 PST,39.0,46.0,7.0,142.0,12.0,0.0,13.2,12.0,34.0,11.3,12.7,130.0,,SE,,19.77
SEWC1,01/03/2022 01:16 PST,37.0,44.0,5.99,71.0,10.0,0.0,13.2,10.0,33.0,11.2,12.7,85.0,,ENE,,16.9
SEWC1,01/03/2022 02:16 PST,37.0,44.0,7.0,86.0,11.0,0.0,13.2,11.0,33.0,11.2,12.7,82.0,,E,,16.9
SEWC1,01/03/2022 03:16 PST,36.0,47.0,10.0,86.0,13.0,0.0,13.2,13.0,32.0,11.0,12.7,103.0,,E,,17.52
SEWC1,01/03/2022 04:16 PST,36.0,46.0,7.0,98.0,11.0,0.0,13.2,11.0,32.0,11.1,12.7,86.0,,E,,17.02
SEWC1,01/03/2022 05:16 PST,39.0,40.0,8.0,124.0,14.01,0.0,13.2,14.01,34.0,10.9,12.7,117.0,,SE,,16.5
SEWC1,01/03/2022 06:16 PST,37.0,40.0,5.99,105.0,11.0,0.0,13.2,11.0,32.0,10.8,12.7,138.0,,ESE,,14.7
SEWC1,01/03/2022 07:16 PST,36.0,40.0,5.99,79.0,10.0,2.0,13.2,10.0,32.0,10.6,12.7,76.0,,E,,13.79
SEWC1,01/03/2022 08:16 PST,40.0,36.0,10.0,131.0,11.0,74.0,13.2,11.0,38.0,10.5,14.4,134.0,,SE,,14.97
SEWC1,01/03/2022 09:16 PST,45.0,31.0,9.0,149.0,14.01,221.0,13.2,14.01,49.0,10.2,14.0,133.0,,SSE,,15.95
SEWC1,01/03/2022 10:16 PST,47.0,36.0,7.0,140.0,12.0,406.0,13.2,12.0,55.0,9.2,13.8,153.0,,SE,,21.21
SEWC1,01/03/2022 11:16 PST,47.0,42.0,7.0,163.0,12.0,448.0,13.2,12.0,53.0,9.1,14.3,153.0,,SSE,,24.9
SEWC1,01/03/2022 12:16 PST,46.0,39.0,8.0,171.0,14.01,337.0,13.2,14.01,50.0,8.7,14.4,162.0,,S,,22.22
SEWC1,01/03/2022 13:16 PST,46.0,42.0,7.0,168.0,13.0,330.0,13.2,13.0,50.0,8.7,13.9,146.0,,SSE,,23.99
SEWC1,01/03/2022 14:16 PST,46.0,44.0,7.0,184.0,11.0,299.0,13.2,11.0,50.0,8.6,14.3,182.0,,S,,25.11
SEWC1,01/03/2022 15:16 PST,43.0,52.0,5.0,176.0,9.0,178.0,13.2,9.0,44.0,8.6,13.9,200.0,,S,,26.4
SEWC1,01/03/2022 16:16 PST,41.0,59.0,5.99,146.0,9.0,74.0,13.2,9.0,40.0,9.0,13.9,141.0,,SE,,27.62
SEWC1,01/03/2022 17:16 PST,39.0,60.0,11.0,118.0,14.01,12.0,13.2,14.01,38.0,9.5,12.8,121.0,,ESE,,26.14
SEWC1,01/03/2022 18:16 PST,40.0,61.0,9.0,137.0,11.0,0.0,13.2,11.0,38.0,10.3,12.8,131.0,,SE,,27.49
SEWC1,01/03/2022 19:16 PST,40.0,57.0,8.0,154.0,12.0,0.0,13.2,12.0,38.0,10.6,12.8,157.0,,SSE,,25.83
SEWC1,01/03/2022 20:16 PST,41.0,52.0,4.0,200.0,10.0,0.0,13.2,10.0,39.0,10.8,12.8,150.0,,SSW,,24.54
SEWC1,01/03/2022 21:16 PST,40.0,57.0,5.0,68.0,5.99,0.0,13.2,5.99,37.0,10.8,12.8,67.0,,ENE,,25.83
SEWC1,01/03/2022 22:16 PST,40.0,54.0,9.0,60.0,11.0,0.0,13.2,11.0,36.0,11.1,12.7,53.0,,ENE,,24.52
SEWC1,01/03/2022 23:16 PST,39.0,52.0,10.0,47.0,13.0,0.0,13.2,13.0,37.0,11.2,12.7,55.0,,NE,,22.68
SEWC1,01/04/2022 00:16 PST,38.0,52.0,10.0,57.0,12.0,0.0,13.2,12.0,35.0,11.1,12.7,59.0,,ENE,,21.75
SEWC1,01/04/2022 01:16 PST,38.0,48.0,11.0,52.0,14.01,0.0,13.2,14.01,35.0,11.2,12.7,54.0,,NE,,19.85
SEWC1,01/04/2022 02:16 PST,38.0,46.0,11.0,56.0,14.01,0.0,13.2,14.01,36.0,11.1,12.7,55.0,,NE,,18.85
SEWC1,01/04/2022 03:16 PST,39.0,44.0,12.0,45.0,17.0,0.0,13.2,17.0,35.0,11.2,12.7,40.0,,NE,,18.72
SEWC1,01/04/2022 04:16 PST,39.0,44.0,13.0,49.0,16.0,0.0,13.2,16.0,36.0,10.8,12.7,47.0,,NE,,18.72
SEWC1,01/04/2022 05:16 PST,38.0,49.0,12.0,51.0,14.99,0.0,13.2,14.99,35.0,10.8,12.7,41.0,,NE,,20.34
SEWC1,01/04/2022 06:16 PST,40.0,54.0,10.0,27.0,16.0,0.0,13.2,16.0,38.0,10.8,12.7,28.0,,NNE,,24.52
SEWC1,01/04/2022 07:16 PST,40.0,53.0,8.0,25.0,11.0,0.0,13.2,11.0,37.0,11.2,12.7,30.0,,NNE,,24.07
SEWC1,01/04/2022 08:16 PST,43.0,54.0,7.0,6.0,12.0,48.0,13.2,12.0,42.0,11.1,13.2,34.0,,N,,27.32
SEWC1,01/04/2022 09:16 PST,46.0,54.0,5.99,0.0,9.0,192.0,13.2,9.0,51.0,11.2,14.2,345.0,,N,,30.12
SEWC1,01/04/2022 10:16 PST,45.0,60.0,5.99,17.0,9.0,258.0,13.2,9.0,50.0,10.8,14.0,13.0,,NNE,,31.81
SEWC1,01/04/2022 11:16 PST,47.0,67.0,8.0,314.0,11.0,375.0,13.2,11.0,56.0,10.8,13.7,309.0,,NW,,36.5
SEWC1,01/04/2022 12:16 PST,49.0,68.0,8.0,295.0,12.0,469.0,13.2,12.0,56.0,10.3,13.8,270.0,,WNW,,38.79
SEWC1,01/04/2022 13:16 PST,49.0,69.0,8.0,297.0,14.01,390.0,13.2,14.01,56.0,10.2,13.8,310.0,,WNW,,39.17
SEWC1,01/04/2022 14:16 PST,50.0,72.0,5.0,285.0,14.01,350.0,13.2,14.01,57.0,10.7,13.9,316.0,,WNW,,41.24
SEWC1,01/04/2022 15:16 PST,47.0,81.0,8.0,310.0,12.0,227.0,13.2,12.0,50.0,10.6,13.7,307.0,,NW,,41.41
SEWC1,01/04/2022 16:16 PST,44.0,96.0,9.0,315.0,14.99,85.0,13.2,14.99,45.0,11.7,13.8,330.0,,NW,,42.92
SEWC1,01/04/2022 17:16 PST,43.0,100.0,11.0,325.0,13.0,17.0,13.2,13.0,42.0,14.1,12.9,328.0,,NW,,43.0
SEWC1,01/04/2022 18:16 PST,43.0,100.0,7.0,348.0,13.0,0.0,13.2,13.0,41.0,16.4,12.8,322.0,,NNW,,43.0
SEWC1,01/04/2022 19:16 PST,42.0,100.0,11.0,321.0,13.0,0.0,13.2,13.0,43.0,19.3,12.8,312.0,,NW,,42.0
SEWC1,01/04/2022 20:16 PST,42.0,100.0,8.0,340.0,12.0,0.0,13.2,12.0,42.0,21.1,12.8,320.0,,NNW,,42.0
SEWC1,01/04/2022 21:16 PST,42.0,95.0,7.0,17.0,14.01,0.0,13.2,14.01,40.0,22.9,12.8,65.0,,NNE,,40.65
SEWC1,01/04/2022 22:16 PST,44.0,76.0,7.0,29.0,10.0,0.0,13.2,10.0,42.0,21.3,12.7,20.0,,NNE,,36.84
SEWC1,01/04/2022 23:16 PST,44.0,69.0,8.0,19.0,12.0,0.0,13.2,12.0,42.0,19.2,12.7,16.0,,NNE,,34.37
SEWC1,01/05/2022 00:16 PST,46.0,65.0,5.99,357.0,12.0,0.0,13.2,12.0,44.0,17.5,12.7,340.0,,N,,34.77
SEWC1,01/05/2022 01:16 PST,45.0,61.0,5.99,352.0,9.0,0.0,13.2,9.0,44.0,15.7,12.7,342.0,,N,,32.22
SEWC1,01/05/2022 02:16 PST,44.0,72.0,9.0,339.0,11.0,0.0,13.2,11.0,44.0,14.8,12.7,332.0,,NNW,,35.45
SEWC1,01/05/2022 03:16 PST,43.0,84.0,9.0,330.0,12.0,0.0,13.2,12.0,43.0,15.9,12.7,317.0,,NNW,,38.44
SEWC1,01/05/2022 04:16 PST,44.0,80.0,10.0,328.0,11.0,0.0,13.2,11.0,42.0,17.1,12.7,336.0,,NNW,,38.16
SEWC1,01/05/2022 05:16 PST,44.0,72.0,10.0,325.0,14.99,0.0,13.2,14.99,42.0,17.8,12.7,330.0,,NW,,35.45
SEWC1,01/05/2022 06:16 PST,44.0,72.0,10.0,329.0,13.0,0.0,13.2,13.0,41.0,17.2,12.7,325.0,,NNW,,35.45
SEWC1,01/05/2022 07:16 PST,43.0,74.0,11.0,310.0,14.99,1.0,13.2,14.99,40.0,17.3,12.7,296.0,,NW,,35.19
SEWC1,01/05/2022 08:16 PST,44.0,70.0,8.0,347.0,16.0,79.0,13.2,16.0,46.0,15.8,14.5,337.0,,NNW,,34.74
SEWC1,01/05/2022 09:16 PST,44.0,72.0,9.0,329.0,14.01,240.0,13.2,14.01,50.0,14.5,14.1,337.0,,NNW,,35.45
SEWC1,01/05/2022 10:16 PST,47.0,69.0,9.0,321.0,14.01,383.0,13.2,14.01,56.0,13.1,14.1,303.0,,NW,,37.25
SEWC1,01/05/2022 11:16 PST,51.0,60.0,10.0,309.0,20.0,480.0,13.2,20.0,61.0,11.8,13.9,341.0,,NW,,37.47
SEWC1,01/05/2022 12:16 PST,54.0,56.0,8.0,294.0,20.0,520.0,13.2,20.0,65.0,10.4,14.0,300.0,,WNW,,38.52
SEWC1,01/05/2022 13:16 PST,55.0,56.0,7.0,290.0,17.0,501.0,13.2,17.0,66.0,10.0,13.7,308.0,,WNW,,39.46
SEWC1,01/05/2022 14:16 PST,54.0,61.0,7.0,298.0,18.0,427.0,13.2,18.0,64.0,9.8,14.4,308.0,,WNW,,40.73
SEWC1,01/05/2022 15:16 PST,53.0,67.0,7.0,322.0,14.99,303.0,13.2,14.99,60.0,9.9,14.2,311.0,,NW,,42.23
SEWC1,01/05/2022 16:16 PST,50.0,76.0,7.0,302.0,13.0,145.0,13.2,13.0,53.0,10.4,14.2,300.0,,WNW,,42.66
SEWC1,01/05/2022 17:16 PST,45.0,99.0,8.0,307.0,14.99,12.0,13.2,14.99,45.0,12.7,12.9,332.0,,NW,,44.73
SEWC1,01/05/2022 18:16 PST,45.0,100.0,10.0,326.0,13.0,0.0,13.2,13.0,45.0,15.9,12.8,325.0,,NW,,45.0
SEWC1,01/05/2022 19:16 PST,44.0,100.0,7.0,341.0,11.0,0.0,13.2,11.0,44.0,18.9,12.8,328.0,,NNW,,44.0
SEWC1,01/05/2022 20:16 PST,44.0,100.0,8.0,26.0,10.0,0.0,13.2,10.0,42.0,21.2,12.8,35.0,,NNE,,44.0
SEWC1,01/05/2022 21:16 PST,43.0,100.0,8.0,23.0,11.0,0.0,13.2,11.0,42.0,22.3,12.8,45.0,,NNE,,43.0
SEWC1,01/05/2022 22:16 PST,44.0,87.0,8.0,17.0,10.0,0.0,13.2,10.0,41.0,22.9,12.7,19.0,,NNE,,40.33
SEWC1,01/05/2022 23:16 PST,43.0,85.0,5.99,43.0,9.0,0.0,13.2,9.0,40.0,23.1,12.7,41.0,,NE,,38.75
SEWC1,01/06/2022 00:16 PST,44.0,75.0,7.0,34.0,11.0,0.0,13.2,11.0,41.0,21.2,12.7,45.0,,NE,,36.5
SEWC1,01/06/2022 01:16 PST,45.0,72.0,11.0,339.0,12.0,0.0,13.2,12.0,42.0,19.7,12.7,348.0,,NNW,,36.42
SEWC1,01/06/2022 02:16 PST,45.0,72.0,7.0,24.0,10.0,0.0,13.2,10.0,42.0,19.8,12.7,332.0,,NNE,,36.42
SEWC1,01/06/2022 03:16 PST,44.0,64.0,10.0,48.0,11.0,0.0,13.2,11.0,42.0,16.9,12.7,52.0,,NE,,32.48
SEWC1,01/06/2022 04:16 PST,45.0,60.0,9.0,38.0,13.0,0.0,13.2,13.0,41.0,15.9,12.7,45.0,,NE,,31.81
SEWC1,01/06/2022 05:16 PST,46.0,64.0,8.0,6.0,11.0,0.0,13.2,11.0,42.0,17.0,12.7,8.0,,N,,34.38
SEWC1,01/06/2022 06:16 PST,46.0,60.0,8.0,44.0,11.0,0.0,13.2,11.0,42.0,16.0,12.7,46.0,,NE,,32.75
SEWC1,01/06/2022 07:16 PST,46.0,61.0,10.0,48.0,12.0,1.0,13.2,12.0,42.0,15.1,12.7,51.0,,NE,,33.17
SEWC1,01/06/2022 08:16 PST,50.0,54.0,9.0,85.0,13.0,75.0,13.2,13.0,49.0,14.1,14.3,56.0,,E,,33.85
SEWC1,01/06/2022 09:16 PST,55.0,49.0,4.0,166.0,10.0,244.0,13.2,10.0,61.0,12.7,14.2,91.0,,SSE,,36.04
SEWC1,01/06/2022 10:16 PST,57.0,50.0,5.99,127.0,9.0,387.0,13.2,9.0,66.0,10.9,13.6,129.0,,SE,,38.4
SEWC1,01/06/2022 11:16 PST,59.0,42.0,5.99,138.0,9.0,489.0,13.2,9.0,70.0,10.1,14.0,132.0,,SE,,35.79
SEWC1,01/06/2022 12:16 PST,63.0,41.0,2.0,63.0,8.0,535.0,13.2,8.0,77.0,9.6,13.7,133.0,,ENE,,38.8
SEWC1,01/06/2022 13:16 PST,64.0,42.0,4.0,298.0,7.0,518.0,13.2,7.0,78.0,8.6,13.9,278.0,,WNW,,40.32
SEWC1,01/06/2022 14:16 PST,62.0,55.0,5.0,291.0,8.0,440.0,13.2,8.0,73.0,8.4,13.6,260.0,,WNW,,45.54
SEWC1,01/06/2022 15:16 PST,59.0,59.0,4.0,312.0,9.0,312.0,13.2,9.0,67.0,8.6,13.9,295.0,,NW,,44.58
SEWC1,01/06/2022 16:16 PST,60.0,62.0,1.0,154.0,5.99,156.0,13.2,5.99,62.0,8.9,14.3,112.0,,SSE,,46.84
SEWC1,01/06/2022 17:16 PST,53.0,77.0,1.0,349.0,4.0,18.0,13.2,4.0,50.0,10.1,12.8,184.0,,N,,45.91
SEWC1,01/06/2022 18:16 PST,52.0,77.0,2.0,35.0,4.0,0.0,13.2,4.0,48.0,11.5,12.8,37.0,,NE,,44.94
SEWC1,01/06/2022 19:16 PST,50.0,72.0,5.99,54.0,8.0,0.0,13.2,8.0,46.0,12.8,12.8,60.0,,NE,,41.24
SEWC1,01/06/2022 20:16 PST,49.0,69.0,4.0,62.0,8.0,0.0,13.2,8.0,45.0,13.6,12.8,61.0,,ENE,,39.17
SEWC1,01/06/2022 21:16 PST,49.0,77.0,5.0,130.0,5.99,0.0,13.2,5.99,44.0,14.9,12.7,130.0,,SE,,42.03
SEWC1,01/06/2022 22:16 PST,47.0,73.0,7.0,141.0,8.0,0.0,13.2,8.0,43.0,16.0,12.7,153.0,,SE,,38.7
SEWC1,01/06/2022 23:16 PST,47.0,74.0,5.99,170.0,9.0,0.0,13.2,9.0,43.0,16.6,12.7,145.0,,S,,39.05
SEWC1,01/07/2022 00:16 PST,44.0,83.0,7.0,130.0,8.0,0.0,13.2,8.0,41.0,17.6,12.7,131.0,,SE,,39.11
SEWC1,01/07/2022 01:16 PST,43.0,94.0,9.0,122.0,11.0,0.0,13.2,11.0,41.0,19.1,12.7,111.0,,ESE,,41.37
SEWC1,01/07/2022 02:16 PST,44.0,99.0,11.0,117.0,12.0,0.0,13.2,12.0,42.0,20.1,12.7,122.0,,ESE,,43.73
SEWC1,01/07/2022 03:16 PST,43.0,77.0,7.0,146.0,12.0,0.0,13.2,12.0,39.0,20.5,12.7,124.0,,SE,,36.2
SEWC1,01/07/2022 04:16 PST,43.0,75.0,7.0,136.0,13.0,0.0,13.2,13.0,38.0,20.9,12.7,124.0,,SE,,35.53
SEWC1,01/07/2022 05:16 PST,42.0,70.0,4.0,70.0,7.0,0.0,13.2,7.0,37.0,21.2,12.7,124.0,,ENE,,32.82
SEWC1,01/07/2022 06:16 PST,40.0,73.0,8.0,106.0,10.0,0.0,13.2,10.0,37.0,19.6,12.7,121.0,,ESE,,31.95
SEWC1,01/07/2022 07:16 PST,38.0,91.0,7.0,297.0,12.0,1.0,13.2,12.0,35.0,20.8,12.7,285.0,,WNW,,35.57
SEWC1,01/07/2022 08:16 PST,40.0,93.0,5.99,303.0,8.0,90.0,13.2,8.0,43.0,21.5,14.5,302.0,,WNW,,38.11
SEWC1,01/07/2022 09:16 PST,44.0,92.0,4.0,136.0,8.0,197.0,13.2,8.0,47.0,21.0,14.1,309.0,,SE,,41.8
SEWC1,01/07/2022 10:16 PST,44.0,92.0,2.0,285.0,5.0,163.0,13.2,5.0,48.0,18.7,14.4,288.0,,WNW,,41.8
SEWC1,01/07/2022 11:16 PST,46.0,86.0,3.0,173.0,8.0,231.0,13.2,8.0,51.0,17.8,14.0,130.0,,S,,42.0
SEWC1,01/07/2022 12:16 PST,45.0,91.0,2.0,283.0,5.99,176.0,13.2,5.99,49.0,16.6,14.5,172.0,,WNW,,42.5
SEWC1,01/07/2022 13:16 PST,46.0,90.0,3.0,220.0,4.0,122.0,13.2,4.0,48.0,17.6,13.8,317.0,,SW,,43.2
SEWC1,01/07/2022 14:16 PST,45.0,100.0,2.0,206.0,8.0,102.0,13.24,8.0,47.0,20.9,13.8,142.0,,SSW,,45.0
SEWC1,01/07/2022 15:16 PST,45.0,100.0,3.0,149.0,7.0,101.0,13.24,7.0,46.0,23.2,14.3,94.0,,SSE,,45.0
SEWC1,01/07/2022 16:16 PST,44.0,100.0,5.0,168.0,7.0,67.0,13.24,7.0,45.0,24.2,14.3,155.0,,SSE,,44.0
SEWC1,01/07/2022 17:16 PST,42.0,100.0,7.0,216.0,11.0,11.0,13.24,11.0,42.0,24.9,12.8,218.0,,SW,,42.0
SEWC1,01/07/2022 18:16 PST,42.0,100.0,7.0,282.0,11.0,0.0,13.28,11.0,42.0,25.4,12.8,248.0,,WNW,,42.0
SEWC1,01/07/2022 19:16 PST,41.0,100.0,3.0,320.0,14.01,0.0,13.29,14.01,41.0,25.5,12.8,305.0,,NW,,41.0
SEWC1,01/07/2022 20:16 PST,40.0,100.0,8.0,323.0,9.0,0.0,13.29,9.0,39.0,25.4,12.8,327.0,,NW,,40.0
SEWC1,01/07/2022 21:16 PST,40.0,100.0,4.0,9.0,9.0,0.0,13.29,9.0,40.0,26.1,12.8,335.0,,N,,40.0
SEWC1,01/07/2022 22:16 PST,39.0,100.0,5.99,20.0,8.0,0.0,13.29,8.0,39.0,26.2,12.7,12.0,,NNE,,39.0
SEWC1,01/07/2022 23:16 PST,39.0,100.0,5.0,353.0,7.0,0.0,13.3,7.0,38.0,26.1,12.7,336.0,,N,,39.0
SEWC1,01/08/2022 00:16 PST,38.0,100.0,4.0,349.0,8.0,0.0,13.3,8.0,37.0,26.1,12.7,334.0,,N,,38.0
SEWC1,01/08/2022 01:16 PST,36.0,100.0,10.0,53.0,13.0,0.0,13.3,13.0,36.0,26.1,12.7,49.0,,NE,,36.0
SEWC1,01/08/2022 02:16 PST,36.0,100.0,12.0,31.0,14.99,0.0,13.3,14.99,34.0,26.2,12.7,30.0,,NNE,,36.0
