# STATION: SEWC1
# STATION NAME: SMITH PEAK (STF)
# LATITUDE: 37.800520
# LONGITUDE: -120.100810
# ELEVATION [ft]: 3871.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
SEWC1,01/03/2021 05:16 PST,42.0,100.0,5.0,26.0,10.0,0.0,5.29,10.0,42.0,25.8,12.7,40.0,,NNE,,42.0
SEWC1,01/03/2021 06:16 PST,42.0,100.0,9.0,68.0,13.0,0.0,5.29,13.0,40.0,25.8,12.7,55.0,,ENE,,42.0
SEWC1,01/03/2021 07:16 PST,42.0,97.0,9.0,65.0,12.0,1.0,5.29,12.0,40.0,25.7,12.6,64.0,,ENE,,41.2
SEWC1,01/03/2021 08:16 PST,43.0,90.0,5.99,63.0,9.0,35.0,5.29,9.0,42.0,25.5,13.4,59.0,,ENE,,40.23
SEWC1,01/03/2021 09:16 PST,47.0,81.0,3.0,69.0,9.0,153.0,5.29,9.0,49.0,24.2,13.9,48.0,,ENE,,41.41
SEWC1,01/03/2021 10:16 PST,51.0,81.0,3.0,147.0,5.99,304.0,5.29,5.99,57.0,22.1,13.7,228.0,,SSE,,45.31
SEWC1,01/03/2021 11:16 PST,51.0,85.0,2.0,282.0,5.99,296.0,5.29,5.99,62.0,21.9,13.7,205.0,,WNW,,46.6
SEWC1,01/03/2021 12:16 PST,48.0,93.0,5.99,323.0,8.0,240.0,5.29,8.0,53.0,20.0,13.7,281.0,,NW,,46.05
SEWC1,01/03/2021 13:16 PST,48.0,91.0,3.0,287.0,9.0,175.0,5.29,9.0,51.0,20.8,13.9,324.0,,WNW,,45.47
SEWC1,01/03/2021 14:16 PST,49.0,86.0,3.0,292.0,5.99,219.0,5.29,5.99,54.0,18.7,14.3,287.0,,WNW,,44.95
SEWC1,01/03/2021 15:16 PST,50.0,87.0,3.0,151.0,5.99,164.0,5.29,5.99,52.0,17.2,14.1,115.0,,SSE,,46.24
SEWC1,01/03/2021 16:16 PST,47.0,95.0,3.0,126.0,4.0,56.0,5.29,4.0,46.0,19.2,13.8,229.0,,SE,,45.63
SEWC1,01/03/2021 17:16 PST,45.0,99.0,5.99,80.0,8.0,10.0,5.29,8.0,43.0,21.6,13.5,81.0,,E,,44.73
SEWC1,01/03/2021 18:16 PST,45.0,97.0,4.0,48.0,5.99,0.0,5.29,5.99,43.0,23.6,13.4,13.0,,NE,,44.19
SEWC1,01/03/2021 19:16 PST,44.0,99.0,7.0,139.0,8.0,0.0,5.29,8.0,43.0,24.3,13.3,147.0,,SE,,43.73
SEWC1,01/03/2021 20:16 PST,43.0,100.0,8.0,137.0,11.0,0.0,5.29,11.0,43.0,25.2,13.2,169.0,,SE,,43.0
SEWC1,01/03/2021 21:16 PST,43.0,100.0,7.0,132.0,11.0,0.0,5.29,11.0,43.0,25.4,13.1,124.0,,SE,,43.0
SEWC1,01/03/2021 22:16 PST,43.0,100.0,9.0,160.0,13.0,0.0,5.29,13.0,43.0,25.5,13.1,153.0,,SSE,,43.0
SEWC1,01/03/2021 23:16 PST,43.0,100.0,13.0,119.0,14.99,0.0,5.29,14.99,43.0,25.7,13.0,118.0,,ESE,,43.0
SEWC1,01/04/2021 00:16 PST,43.0,100.0,5.0,55.0,14.01,0.0,5.29,14.01,42.0,25.5,13.0,134.0,,NE,,43.0
SEWC1,01/04/2021 01:16 PST,44.0,95.0,4.0,290.0,8.0,0.0,5.29,8.0,43.0,25.7,12.9,261.0,,WNW,,42.64
SEWC1,01/04/2021 02:16 PST,43.0,99.0,3.0,0.0,12.0,0.0,5.29,12.0,43.0,25.7,12.8,269.0,,N,,42.73
SEWC1,01/04/2021 03:16 PST,42.0,99.0,3.0,168.0,7.0,0.0,5.3,7.0,42.0,25.8,12.8,226.0,,SSE,,41.74
SEWC1,01/04/2021 04:16 PST,42.0,99.0,7.0,130.0,8.0,0.0,5.3,8.0,42.0,25.8,12.7,149.0,,SE,,41.74
SEWC1,01/04/2021 05:16 PST,42.0,100.0,11.0,123.0,13.0,0.0,5.3,13.0,42.0,26.0,12.7,130.0,,ESE,,42.0
SEWC1,01/04/2021 06:16 PST,43.0,93.0,9.0,89.0,14.01,0.0,5.3,14.01,42.0,25.8,12.7,117.0,,E,,41.09
SEWC1,01/04/2021 07:16 PST,45.0,77.0,8.0,140.0,12.0,0.0,5.3,12.0,41.0,25.1,12.6,121.0,,SE,,38.14
SEWC1,01/04/2021 08:16 PST,47.0,77.0,10.0,146.0,16.0,68.0,5.3,16.0,45.0,24.2,14.1,132.0,,SE,,40.09
SEWC1,01/04/2021 09:16 PST,45.0,79.0,12.0,137.0,19.0,175.0,5.3,19.0,46.0,21.5,14.3,139.0,,SE,,38.81
SEWC1,01/04/2021 10:16 PST,46.0,73.0,11.0,173.0,20.0,155.0,5.3,20.0,48.0,19.7,14.3,166.0,,S,,37.74
SEWC1,01/04/2021 11:16 PST,44.0,83.0,13.0,129.0,21.0,80.0,5.3,21.0,45.0,17.6,14.0,183.0,,SE,,39.11
SEWC1,01/04/2021 12:16 PST,42.0,93.0,12.0,151.0,19.0,97.0,5.34,19.0,43.0,19.9,14.5,114.0,,SSE,,40.1
SEWC1,01/04/2021 13:16 PST,42.0,99.0,11.0,137.0,18.0,54.0,5.36,18.0,42.0,23.3,14.2,143.0,,SE,,41.74
SEWC1,01/04/2021 14:16 PST,42.0,100.0,14.01,149.0,20.0,67.0,5.42,20.0,43.0,24.7,13.9,114.0,,SSE,,42.0
SEWC1,01/04/2021 15:16 PST,43.0,100.0,14.01,152.0,21.0,49.0,5.49,21.0,43.0,25.2,14.4,144.0,,SSE,,43.0
SEWC1,01/04/2021 16:16 PST,43.0,100.0,13.0,179.0,21.0,15.0,5.56,21.0,43.0,25.7,13.6,197.0,,S,,43.0
SEWC1,01/04/2021 17:16 PST,43.0,100.0,11.0,176.0,21.0,3.0,5.61,21.0,43.0,25.9,13.5,190.0,,S,,43.0
SEWC1,01/04/2021 18:16 PST,44.0,100.0,13.0,244.0,20.0,0.0,5.81,20.0,44.0,26.0,13.4,233.0,,WSW,,44.0
SEWC1,01/04/2021 19:16 PST,42.0,100.0,4.0,305.0,13.0,0.0,5.84,13.0,42.0,25.9,13.3,259.0,,NW,,42.0
SEWC1,01/04/2021 20:16 PST,42.0,100.0,1.0,106.0,5.0,0.0,5.84,5.0,42.0,26.1,13.2,243.0,,ESE,,42.0
SEWC1,01/04/2021 21:16 PST,42.0,100.0,4.0,89.0,5.99,0.0,5.84,5.99,42.0,26.1,13.1,86.0,,E,,42.0
SEWC1,01/04/2021 22:16 PST,41.0,100.0,5.0,89.0,8.0,0.0,5.84,8.0,40.0,25.7,13.1,91.0,,E,,41.0
SEWC1,01/04/2021 23:16 PST,40.0,100.0,9.0,54.0,12.0,0.0,5.85,12.0,39.0,25.8,13.0,54.0,,NE,,40.0
SEWC1,01/05/2021 00:16 PST,39.0,100.0,7.0,51.0,11.0,0.0,5.85,11.0,37.0,25.9,12.9,50.0,,NE,,39.0
SEWC1,01/05/2021 01:16 PST,39.0,80.0,8.0,60.0,12.0,0.0,5.85,12.0,36.0,25.7,12.9,67.0,,ENE,,33.28
SEWC1,01/05/2021 02:16 PST,39.0,77.0,10.0,62.0,13.0,0.0,5.85,13.0,34.0,25.8,12.8,57.0,,ENE,,32.32
SEWC1,01/05/2021 03:16 PST,38.0,67.0,11.0,57.0,14.01,0.0,5.85,14.01,33.0,25.6,12.8,60.0,,ENE,,27.89
SEWC1,01/05/2021 04:16 PST,37.0,65.0,10.0,53.0,14.01,0.0,5.85,14.01,33.0,25.5,12.7,55.0,,NE,,26.2
SEWC1,01/05/2021 05:16 PST,37.0,59.0,11.0,53.0,14.99,0.0,5.85,14.99,33.0,25.5,12.6,52.0,,NE,,23.85
SEWC1,01/05/2021 06:16 PST,38.0,55.0,13.0,63.0,17.0,0.0,5.85,17.0,34.0,24.7,12.6,63.0,,ENE,,23.09
SEWC1,01/05/2021 07:16 PST,38.0,51.0,11.0,55.0,16.0,1.0,5.85,16.0,34.0,22.3,12.6,52.0,,NE,,21.29
SEWC1,01/05/2021 08:16 PST,41.0,45.0,10.0,65.0,14.01,78.0,5.85,14.01,40.0,19.2,14.3,59.0,,ENE,,21.08
SEWC1,01/05/2021 09:16 PST,45.0,39.0,7.0,69.0,14.01,238.0,5.85,14.01,48.0,16.0,14.2,60.0,,ENE,,21.32
SEWC1,01/05/2021 10:16 PST,53.0,45.0,4.0,157.0,10.0,385.0,5.85,10.0,61.0,13.0,13.7,72.0,,SSE,,32.05
SEWC1,01/05/2021 11:16 PST,54.0,51.0,5.0,165.0,10.0,497.0,5.85,10.0,65.0,11.3,13.6,171.0,,SSE,,36.13
SEWC1,01/05/2021 12:16 PST,55.0,55.0,4.0,199.0,9.0,533.0,5.85,9.0,68.0,10.5,13.6,155.0,,SSW,,38.99
SEWC1,01/05/2021 13:16 PST,55.0,58.0,4.0,281.0,7.0,513.0,5.85,7.0,68.0,9.7,13.6,200.0,,W,,40.37
SEWC1,01/05/2021 14:16 PST,53.0,64.0,3.0,267.0,7.0,404.0,5.85,7.0,65.0,9.2,13.6,310.0,,W,,41.04
SEWC1,01/05/2021 15:16 PST,56.0,61.0,4.0,165.0,7.0,292.0,5.85,7.0,63.0,9.8,13.7,206.0,,SSE,,42.63
SEWC1,01/05/2021 16:16 PST,52.0,68.0,5.99,258.0,8.0,147.0,5.85,8.0,54.0,9.9,13.7,186.0,,WSW,,41.66
SEWC1,01/05/2021 17:16 PST,43.0,96.0,12.0,313.0,14.99,9.0,5.85,14.99,42.0,10.8,13.5,327.0,,NW,,41.92
SEWC1,01/05/2021 18:16 PST,43.0,90.0,9.0,40.0,14.01,0.0,5.85,14.01,40.0,13.1,13.4,320.0,,NE,,40.23
SEWC1,01/05/2021 19:16 PST,43.0,89.0,9.0,30.0,14.01,0.0,5.85,14.01,41.0,16.0,13.3,42.0,,NNE,,39.94
SEWC1,01/05/2021 20:16 PST,42.0,88.0,10.0,46.0,13.0,0.0,5.85,13.0,40.0,18.5,13.2,43.0,,NE,,38.66
SEWC1,01/05/2021 21:16 PST,43.0,76.0,8.0,80.0,13.0,0.0,5.85,13.0,39.0,19.8,13.1,43.0,,E,,35.87
SEWC1,01/05/2021 22:16 PST,43.0,92.0,8.0,120.0,11.0,0.0,5.85,11.0,40.0,20.7,13.1,105.0,,ESE,,40.81
SEWC1,01/05/2021 23:16 PST,42.0,88.0,9.0,171.0,11.0,0.0,5.85,11.0,40.0,21.8,13.0,167.0,,S,,38.66
SEWC1,01/06/2021 00:16 PST,43.0,83.0,4.0,283.0,10.0,0.0,5.85,10.0,39.0,22.4,12.9,164.0,,WNW,,38.13
SEWC1,01/06/2021 01:16 PST,41.0,80.0,8.0,68.0,9.0,0.0,5.85,9.0,37.0,22.6,12.9,69.0,,ENE,,35.23
SEWC1,01/06/2021 02:16 PST,41.0,66.0,11.0,76.0,12.0,0.0,5.85,12.0,37.0,21.2,12.8,81.0,,ENE,,30.39
SEWC1,01/06/2021 03:16 PST,44.0,45.0,5.99,64.0,13.0,0.0,5.85,13.0,38.0,19.9,12.7,75.0,,ENE,,23.82
SEWC1,01/06/2021 04:16 PST,45.0,56.0,5.0,204.0,7.0,0.0,5.85,7.0,40.0,16.8,12.7,171.0,,SSW,,30.09
SEWC1,01/06/2021 05:16 PST,43.0,42.0,10.0,68.0,12.0,0.0,5.85,12.0,38.0,15.0,12.7,73.0,,ENE,,21.27
SEWC1,01/06/2021 06:16 PST,45.0,32.0,5.99,65.0,9.0,0.0,5.85,9.0,41.0,13.4,12.6,67.0,,ENE,,16.68
SEWC1,01/06/2021 07:16 PST,45.0,30.0,7.0,60.0,11.0,0.0,5.85,11.0,41.0,12.0,12.6,57.0,,ENE,,15.2
SEWC1,01/06/2021 08:16 PST,48.0,27.0,5.0,69.0,11.0,79.0,5.85,11.0,47.0,11.8,14.5,59.0,,ENE,,15.39
SEWC1,01/06/2021 09:16 PST,50.0,26.0,5.99,71.0,10.0,195.0,5.85,10.0,51.0,10.8,14.0,76.0,,ENE,,16.25
SEWC1,01/06/2021 10:16 PST,57.0,25.0,4.0,155.0,7.0,362.0,5.85,7.0,65.0,9.8,13.7,124.0,,SSE,,21.34
SEWC1,01/06/2021 11:16 PST,58.0,32.0,4.0,149.0,10.0,446.0,5.85,10.0,67.0,9.9,13.7,196.0,,SSE,,28.13
SEWC1,01/06/2021 12:16 PST,57.0,38.0,4.0,194.0,9.0,404.0,5.85,9.0,63.0,8.9,13.6,123.0,,SSW,,31.47
SEWC1,01/06/2021 13:16 PST,57.0,31.0,4.0,211.0,5.99,329.0,5.85,5.99,63.0,8.7,13.6,235.0,,SSW,,26.48
SEWC1,01/06/2021 14:16 PST,50.0,63.0,8.0,311.0,14.01,249.0,5.85,14.01,54.0,8.3,14.3,308.0,,NW,,37.78
SEWC1,01/06/2021 15:16 PST,49.0,64.0,10.0,314.0,13.0,180.0,5.85,13.0,52.0,8.7,13.9,333.0,,NW,,37.23
SEWC1,01/06/2021 16:16 PST,47.0,54.0,7.0,46.0,14.01,78.0,5.85,14.01,47.0,9.4,13.9,295.0,,NE,,31.05
SEWC1,01/06/2021 17:16 PST,48.0,55.0,8.0,31.0,14.01,15.0,5.85,14.01,45.0,10.1,13.6,44.0,,NNE,,32.45
SEWC1,01/06/2021 18:16 PST,49.0,44.0,9.0,32.0,13.0,0.0,5.85,13.0,45.0,10.3,13.4,31.0,,NNE,,27.85
SEWC1,01/06/2021 19:16 PST,47.0,51.0,10.0,35.0,13.0,0.0,5.85,13.0,43.0,10.4,13.3,40.0,,NE,,29.64
SEWC1,01/06/2021 20:16 PST,48.0,43.0,10.0,22.0,14.99,0.0,5.85,14.99,43.0,10.6,13.2,41.0,,NNE,,26.37
SEWC1,01/06/2021 21:16 PST,46.0,36.0,11.0,24.0,14.01,0.0,5.85,14.01,43.0,10.5,13.1,32.0,,NNE,,20.32
SEWC1,01/06/2021 22:16 PST,44.0,36.0,13.0,34.0,17.0,0.0,5.85,17.0,41.0,10.3,13.0,33.0,,NE,,18.54
SEWC1,01/06/2021 23:16 PST,44.0,33.0,14.01,32.0,19.0,0.0,5.85,19.0,40.0,10.2,13.0,40.0,,NNE,,16.51
SEWC1,01/07/2021 00:16 PST,45.0,31.0,13.0,34.0,20.0,0.0,5.85,20.0,41.0,10.1,12.9,37.0,,NE,,15.95
SEWC1,01/07/2021 01:16 PST,44.0,31.0,14.01,40.0,20.0,0.0,5.85,20.0,40.0,9.3,12.9,43.0,,NE,,15.07
SEWC1,01/07/2021 02:16 PST,43.0,32.0,14.01,41.0,18.0,0.0,5.85,18.0,39.0,9.3,12.8,48.0,,NE,,14.92
SEWC1,01/07/2021 03:16 PST,43.0,25.0,12.0,49.0,16.0,0.0,5.85,16.0,40.0,9.1,12.7,43.0,,NE,,9.35
SEWC1,01/07/2021 04:16 PST,44.0,22.0,14.01,42.0,17.0,0.0,5.85,17.0,40.0,8.9,12.7,39.0,,NE,,7.38
SEWC1,01/07/2021 05:16 PST,45.0,17.0,14.01,41.0,18.0,0.0,5.85,18.0,41.0,8.6,12.7,40.0,,NE,,2.62
SEWC1,01/07/2021 06:16 PST,44.0,17.0,12.0,46.0,18.0,0.0,5.85,18.0,41.0,8.4,12.6,46.0,,NE,,1.8
SEWC1,01/07/2021 07:16 PST,45.0,17.0,14.01,42.0,19.0,0.0,5.85,19.0,41.0,8.1,12.6,43.0,,NE,,2.62
SEWC1,01/07/2021 08:16 PST,45.0,17.0,11.0,47.0,14.99,25.0,5.85,14.99,43.0,7.9,12.7,44.0,,NE,,2.62
SEWC1,01/07/2021 09:16 PST,47.0,16.0,4.0,58.0,12.0,106.0,5.85,12.0,47.0,7.8,13.8,51.0,,ENE,,2.96
SEWC1,01/07/2021 10:16 PST,50.0,22.0,3.0,219.0,7.0,258.0,5.85,7.0,55.0,7.8,13.8,64.0,,SW,,12.44
SEWC1,01/07/2021 11:16 PST,54.0,28.0,4.0,193.0,8.0,463.0,5.85,8.0,66.0,7.5,13.7,136.0,,SSW,,21.43
SEWC1,01/07/2021 12:16 PST,53.0,28.0,5.99,180.0,10.0,505.0,5.85,10.0,64.0,7.5,13.8,168.0,,S,,20.56
SEWC1,01/07/2021 13:16 PST,55.0,30.0,5.0,169.0,9.0,533.0,5.85,9.0,66.0,7.5,13.6,177.0,,S,,23.94
SEWC1,01/07/2021 14:16 PST,58.0,28.0,4.0,262.0,9.0,445.0,5.85,9.0,69.0,7.3,13.6,235.0,,W,,24.9
SEWC1,01/07/2021 15:16 PST,53.0,52.0,5.0,308.0,11.0,315.0,5.85,11.0,62.0,7.0,13.6,270.0,,NW,,35.69
SEWC1,01/07/2021 16:16 PST,51.0,50.0,3.0,343.0,10.0,171.0,5.85,10.0,54.0,7.3,13.7,259.0,,NNW,,32.85
SEWC1,01/07/2021 17:16 PST,47.0,60.0,3.0,128.0,5.0,23.0,5.85,5.0,44.0,7.5,13.6,144.0,,SE,,33.69
SEWC1,01/07/2021 18:16 PST,46.0,69.0,7.0,70.0,9.0,0.0,5.85,9.0,42.0,8.0,13.4,65.0,,ENE,,36.29
SEWC1,01/07/2021 19:16 PST,46.0,53.0,5.99,68.0,11.0,0.0,5.85,11.0,41.0,8.8,13.3,62.0,,ENE,,29.66
SEWC1,01/07/2021 20:16 PST,47.0,52.0,8.0,153.0,10.0,0.0,5.85,10.0,41.0,9.3,13.2,154.0,,SSE,,30.12
SEWC1,01/07/2021 21:16 PST,45.0,56.0,9.0,134.0,12.0,0.0,5.85,12.0,41.0,10.2,13.2,126.0,,SE,,30.09
SEWC1,01/07/2021 22:16 PST,44.0,54.0,9.0,98.0,11.0,0.0,5.85,11.0,41.0,10.4,13.1,86.0,,E,,28.25
SEWC1,01/07/2021 23:16 PST,46.0,34.0,5.0,56.0,12.0,0.0,5.85,12.0,43.0,10.5,13.0,87.0,,NE,,18.98
SEWC1,01/08/2021 00:16 PST,47.0,27.0,5.0,75.0,10.0,0.0,5.85,10.0,45.0,10.3,12.9,65.0,,ENE,,14.53
SEWC1,01/08/2021 01:16 PST,47.0,26.0,5.0,19.0,9.0,0.0,5.85,9.0,45.0,10.1,12.9,60.0,,NNE,,13.67
SEWC1,01/08/2021 02:16 PST,47.0,27.0,5.99,308.0,10.0,0.0,5.85,10.0,45.0,8.9,12.8,271.0,,NW,,14.53
