# STATION: CVBC1
# STATION NAME: CATHEYS VALLEY
# LATITUDE: 37.380240
# LONGITUDE: -120.076970
# ELEVATION [ft]: 1234.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
CVBC1,01/01/2022 11:27 PST,45.0,74.0,5.99,176.0,14.01,338.0,7.18,,14.01,52.0,22.6,13.8,,191.0,,S,,37.12
CVBC1,01/01/2022 12:27 PST,46.0,69.0,7.0,185.0,14.01,455.0,7.18,,14.01,56.0,14.4,13.9,,206.0,,S,,36.29
CVBC1,01/01/2022 13:27 PST,47.0,68.0,9.0,191.0,14.99,338.0,7.18,,14.99,56.0,13.1,13.8,,189.0,,S,,36.88
CVBC1,01/01/2022 14:27 PST,48.0,67.0,5.99,210.0,11.0,349.0,7.18,,11.0,59.0,12.1,13.7,,214.0,,SSW,,37.45
CVBC1,01/01/2022 15:27 PST,48.0,67.0,5.99,217.0,9.0,243.0,7.18,,9.0,56.0,11.6,13.9,,227.0,,SW,,37.45
CVBC1,01/01/2022 16:27 PST,48.0,67.0,5.0,210.0,7.0,128.0,7.18,,7.0,49.0,11.0,13.9,,203.0,,SSW,,37.45
CVBC1,01/01/2022 17:27 PST,43.0,78.0,3.0,255.0,5.99,9.0,7.18,,5.99,40.0,12.1,13.4,,210.0,,WSW,,36.53
CVBC1,01/01/2022 18:27 PST,42.0,84.0,2.0,112.0,5.99,0.0,7.18,,5.99,37.0,14.2,13.2,,249.0,,ESE,,37.46
CVBC1,01/01/2022 19:27 PST,40.0,86.0,3.0,103.0,5.0,0.0,7.18,,5.0,36.0,16.1,13.0,,84.0,,ESE,,36.1
CVBC1,01/01/2022 20:27 PST,40.0,83.0,3.0,104.0,9.0,0.0,7.18,,9.0,36.0,17.0,12.9,,135.0,,ESE,,35.19
CVBC1,01/01/2022 21:27 PST,40.0,76.0,2.0,120.0,7.0,0.0,7.18,,7.0,35.0,18.9,12.8,,98.0,,ESE,,32.96
CVBC1,01/01/2022 22:27 PST,44.0,57.0,4.0,131.0,10.0,0.0,7.18,,10.0,38.0,18.5,12.7,,111.0,,SE,,29.59
CVBC1,01/01/2022 23:27 PST,41.0,63.0,3.0,122.0,7.0,0.0,7.18,,7.0,37.0,16.1,12.6,,144.0,,ESE,,29.23
CVBC1,01/02/2022 00:27 PST,39.0,70.0,5.0,110.0,7.0,0.0,7.18,,7.0,35.0,16.3,12.6,,118.0,,ESE,,29.93
CVBC1,01/02/2022 01:27 PST,37.0,75.0,5.99,104.0,11.0,0.0,7.18,,11.0,34.0,16.7,12.6,,117.0,,ESE,,29.72
CVBC1,01/02/2022 02:27 PST,37.0,73.0,7.0,107.0,13.0,0.0,7.18,,13.0,34.0,17.4,12.6,,113.0,,ESE,,29.05
CVBC1,01/02/2022 03:27 PST,38.0,67.0,7.0,109.0,12.0,0.0,7.18,,12.0,35.0,17.0,12.6,,108.0,,ESE,,27.89
CVBC1,01/02/2022 04:27 PST,39.0,63.0,8.0,104.0,14.01,0.0,7.18,,14.01,36.0,16.5,12.6,,110.0,,ESE,,27.33
CVBC1,01/02/2022 05:27 PST,39.0,61.0,7.0,121.0,16.0,0.0,7.18,,16.0,35.0,15.3,12.6,,117.0,,ESE,,26.54
CVBC1,01/02/2022 06:27 PST,40.0,55.0,8.0,114.0,14.01,0.0,7.18,,14.01,36.0,14.4,12.6,,108.0,,ESE,,24.97
CVBC1,01/02/2022 07:27 PST,40.0,54.0,9.0,109.0,13.0,2.0,7.18,,13.0,37.0,13.9,12.5,,128.0,,ESE,,24.52
CVBC1,01/02/2022 08:27 PST,42.0,51.0,7.0,103.0,13.0,69.0,7.18,,13.0,40.0,13.6,13.3,,115.0,,ESE,,25.0
CVBC1,01/02/2022 09:27 PST,47.0,47.0,5.99,109.0,11.0,224.0,7.18,,11.0,50.0,13.1,14.5,,115.0,,ESE,,27.63
CVBC1,01/02/2022 10:27 PST,53.0,40.0,5.0,185.0,7.0,356.0,7.18,,7.0,61.0,11.7,13.8,,101.0,,S,,29.14
CVBC1,01/02/2022 11:27 PST,54.0,38.0,7.0,202.0,13.0,450.0,7.18,,13.0,63.0,10.4,13.7,,215.0,,SSW,,28.78
CVBC1,01/02/2022 12:27 PST,54.0,39.0,5.99,230.0,12.0,497.0,7.18,,12.0,65.0,9.9,13.7,,206.0,,SW,,29.42
CVBC1,01/02/2022 13:27 PST,56.0,40.0,5.99,211.0,9.0,475.0,7.18,,9.0,68.0,9.2,13.7,,194.0,,SSW,,31.85
CVBC1,01/02/2022 14:27 PST,55.0,45.0,8.0,247.0,11.0,401.0,7.18,,11.0,64.0,8.8,13.6,,261.0,,WSW,,33.88
CVBC1,01/02/2022 15:27 PST,55.0,47.0,5.99,262.0,11.0,282.0,7.18,,11.0,62.0,8.6,13.6,,245.0,,W,,34.98
CVBC1,01/02/2022 16:27 PST,53.0,51.0,2.0,280.0,7.0,132.0,7.18,,7.0,54.0,8.3,13.9,,224.0,,W,,35.2
CVBC1,01/02/2022 17:27 PST,49.0,57.0,0.0,,3.0,9.0,7.18,,3.0,43.0,8.9,13.3,,285.0,,,,34.28
CVBC1,01/02/2022 18:27 PST,46.0,63.0,3.0,95.0,5.0,0.0,7.18,,5.0,41.0,9.4,13.1,,103.0,,E,,33.98
CVBC1,01/02/2022 19:27 PST,43.0,69.0,7.0,105.0,11.0,0.0,7.18,,11.0,40.0,10.3,13.0,,108.0,,ESE,,33.41
CVBC1,01/02/2022 20:27 PST,42.0,70.0,5.99,105.0,10.0,0.0,7.18,,10.0,39.0,11.0,12.9,,111.0,,ESE,,32.82
CVBC1,01/02/2022 21:27 PST,41.0,71.0,4.0,95.0,11.0,0.0,7.18,,11.0,38.0,11.4,12.8,,114.0,,E,,32.21
CVBC1,01/02/2022 22:27 PST,40.0,72.0,8.0,110.0,12.0,0.0,7.18,,12.0,38.0,12.3,12.7,,100.0,,ESE,,31.6
CVBC1,01/02/2022 23:27 PST,40.0,70.0,7.0,108.0,14.01,0.0,7.18,,14.01,38.0,12.8,12.6,,103.0,,ESE,,30.9
CVBC1,01/03/2022 00:27 PST,40.0,69.0,7.0,97.0,13.0,0.0,7.18,,13.0,37.0,13.7,12.6,,117.0,,E,,30.54
CVBC1,01/03/2022 01:27 PST,39.0,68.0,7.0,95.0,14.01,0.0,7.18,,14.01,36.0,13.7,12.6,,108.0,,E,,29.22
CVBC1,01/03/2022 02:27 PST,39.0,69.0,8.0,114.0,12.0,0.0,7.18,,12.0,35.0,14.5,12.6,,117.0,,ESE,,29.58
CVBC1,01/03/2022 03:27 PST,39.0,69.0,8.0,116.0,12.0,0.0,7.18,,12.0,36.0,14.4,12.6,,113.0,,ESE,,29.58
CVBC1,01/03/2022 04:27 PST,38.0,68.0,7.0,100.0,14.01,0.0,7.18,,14.01,36.0,14.5,12.6,,114.0,,E,,28.26
CVBC1,01/03/2022 05:27 PST,38.0,67.0,4.0,92.0,13.0,0.0,7.18,,13.0,33.0,14.4,12.6,,103.0,,E,,27.89
CVBC1,01/03/2022 06:27 PST,37.0,67.0,3.0,91.0,5.99,0.0,7.18,,5.99,32.0,15.0,12.6,,97.0,,E,,26.94
CVBC1,01/03/2022 07:27 PST,38.0,65.0,7.0,101.0,12.0,4.0,7.18,,12.0,35.0,15.5,12.6,,119.0,,E,,27.15
CVBC1,01/03/2022 08:27 PST,40.0,61.0,5.0,105.0,12.0,79.0,7.18,,12.0,39.0,15.3,13.2,,116.0,,ESE,,27.49
CVBC1,01/03/2022 09:27 PST,46.0,55.0,3.0,106.0,9.0,224.0,7.18,,9.0,50.0,13.6,14.2,,108.0,,ESE,,30.58
CVBC1,01/03/2022 10:27 PST,52.0,45.0,2.0,180.0,4.0,366.0,7.18,,4.0,62.0,11.4,14.3,,122.0,,S,,31.14
CVBC1,01/03/2022 11:27 PST,52.0,47.0,3.0,249.0,7.0,429.0,7.18,,7.0,62.0,10.8,13.7,,223.0,,WSW,,32.22
CVBC1,01/03/2022 12:27 PST,53.0,48.0,4.0,223.0,8.0,403.0,7.18,,8.0,62.0,9.9,14.0,,238.0,,SW,,33.67
CVBC1,01/03/2022 13:27 PST,53.0,56.0,2.0,259.0,8.0,308.0,7.18,,8.0,59.0,9.9,13.9,,181.0,,W,,37.58
CVBC1,01/03/2022 14:27 PST,52.0,59.0,3.0,270.0,5.99,244.0,7.18,,5.99,55.0,9.9,13.8,,235.0,,W,,37.98
CVBC1,01/03/2022 15:27 PST,51.0,66.0,3.0,325.0,5.0,156.0,7.18,,5.0,53.0,10.1,13.7,,300.0,,NW,,39.93
CVBC1,01/03/2022 16:27 PST,50.0,68.0,3.0,102.0,4.0,77.0,7.18,,4.0,49.0,10.5,13.5,,108.0,,ESE,,39.75
CVBC1,01/03/2022 17:27 PST,48.0,70.0,2.0,349.0,5.0,7.0,7.18,,5.0,45.0,11.3,13.3,,106.0,,N,,38.58
CVBC1,01/03/2022 18:27 PST,48.0,67.0,3.0,83.0,4.0,0.0,7.18,,4.0,45.0,12.0,13.1,,107.0,,E,,37.45
CVBC1,01/03/2022 19:27 PST,48.0,63.0,4.0,103.0,8.0,0.0,7.18,,8.0,45.0,12.7,13.0,,101.0,,ESE,,35.88
CVBC1,01/03/2022 20:27 PST,46.0,67.0,5.0,110.0,7.0,0.0,7.18,,7.0,44.0,13.0,12.9,,104.0,,ESE,,35.54
CVBC1,01/03/2022 21:27 PST,47.0,62.0,5.0,102.0,10.0,0.0,7.18,,10.0,45.0,12.9,12.8,,105.0,,ESE,,34.52
CVBC1,01/03/2022 22:27 PST,46.0,64.0,3.0,98.0,8.0,0.0,7.18,,8.0,42.0,13.2,12.7,,109.0,,E,,34.38
CVBC1,01/03/2022 23:27 PST,45.0,63.0,4.0,84.0,5.99,0.0,7.18,,5.99,41.0,13.5,12.6,,92.0,,E,,33.03
CVBC1,01/04/2022 00:27 PST,44.0,64.0,4.0,82.0,8.0,0.0,7.18,,8.0,40.0,13.5,12.6,,111.0,,E,,32.48
CVBC1,01/04/2022 01:27 PST,43.0,70.0,5.0,86.0,7.0,0.0,7.18,,7.0,40.0,13.8,12.6,,100.0,,E,,33.78
CVBC1,01/04/2022 02:27 PST,42.0,73.0,5.0,85.0,5.99,0.0,7.18,,5.99,38.0,14.5,12.6,,110.0,,E,,33.88
CVBC1,01/04/2022 03:27 PST,42.0,69.0,5.0,82.0,8.0,0.0,7.18,,8.0,39.0,15.0,12.6,,97.0,,E,,32.45
CVBC1,01/04/2022 04:27 PST,42.0,72.0,2.0,68.0,5.99,0.0,7.18,,5.99,38.0,15.4,12.6,,89.0,,ENE,,33.53
CVBC1,01/04/2022 05:27 PST,42.0,73.0,3.0,63.0,7.0,0.0,7.18,,7.0,38.0,15.7,12.5,,0.0,,ENE,,33.88
CVBC1,01/04/2022 06:27 PST,41.0,72.0,4.0,76.0,5.99,0.0,7.18,,5.99,37.0,16.3,12.5,,96.0,,ENE,,32.56
CVBC1,01/04/2022 07:27 PST,40.0,73.0,5.0,83.0,9.0,1.0,7.18,,9.0,38.0,16.8,12.5,,101.0,,E,,31.95
CVBC1,01/04/2022 08:27 PST,43.0,68.0,2.0,70.0,8.0,43.0,7.18,,8.0,42.0,15.9,12.8,,102.0,,ENE,,33.05
CVBC1,01/04/2022 09:27 PST,50.0,61.0,3.0,101.0,4.0,223.0,7.18,,4.0,56.0,14.3,13.9,,89.0,,E,,36.95
CVBC1,01/04/2022 10:27 PST,53.0,68.0,5.0,312.0,9.0,207.0,7.18,,9.0,57.0,13.3,13.9,,345.0,,NW,,42.62
CVBC1,01/04/2022 11:27 PST,54.0,67.0,8.0,280.0,11.0,402.0,7.18,,11.0,63.0,11.8,13.7,,259.0,,W,,43.19
CVBC1,01/04/2022 12:27 PST,54.0,73.0,8.0,304.0,12.0,450.0,7.18,,12.0,63.0,11.2,13.7,,248.0,,NW,,45.46
CVBC1,01/04/2022 13:27 PST,55.0,75.0,8.0,307.0,12.0,337.0,7.18,,12.0,66.0,11.2,13.6,,304.0,,NW,,47.15
CVBC1,01/04/2022 14:27 PST,55.0,71.0,7.0,296.0,11.0,387.0,7.18,,11.0,65.0,10.0,13.8,,304.0,,WNW,,45.68
CVBC1,01/04/2022 15:27 PST,54.0,75.0,8.0,313.0,11.0,185.0,7.18,,11.0,58.0,10.5,13.7,,316.0,,NW,,46.18
CVBC1,01/04/2022 16:27 PST,55.0,75.0,5.0,345.0,13.0,108.0,7.18,,13.0,57.0,10.8,13.9,,327.0,,NNW,,47.15
CVBC1,01/04/2022 17:27 PST,50.0,86.0,4.0,325.0,5.99,11.0,7.18,,5.99,46.0,12.4,13.3,,323.0,,NW,,45.93
CVBC1,01/04/2022 18:27 PST,49.0,92.0,0.0,,7.0,0.0,7.18,,7.0,45.0,14.8,13.2,,347.0,,,,46.75
CVBC1,01/04/2022 19:27 PST,48.0,95.0,4.0,17.0,5.99,0.0,7.18,,5.99,44.0,16.6,13.0,,37.0,,NNE,,46.62
CVBC1,01/04/2022 20:27 PST,48.0,96.0,3.0,29.0,8.0,0.0,7.18,,8.0,45.0,18.0,12.9,,354.0,,NNE,,46.9
CVBC1,01/04/2022 21:27 PST,47.0,100.0,3.0,290.0,5.0,0.0,7.18,,5.0,43.0,20.7,12.8,,84.0,,WNW,,47.0
CVBC1,01/04/2022 22:27 PST,46.0,98.0,5.0,101.0,7.0,0.0,7.18,,7.0,45.0,20.7,12.7,,99.0,,E,,45.46
CVBC1,01/04/2022 23:27 PST,47.0,95.0,4.0,94.0,7.0,0.0,7.18,,7.0,45.0,21.1,12.7,,101.0,,E,,45.63
CVBC1,01/05/2022 00:27 PST,46.0,99.0,2.0,109.0,4.0,0.0,7.18,,4.0,43.0,21.9,12.6,,114.0,,ESE,,45.73
CVBC1,01/05/2022 01:27 PST,45.0,100.0,0.0,,5.99,0.0,7.18,,5.99,43.0,23.0,12.6,,110.0,,,,45.0
CVBC1,01/05/2022 02:27 PST,46.0,100.0,1.0,111.0,4.0,0.0,7.18,,4.0,45.0,23.5,12.6,,117.0,,ESE,,46.0
CVBC1,01/05/2022 03:27 PST,46.0,99.0,3.0,106.0,4.0,0.0,7.18,,4.0,44.0,22.7,12.6,,115.0,,ESE,,45.73
CVBC1,01/05/2022 04:27 PST,45.0,100.0,0.0,,4.0,0.0,7.18,,4.0,42.0,23.2,12.6,,112.0,,,,45.0
CVBC1,01/05/2022 05:27 PST,45.0,100.0,3.0,97.0,5.0,0.0,7.18,,5.0,42.0,24.1,12.6,,112.0,,E,,45.0
CVBC1,01/05/2022 06:27 PST,44.0,100.0,0.0,,4.0,0.0,7.18,,4.0,41.0,24.4,12.6,,30.0,,,,44.0
CVBC1,01/05/2022 07:27 PST,44.0,100.0,3.0,102.0,5.0,2.0,7.18,,5.0,41.0,24.7,12.6,,131.0,,ESE,,44.0
CVBC1,01/05/2022 08:27 PST,47.0,99.0,3.0,87.0,7.0,62.0,7.18,,7.0,45.0,25.0,13.0,,94.0,,E,,46.73
CVBC1,01/05/2022 09:27 PST,51.0,88.0,2.0,98.0,5.0,219.0,7.18,,5.0,54.0,23.8,14.2,,124.0,,E,,47.53
CVBC1,01/05/2022 10:27 PST,55.0,76.0,2.0,150.0,5.0,344.0,7.18,,5.0,63.0,19.2,14.4,,111.0,,SSE,,47.5
CVBC1,01/05/2022 11:27 PST,53.0,81.0,5.99,240.0,9.0,375.0,7.18,,9.0,61.0,14.9,13.7,,258.0,,WSW,,47.27
CVBC1,01/05/2022 12:27 PST,52.0,85.0,5.0,213.0,11.0,199.0,7.18,,11.0,56.0,15.5,13.9,,242.0,,SSW,,47.58
CVBC1,01/05/2022 13:27 PST,53.0,80.0,5.99,209.0,11.0,329.0,7.18,,11.0,60.0,13.1,13.7,,214.0,,SSW,,46.93
CVBC1,01/05/2022 14:27 PST,53.0,80.0,4.0,239.0,9.0,198.0,7.18,,9.0,57.0,13.9,13.8,,252.0,,WSW,,46.93
CVBC1,01/05/2022 15:27 PST,55.0,77.0,3.0,198.0,7.0,160.0,7.18,,7.0,59.0,14.7,14.3,,260.0,,SSW,,47.85
CVBC1,01/05/2022 16:27 PST,53.0,80.0,5.0,256.0,7.0,127.0,7.18,,7.0,55.0,12.6,13.5,,260.0,,WSW,,46.93
CVBC1,01/05/2022 17:27 PST,52.0,84.0,3.0,246.0,7.0,4.0,7.18,,7.0,52.0,14.9,13.2,,263.0,,WSW,,47.27
CVBC1,01/05/2022 18:27 PST,51.0,85.0,2.0,194.0,4.0,0.0,7.18,,4.0,51.0,16.4,13.1,,194.0,,SSW,,46.6
CVBC1,01/05/2022 19:27 PST,51.0,86.0,3.0,220.0,5.99,0.0,7.18,,5.99,51.0,17.3,13.0,,212.0,,SW,,46.92
CVBC1,01/05/2022 20:27 PST,51.0,85.0,3.0,205.0,5.0,0.0,7.18,,5.0,51.0,17.8,12.8,,199.0,,SSW,,46.6
CVBC1,01/05/2022 21:27 PST,51.0,86.0,1.0,63.0,3.0,0.0,7.18,,3.0,50.0,18.2,12.7,,236.0,,ENE,,46.92
CVBC1,01/05/2022 22:27 PST,51.0,87.0,0.0,,3.0,0.0,7.18,,3.0,50.0,18.7,12.7,,330.0,,,,47.23
CVBC1,01/05/2022 23:27 PST,51.0,89.0,2.0,103.0,3.0,0.0,7.18,,3.0,50.0,19.1,12.6,,107.0,,ESE,,47.84
CVBC1,01/06/2022 00:27 PST,51.0,90.0,3.0,248.0,3.0,0.0,7.18,,3.0,50.0,19.5,12.6,,244.0,,WSW,,48.14
CVBC1,01/06/2022 01:27 PST,51.0,89.0,1.0,315.0,4.0,0.0,7.18,,4.0,50.0,19.6,12.6,,242.0,,NW,,47.84
CVBC1,01/06/2022 02:27 PST,50.0,92.0,0.0,,2.0,0.0,7.18,,2.0,50.0,20.0,12.6,,46.0,,,,47.74
CVBC1,01/06/2022 03:27 PST,50.0,96.0,2.0,94.0,3.0,0.0,7.18,,3.0,49.0,20.4,12.6,,92.0,,E,,48.89
CVBC1,01/06/2022 04:27 PST,50.0,96.0,0.0,,3.0,0.0,7.18,,3.0,49.0,20.8,12.6,,101.0,,,,48.89
CVBC1,01/06/2022 05:27 PST,49.0,99.0,2.0,114.0,4.0,0.0,7.18,,4.0,49.0,21.1,12.6,,122.0,,ESE,,48.73
CVBC1,01/06/2022 06:27 PST,50.0,96.0,1.0,56.0,3.0,0.0,7.18,,3.0,49.0,21.5,12.6,,25.0,,NE,,48.89
CVBC1,01/06/2022 07:27 PST,49.0,97.0,2.0,101.0,4.0,1.0,7.18,,4.0,49.0,21.4,12.5,,325.0,,E,,48.18
CVBC1,01/06/2022 08:27 PST,50.0,90.0,1.0,97.0,3.0,19.0,7.18,,3.0,50.0,21.3,12.6,,1.0,,E,,47.15
CVBC1,01/06/2022 09:27 PST,52.0,81.0,2.0,327.0,5.0,87.0,7.18,,5.0,54.0,19.3,12.9,,320.0,,NNW,,46.29
CVBC1,01/06/2022 10:27 PST,53.0,79.0,3.0,312.0,5.99,197.0,7.18,,5.99,57.0,16.1,13.7,,330.0,,NW,,46.6
CVBC1,01/06/2022 11:27 PST,55.0,74.0,5.0,240.0,9.0,324.0,7.18,,9.0,65.0,13.7,13.6,,244.0,,WSW,,46.79
CVBC1,01/06/2022 12:27 PST,56.0,75.0,5.0,234.0,10.0,485.0,7.18,,10.0,68.0,12.3,14.3,,227.0,,SW,,48.12
CVBC1,01/06/2022 13:27 PST,58.0,73.0,5.0,281.0,10.0,478.0,7.18,,10.0,70.0,11.1,13.6,,295.0,,W,,49.32
CVBC1,01/06/2022 14:27 PST,57.0,75.0,5.0,297.0,11.0,398.0,7.18,,11.0,69.0,10.4,13.5,,315.0,,WNW,,49.08
CVBC1,01/06/2022 15:27 PST,56.0,78.0,5.0,285.0,10.0,268.0,7.18,,10.0,64.0,10.5,13.7,,301.0,,WNW,,49.17
CVBC1,01/06/2022 16:27 PST,54.0,84.0,5.99,291.0,8.0,110.0,7.18,,8.0,55.0,11.1,13.7,,295.0,,WNW,,49.23
CVBC1,01/06/2022 17:27 PST,50.0,97.0,5.0,325.0,5.99,15.0,7.18,,5.99,47.0,13.0,13.3,,332.0,,NW,,49.17
CVBC1,01/06/2022 18:27 PST,50.0,99.0,2.0,102.0,5.99,0.0,7.18,,5.99,46.0,15.7,13.1,,332.0,,ESE,,49.73
CVBC1,01/06/2022 19:27 PST,49.0,100.0,3.0,99.0,5.0,0.0,7.18,,5.0,46.0,17.9,13.0,,122.0,,E,,49.0
CVBC1,01/06/2022 20:27 PST,48.0,100.0,5.0,104.0,9.0,0.0,7.18,,9.0,45.0,20.3,12.9,,101.0,,ESE,,48.0
CVBC1,01/06/2022 21:27 PST,47.0,100.0,4.0,100.0,8.0,0.0,7.18,,8.0,45.0,21.7,12.7,,87.0,,E,,47.0
CVBC1,01/06/2022 22:27 PST,46.0,100.0,4.0,103.0,11.0,0.0,7.18,,11.0,44.0,22.4,12.7,,93.0,,ESE,,46.0
CVBC1,01/06/2022 23:27 PST,47.0,100.0,5.0,99.0,10.0,0.0,7.18,,10.0,44.0,23.3,12.6,,114.0,,E,,47.0
CVBC1,01/07/2022 00:27 PST,46.0,100.0,5.99,99.0,9.0,0.0,7.18,,9.0,45.0,23.8,12.6,,110.0,,E,,46.0
CVBC1,01/07/2022 01:27 PST,44.0,100.0,5.99,112.0,9.0,0.0,7.18,,9.0,44.0,23.6,12.6,,106.0,,ESE,,44.0
CVBC1,01/07/2022 02:27 PST,45.0,100.0,4.0,98.0,7.0,0.0,7.18,,7.0,44.0,23.7,12.6,,108.0,,E,,45.0
CVBC1,01/07/2022 03:27 PST,44.0,100.0,7.0,111.0,9.0,0.0,7.18,,9.0,43.0,24.0,12.6,,102.0,,ESE,,44.0
CVBC1,01/07/2022 04:27 PST,45.0,100.0,3.0,87.0,7.0,0.0,7.18,,7.0,45.0,24.0,12.6,,124.0,,E,,45.0
CVBC1,01/07/2022 05:27 PST,46.0,100.0,3.0,80.0,5.0,0.0,7.18,,5.0,46.0,24.0,12.6,,104.0,,E,,46.0
CVBC1,01/07/2022 06:27 PST,46.0,100.0,5.99,110.0,8.0,0.0,7.18,,8.0,45.0,23.9,12.6,,97.0,,ESE,,46.0
CVBC1,01/07/2022 07:27 PST,49.0,99.0,5.99,341.0,8.0,1.0,7.18,,8.0,48.0,24.0,12.5,,331.0,,NNW,,48.73
CVBC1,01/07/2022 08:27 PST,48.0,95.0,3.0,96.0,8.0,32.0,7.18,,8.0,49.0,23.5,12.6,,337.0,,E,,46.62
CVBC1,01/07/2022 09:27 PST,52.0,84.0,1.0,184.0,4.0,140.0,7.18,,4.0,54.0,21.3,13.3,,111.0,,S,,47.27
CVBC1,01/07/2022 10:27 PST,53.0,85.0,4.0,268.0,7.0,235.0,7.18,,7.0,58.0,17.7,13.7,,305.0,,W,,48.57
CVBC1,01/07/2022 11:27 PST,53.0,93.0,4.0,267.0,7.0,175.0,7.18,,7.0,56.0,18.3,13.7,,255.0,,W,,51.01
CVBC1,01/07/2022 12:27 PST,52.0,100.0,5.99,258.0,9.0,179.0,7.18,,9.0,54.0,17.7,13.5,,256.0,,WSW,,52.0
CVBC1,01/07/2022 13:27 PST,52.0,98.0,4.0,294.0,5.99,150.0,7.18,,5.99,55.0,18.1,13.6,,309.0,,WNW,,51.45
CVBC1,01/07/2022 14:27 PST,52.0,100.0,1.0,334.0,5.99,102.0,7.18,,5.99,54.0,18.7,13.5,,323.0,,NNW,,52.0
CVBC1,01/07/2022 15:27 PST,51.0,96.0,5.0,287.0,7.0,85.0,7.18,,7.0,52.0,21.2,13.5,,310.0,,WNW,,49.89
CVBC1,01/07/2022 16:27 PST,50.0,100.0,2.0,216.0,5.99,54.0,7.18,,5.99,51.0,23.0,13.4,,257.0,,SW,,50.0
CVBC1,01/07/2022 17:27 PST,49.0,100.0,2.0,38.0,3.0,9.0,7.18,,3.0,48.0,24.1,13.2,,196.0,,NE,,49.0
CVBC1,01/07/2022 18:27 PST,49.0,100.0,7.0,345.0,10.0,0.0,7.19,,10.0,49.0,24.3,13.0,,350.0,,NNW,,49.0
CVBC1,01/07/2022 19:27 PST,48.0,100.0,2.0,81.0,13.0,0.0,7.2,,13.0,45.0,24.0,12.9,,338.0,,E,,48.0
CVBC1,01/07/2022 20:27 PST,47.0,100.0,3.0,52.0,5.99,0.0,7.21,,5.99,44.0,24.9,12.8,,103.0,,NE,,47.0
CVBC1,01/07/2022 21:27 PST,47.0,100.0,1.0,47.0,5.99,0.0,7.21,,5.99,43.0,25.2,12.7,,31.0,,NE,,47.0
CVBC1,01/07/2022 22:27 PST,45.0,100.0,3.0,42.0,7.0,0.0,7.21,,7.0,41.0,25.2,12.6,,355.0,,NE,,45.0
