# STATION: CVBC1
# STATION NAME: CATHEYS VALLEY
# LATITUDE: 37.380240
# LONGITUDE: -120.076970
# ELEVATION [ft]: 1234.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
CVBC1,01/03/2021 07:27 PST,46.0,100.0,2.0,71.0,5.0,2.0,1.89,,5.0,43.0,23.0,12.5,,101.0,,ENE,,46.0
CVBC1,01/03/2021 08:27 PST,49.0,96.0,3.0,97.0,5.0,62.0,1.89,,5.0,47.0,23.5,12.9,,107.0,,E,,47.9
CVBC1,01/03/2021 09:27 PST,54.0,85.0,0.0,,5.0,182.0,1.89,,5.0,58.0,22.9,14.2,,99.0,,,,49.55
CVBC1,01/03/2021 10:27 PST,55.0,82.0,5.0,230.0,7.0,337.0,1.89,,7.0,65.0,15.9,13.7,,245.0,,SW,,49.55
CVBC1,01/03/2021 11:27 PST,56.0,80.0,7.0,286.0,11.0,429.0,1.89,,11.0,65.0,13.2,14.2,,258.0,,WNW,,49.86
CVBC1,01/03/2021 12:27 PST,55.0,78.0,5.99,303.0,14.01,363.0,1.89,,14.01,59.0,12.2,13.8,,299.0,,WNW,,48.2
CVBC1,01/03/2021 13:27 PST,55.0,72.0,5.99,284.0,11.0,237.0,1.89,,11.0,60.0,12.1,13.9,,295.0,,WNW,,46.06
CVBC1,01/03/2021 14:27 PST,56.0,74.0,4.0,296.0,9.0,232.0,1.89,,9.0,60.0,11.5,13.8,,260.0,,WNW,,47.76
CVBC1,01/03/2021 15:27 PST,56.0,75.0,3.0,214.0,5.99,131.0,1.89,,5.99,57.0,12.1,13.7,,210.0,,SW,,48.12
CVBC1,01/03/2021 16:27 PST,55.0,78.0,3.0,230.0,5.0,88.0,1.89,,5.0,55.0,12.4,13.6,,258.0,,SW,,48.2
CVBC1,01/03/2021 17:27 PST,53.0,81.0,5.99,277.0,8.0,7.0,1.89,,8.0,51.0,14.1,13.3,,276.0,,W,,47.27
CVBC1,01/03/2021 18:27 PST,51.0,87.0,1.0,77.0,7.0,0.0,1.89,,7.0,48.0,15.3,13.1,,275.0,,ENE,,47.23
CVBC1,01/03/2021 19:27 PST,50.0,88.0,3.0,116.0,5.0,0.0,1.89,,5.0,48.0,16.6,13.0,,113.0,,ESE,,46.55
CVBC1,01/03/2021 20:27 PST,50.0,90.0,3.0,128.0,7.0,0.0,1.89,,7.0,49.0,17.9,12.8,,120.0,,SE,,47.15
CVBC1,01/03/2021 21:27 PST,51.0,89.0,4.0,126.0,7.0,0.0,1.89,,7.0,48.0,18.4,12.7,,123.0,,SE,,47.84
CVBC1,01/03/2021 22:27 PST,51.0,87.0,3.0,82.0,10.0,0.0,1.89,,10.0,49.0,19.1,12.6,,108.0,,E,,47.23
CVBC1,01/03/2021 23:27 PST,52.0,85.0,5.0,131.0,14.99,0.0,1.89,,14.99,51.0,18.6,12.6,,126.0,,SE,,47.58
CVBC1,01/04/2021 00:27 PST,53.0,83.0,1.0,284.0,8.0,0.0,1.89,,8.0,51.0,18.1,12.6,,232.0,,WNW,,47.92
CVBC1,01/04/2021 01:27 PST,52.0,86.0,3.0,348.0,4.0,0.0,1.89,,4.0,51.0,18.2,12.6,,355.0,,NNW,,47.9
CVBC1,01/04/2021 02:27 PST,51.0,89.0,4.0,95.0,5.0,0.0,1.89,,5.0,50.0,18.7,12.6,,323.0,,E,,47.84
CVBC1,01/04/2021 03:27 PST,51.0,86.0,3.0,109.0,5.99,0.0,1.89,,5.99,48.0,19.0,12.6,,105.0,,ESE,,46.92
CVBC1,01/04/2021 04:27 PST,52.0,83.0,5.0,100.0,7.0,0.0,1.89,,7.0,49.0,19.5,12.6,,82.0,,E,,46.94
CVBC1,01/04/2021 05:27 PST,52.0,81.0,3.0,114.0,9.0,0.0,1.89,,9.0,49.0,18.6,12.5,,100.0,,ESE,,46.29
CVBC1,01/04/2021 06:27 PST,52.0,74.0,1.0,128.0,9.0,0.0,1.89,,9.0,48.0,18.5,12.6,,86.0,,SE,,43.89
CVBC1,01/04/2021 07:27 PST,51.0,77.0,8.0,283.0,10.0,2.0,1.89,,10.0,48.0,18.1,12.5,,272.0,,WNW,,43.97
CVBC1,01/04/2021 08:27 PST,51.0,75.0,3.0,147.0,9.0,33.0,1.89,,9.0,47.0,19.4,12.7,,116.0,,SSE,,43.28
CVBC1,01/04/2021 09:27 PST,53.0,67.0,5.99,169.0,12.0,118.0,1.89,,12.0,53.0,16.6,13.3,,158.0,,S,,42.23
CVBC1,01/04/2021 10:27 PST,54.0,63.0,10.0,180.0,16.0,200.0,1.89,,16.0,57.0,13.5,13.8,,182.0,,S,,41.58
CVBC1,01/04/2021 11:27 PST,54.0,65.0,7.0,142.0,14.01,171.0,1.89,,14.01,55.0,12.2,13.7,,161.0,,SE,,42.39
CVBC1,01/04/2021 12:27 PST,57.0,60.0,5.99,122.0,16.0,113.0,1.89,,16.0,58.0,13.1,13.7,,128.0,,ESE,,43.14
CVBC1,01/04/2021 13:27 PST,59.0,53.0,4.0,147.0,13.0,125.0,1.89,,13.0,61.0,11.7,13.7,,126.0,,SSE,,41.77
CVBC1,01/04/2021 14:27 PST,59.0,53.0,4.0,136.0,9.0,74.0,1.89,,9.0,60.0,11.2,13.5,,113.0,,SE,,41.77
CVBC1,01/04/2021 15:27 PST,57.0,61.0,5.0,236.0,13.0,64.0,1.89,,13.0,57.0,11.1,13.4,,259.0,,SW,,43.57
CVBC1,01/04/2021 16:27 PST,54.0,73.0,1.0,323.0,9.0,31.0,1.89,,9.0,52.0,12.2,13.3,,260.0,,NW,,45.46
CVBC1,01/04/2021 17:27 PST,52.0,91.0,5.0,142.0,7.0,3.0,1.91,,7.0,50.0,15.7,13.1,,192.0,,SE,,49.43
CVBC1,01/04/2021 18:27 PST,50.0,100.0,4.0,105.0,9.0,0.0,1.95,,9.0,48.0,19.1,13.0,,90.0,,ESE,,50.0
CVBC1,01/04/2021 19:27 PST,51.0,100.0,5.0,116.0,10.0,0.0,1.95,,10.0,49.0,22.1,12.8,,101.0,,ESE,,51.0
CVBC1,01/04/2021 20:27 PST,50.0,99.0,2.0,49.0,7.0,0.0,1.95,,7.0,47.0,22.8,12.7,,325.0,,NE,,49.73
CVBC1,01/04/2021 21:27 PST,49.0,100.0,2.0,86.0,5.99,0.0,1.95,,5.99,45.0,24.3,12.7,,114.0,,E,,49.0
CVBC1,01/04/2021 22:27 PST,48.0,100.0,2.0,92.0,5.99,0.0,1.95,,5.99,44.0,24.2,12.7,,87.0,,E,,48.0
CVBC1,01/04/2021 23:27 PST,46.0,100.0,3.0,92.0,5.99,0.0,1.95,,5.99,42.0,24.4,12.6,,106.0,,E,,46.0
CVBC1,01/05/2021 00:27 PST,45.0,100.0,3.0,91.0,7.0,0.0,1.95,,7.0,41.0,24.9,12.6,,87.0,,E,,45.0
CVBC1,01/05/2021 01:27 PST,45.0,100.0,5.0,117.0,7.0,0.0,1.95,,7.0,42.0,25.1,12.6,,134.0,,ESE,,45.0
CVBC1,01/05/2021 02:27 PST,45.0,100.0,4.0,110.0,8.0,0.0,1.95,,8.0,41.0,25.3,12.6,,110.0,,ESE,,45.0
CVBC1,01/05/2021 03:27 PST,43.0,100.0,4.0,94.0,8.0,0.0,1.95,,8.0,40.0,25.3,12.6,,114.0,,E,,43.0
CVBC1,01/05/2021 04:27 PST,43.0,100.0,3.0,74.0,5.99,0.0,1.95,,5.99,39.0,25.4,12.6,,103.0,,ENE,,43.0
CVBC1,01/05/2021 05:27 PST,42.0,100.0,4.0,99.0,8.0,0.0,1.95,,8.0,39.0,25.3,12.5,,102.0,,E,,42.0
CVBC1,01/05/2021 06:27 PST,42.0,100.0,5.99,103.0,9.0,0.0,1.95,,9.0,39.0,25.5,12.5,,96.0,,ESE,,42.0
CVBC1,01/05/2021 07:27 PST,42.0,98.0,5.99,108.0,11.0,2.0,1.95,,11.0,39.0,25.5,12.5,,115.0,,ESE,,41.47
CVBC1,01/05/2021 08:27 PST,44.0,95.0,4.0,108.0,9.0,90.0,1.95,,9.0,43.0,25.4,13.2,,107.0,,ESE,,42.64
CVBC1,01/05/2021 09:27 PST,48.0,87.0,4.0,122.0,10.0,182.0,1.95,,10.0,52.0,24.7,14.5,,122.0,,ESE,,44.27
CVBC1,01/05/2021 10:27 PST,50.0,90.0,5.99,262.0,8.0,239.0,1.95,,8.0,55.0,23.5,13.9,,262.0,,W,,47.15
CVBC1,01/05/2021 11:27 PST,53.0,84.0,4.0,211.0,8.0,286.0,1.95,,8.0,66.0,20.4,13.7,,255.0,,SSW,,48.25
CVBC1,01/05/2021 12:27 PST,54.0,77.0,5.99,237.0,8.0,402.0,1.95,,8.0,69.0,14.5,13.7,,217.0,,WSW,,46.88
CVBC1,01/05/2021 13:27 PST,58.0,67.0,3.0,275.0,9.0,454.0,1.95,,9.0,72.0,12.0,13.6,,245.0,,W,,47.01
CVBC1,01/05/2021 14:27 PST,59.0,59.0,3.0,287.0,7.0,412.0,1.95,,7.0,74.0,10.6,13.6,,308.0,,WNW,,44.58
CVBC1,01/05/2021 15:27 PST,58.0,58.0,7.0,271.0,10.0,294.0,1.95,,10.0,67.0,10.0,13.7,,275.0,,W,,43.19
CVBC1,01/05/2021 16:27 PST,52.0,71.0,7.0,298.0,12.0,94.0,1.95,,12.0,52.0,10.1,13.6,,296.0,,WNW,,42.8
CVBC1,01/05/2021 17:27 PST,50.0,81.0,9.0,346.0,12.0,6.0,1.95,,12.0,47.0,11.1,13.3,,343.0,,NNW,,44.34
CVBC1,01/05/2021 18:27 PST,49.0,84.0,5.0,28.0,9.0,0.0,1.95,,9.0,44.0,12.9,13.1,,34.0,,NNE,,44.32
CVBC1,01/05/2021 19:27 PST,47.0,89.0,2.0,146.0,5.99,0.0,1.95,,5.99,42.0,15.0,13.0,,32.0,,SE,,43.89
CVBC1,01/05/2021 20:27 PST,47.0,87.0,5.99,105.0,8.0,0.0,1.95,,8.0,43.0,16.6,12.8,,130.0,,ESE,,43.29
CVBC1,01/05/2021 21:27 PST,46.0,89.0,5.0,96.0,8.0,0.0,1.95,,8.0,43.0,17.9,12.7,,115.0,,E,,42.9
CVBC1,01/05/2021 22:27 PST,46.0,89.0,5.0,81.0,9.0,0.0,1.95,,9.0,42.0,18.7,12.7,,95.0,,E,,42.9
CVBC1,01/05/2021 23:27 PST,44.0,92.0,4.0,109.0,5.99,0.0,1.95,,5.99,40.0,19.6,12.6,,84.0,,ESE,,41.8
CVBC1,01/06/2021 00:27 PST,43.0,93.0,5.99,105.0,9.0,0.0,1.95,,9.0,40.0,20.6,12.6,,101.0,,ESE,,41.09
CVBC1,01/06/2021 01:27 PST,43.0,96.0,5.0,120.0,11.0,0.0,1.95,,11.0,40.0,21.5,12.6,,116.0,,ESE,,41.92
CVBC1,01/06/2021 02:27 PST,44.0,92.0,7.0,111.0,13.0,0.0,1.95,,13.0,41.0,21.7,12.6,,107.0,,ESE,,41.8
CVBC1,01/06/2021 03:27 PST,44.0,94.0,5.99,82.0,12.0,0.0,1.95,,12.0,40.0,22.5,12.6,,104.0,,E,,42.36
CVBC1,01/06/2021 04:27 PST,42.0,96.0,5.99,110.0,11.0,0.0,1.95,,11.0,39.0,22.5,12.6,,96.0,,ESE,,40.93
CVBC1,01/06/2021 05:27 PST,42.0,96.0,5.99,105.0,11.0,0.0,1.95,,11.0,39.0,22.9,12.6,,110.0,,ESE,,40.93
CVBC1,01/06/2021 06:27 PST,41.0,97.0,5.99,100.0,10.0,0.0,1.95,,10.0,38.0,22.6,12.5,,88.0,,E,,40.2
CVBC1,01/06/2021 07:27 PST,41.0,98.0,5.0,103.0,8.0,1.0,1.95,,8.0,38.0,23.9,12.5,,125.0,,ESE,,40.47
CVBC1,01/06/2021 08:27 PST,44.0,91.0,4.0,99.0,11.0,77.0,1.95,,11.0,44.0,24.0,13.3,,117.0,,E,,41.51
CVBC1,01/06/2021 09:27 PST,47.0,87.0,4.0,102.0,9.0,186.0,1.95,,9.0,50.0,20.5,13.9,,122.0,,ESE,,43.29
CVBC1,01/06/2021 10:27 PST,55.0,73.0,2.0,161.0,8.0,303.0,1.95,,8.0,66.0,18.0,13.8,,112.0,,SSE,,46.42
CVBC1,01/06/2021 11:27 PST,56.0,72.0,5.99,258.0,10.0,380.0,1.95,,10.0,66.0,12.7,13.9,,268.0,,WSW,,47.02
CVBC1,01/06/2021 12:27 PST,56.0,77.0,3.0,290.0,11.0,408.0,1.95,,11.0,64.0,11.6,14.0,,288.0,,WNW,,48.83
CVBC1,01/06/2021 13:27 PST,56.0,78.0,7.0,316.0,12.0,327.0,1.95,,12.0,63.0,11.6,14.1,,312.0,,NW,,49.17
CVBC1,01/06/2021 14:27 PST,55.0,75.0,11.0,330.0,18.0,240.0,1.95,,18.0,59.0,11.9,13.9,,318.0,,NNW,,47.15
CVBC1,01/06/2021 15:27 PST,56.0,68.0,11.0,350.0,21.0,193.0,1.95,,21.0,61.0,10.9,13.6,,329.0,,N,,45.5
CVBC1,01/06/2021 16:27 PST,56.0,64.0,5.99,91.0,16.0,120.0,1.95,,16.0,60.0,10.5,13.7,,352.0,,E,,43.89
CVBC1,01/06/2021 17:27 PST,53.0,71.0,12.0,289.0,24.0,8.0,1.95,,24.0,52.0,11.5,13.3,,299.0,,WNW,,43.76
CVBC1,01/06/2021 18:27 PST,50.0,80.0,5.99,314.0,14.01,0.0,1.95,,14.01,47.0,12.9,13.1,,296.0,,NW,,44.01
CVBC1,01/06/2021 19:27 PST,48.0,85.0,3.0,90.0,8.0,0.0,1.95,,8.0,44.0,14.5,13.0,,326.0,,E,,43.66
CVBC1,01/06/2021 20:27 PST,47.0,88.0,1.0,20.0,5.0,0.0,1.95,,5.0,42.0,16.2,12.8,,338.0,,NNE,,43.59
CVBC1,01/06/2021 21:27 PST,45.0,93.0,4.0,91.0,5.99,0.0,1.95,,5.99,40.0,18.4,12.8,,100.0,,E,,43.07
CVBC1,01/06/2021 22:27 PST,44.0,90.0,5.0,83.0,7.0,0.0,1.95,,7.0,39.0,19.7,12.6,,105.0,,E,,41.22
CVBC1,01/06/2021 23:27 PST,43.0,90.0,5.0,111.0,8.0,0.0,1.95,,8.0,39.0,20.5,12.6,,93.0,,ESE,,40.23
CVBC1,01/07/2021 00:27 PST,43.0,89.0,5.99,107.0,9.0,0.0,1.95,,9.0,39.0,20.9,12.6,,118.0,,ESE,,39.94
CVBC1,01/07/2021 01:27 PST,41.0,93.0,5.0,113.0,8.0,0.0,1.95,,8.0,38.0,21.5,12.6,,111.0,,ESE,,39.11
CVBC1,01/07/2021 02:27 PST,40.0,93.0,5.99,115.0,10.0,0.0,1.95,,10.0,37.0,22.0,12.6,,119.0,,ESE,,38.11
CVBC1,01/07/2021 03:27 PST,39.0,93.0,5.99,119.0,10.0,0.0,1.95,,10.0,37.0,22.4,12.6,,118.0,,ESE,,37.12
CVBC1,01/07/2021 04:27 PST,40.0,93.0,5.99,90.0,11.0,0.0,1.95,,11.0,37.0,22.6,12.6,,117.0,,E,,38.11
CVBC1,01/07/2021 05:27 PST,40.0,92.0,5.0,111.0,9.0,0.0,1.95,,9.0,37.0,22.8,12.6,,78.0,,ESE,,37.84
CVBC1,01/07/2021 06:27 PST,39.0,90.0,5.99,103.0,12.0,0.0,1.95,,12.0,37.0,23.2,12.5,,109.0,,ESE,,36.28
CVBC1,01/07/2021 07:27 PST,40.0,89.0,5.99,119.0,10.0,1.0,1.95,,10.0,38.0,23.1,12.5,,115.0,,ESE,,36.98
CVBC1,01/07/2021 08:27 PST,42.0,91.0,7.0,130.0,13.0,32.0,1.95,,13.0,40.0,22.9,12.6,,108.0,,SE,,39.53
CVBC1,01/07/2021 09:27 PST,47.0,94.0,5.0,150.0,11.0,130.0,1.95,,11.0,48.0,22.5,13.5,,107.0,,SSE,,45.34
CVBC1,01/07/2021 10:27 PST,46.0,97.0,8.0,226.0,13.0,153.0,1.95,,13.0,49.0,19.1,13.7,,185.0,,SW,,45.19
CVBC1,01/07/2021 11:27 PST,51.0,88.0,7.0,127.0,13.0,264.0,1.95,,13.0,59.0,19.2,13.8,,122.0,,SE,,47.53
CVBC1,01/07/2021 12:27 PST,54.0,69.0,12.0,172.0,16.0,397.0,1.95,,16.0,64.0,14.9,13.7,,170.0,,S,,43.97
CVBC1,01/07/2021 13:27 PST,56.0,66.0,9.0,206.0,14.01,488.0,1.95,,14.01,70.0,10.8,13.7,,169.0,,SSW,,44.7
CVBC1,01/07/2021 14:27 PST,46.0,100.0,7.0,238.0,16.0,216.0,1.95,,16.0,49.0,12.4,13.7,,254.0,,WSW,,46.0
CVBC1,01/07/2021 15:27 PST,46.0,100.0,3.0,223.0,8.0,86.0,1.95,,8.0,50.0,14.4,13.6,,264.0,,SW,,46.0
CVBC1,01/07/2021 16:27 PST,45.0,100.0,2.0,255.0,7.0,39.0,1.95,,7.0,47.0,16.3,13.4,,258.0,,WSW,,45.0
CVBC1,01/07/2021 17:27 PST,45.0,100.0,2.0,14.0,4.0,6.0,1.95,,4.0,44.0,18.1,13.2,,16.0,,NNE,,45.0
CVBC1,01/07/2021 18:27 PST,44.0,100.0,3.0,91.0,5.0,0.0,1.95,,5.0,41.0,19.2,13.1,,93.0,,E,,44.0
CVBC1,01/07/2021 19:27 PST,42.0,100.0,4.0,31.0,5.99,0.0,1.95,,5.99,40.0,20.6,12.9,,36.0,,NNE,,42.0
CVBC1,01/07/2021 20:27 PST,43.0,100.0,5.0,105.0,9.0,0.0,1.95,,9.0,40.0,22.7,12.8,,96.0,,ESE,,43.0
CVBC1,01/07/2021 21:27 PST,41.0,100.0,3.0,86.0,7.0,0.0,1.95,,7.0,38.0,22.9,12.7,,102.0,,E,,41.0
