# STATION: YNWC1
# STATION NAME: YNP PORTABLE
# LATITUDE: 37.730030
# LONGITUDE: -119.611310
# ELEVATION [ft]: 3633.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
YNWC1,03/19/2023 18:02 UTC,37.0,100.0,1.0,204.0,3.0,63.0,0.89,3.0,,,,227.0,,SSW,,37.0
YNWC1,03/19/2023 19:02 UTC,39.0,100.0,1.0,76.0,3.0,106.0,0.93,3.0,,,,79.0,,ENE,,39.0
YNWC1,03/19/2023 20:02 UTC,41.0,96.0,0.0,,2.0,116.0,0.99,2.0,,,12.0,343.0,,,,39.93
YNWC1,03/19/2023 21:02 UTC,39.0,100.0,1.0,39.0,3.0,63.0,1.09,3.0,,,,175.0,,NE,,39.0
YNWC1,03/19/2023 22:02 UTC,41.0,100.0,1.0,32.0,2.0,116.0,1.23,2.0,,,,20.0,,NNE,,41.0
YNWC1,03/19/2023 23:02 UTC,41.0,98.0,0.0,,4.0,110.0,1.29,4.0,,,,180.0,,,,40.47
YNWC1,03/20/2023 00:02 UTC,38.0,100.0,0.0,,2.0,49.0,1.35,2.0,,,,204.0,,,,38.0
YNWC1,03/20/2023 01:02 UTC,38.0,100.0,1.0,42.0,3.0,36.0,1.41,3.0,,,,12.0,,NE,,38.0
YNWC1,03/20/2023 02:02 UTC,,,,,,,1.45,,,,,,,,,
YNWC1,03/20/2023 17:02 UTC,37.0,100.0,0.0,,3.0,87.0,1.85,3.0,,,12.2,174.0,,,,37.0
YNWC1,03/20/2023 18:02 UTC,44.0,84.0,3.0,181.0,4.0,600.0,1.93,4.0,,,13.0,207.0,,S,,39.42
YNWC1,03/20/2023 19:02 UTC,45.0,71.0,4.0,206.0,7.0,538.0,2.07,7.0,,,12.2,214.0,,SSW,,36.06
YNWC1,03/20/2023 20:02 UTC,48.0,62.0,5.0,221.0,9.0,630.0,2.13,9.0,,,13.2,232.0,,SW,,35.47
YNWC1,03/20/2023 21:02 UTC,47.0,59.0,5.0,216.0,10.0,734.0,2.31,10.0,,,12.5,214.0,,SW,,33.27
YNWC1,03/20/2023 22:02 UTC,47.0,62.0,4.0,199.0,7.0,465.0,2.47,7.0,,,12.4,217.0,,SSW,,34.52
YNWC1,03/20/2023 23:02 UTC,45.0,61.0,3.0,213.0,9.0,348.0,2.62,9.0,,,12.3,220.0,,SSW,,32.22
YNWC1,03/21/2023 00:02 UTC,42.0,71.0,3.0,200.0,5.0,93.0,2.67,5.0,,,12.2,175.0,,SSW,,33.17
YNWC1,03/21/2023 01:02 UTC,44.0,65.0,2.0,255.0,5.99,56.0,2.72,5.99,,,12.1,244.0,,WSW,,32.87
YNWC1,03/21/2023 02:02 UTC,38.0,90.0,1.0,240.0,3.0,16.0,2.74,3.0,,,12.1,177.0,,WSW,,35.29
YNWC1,03/21/2023 03:02 UTC,35.0,98.0,0.0,,2.0,0.0,2.75,2.0,,,12.1,214.0,,,,34.48
YNWC1,03/21/2023 04:02 UTC,34.0,100.0,0.0,,2.0,0.0,2.75,2.0,,,12.0,225.0,,,,34.0
YNWC1,03/21/2023 05:02 UTC,33.0,100.0,0.0,,2.0,0.0,2.75,2.0,,,12.0,329.0,,,,33.0
YNWC1,03/21/2023 06:02 UTC,32.0,100.0,0.0,,2.0,0.0,2.75,2.0,,,12.0,337.0,,,,32.0
YNWC1,03/21/2023 07:02 UTC,32.0,100.0,0.0,,0.0,0.0,2.75,0.0,,,12.0,266.0,,,,32.0
YNWC1,03/21/2023 08:02 UTC,32.0,100.0,1.0,233.0,3.0,0.0,2.75,3.0,,,12.0,229.0,,SW,,32.0
YNWC1,03/21/2023 09:02 UTC,32.0,100.0,0.0,,2.0,0.0,2.75,2.0,,,12.0,238.0,,,,32.0
YNWC1,03/21/2023 10:02 UTC,32.0,100.0,0.0,,2.0,0.0,2.75,2.0,,,12.0,173.0,,,,32.0
YNWC1,03/21/2023 11:02 UTC,31.0,100.0,0.0,,2.0,0.0,2.75,2.0,,,,201.0,,,,31.0
YNWC1,03/21/2023 12:02 UTC,32.0,100.0,1.0,36.0,3.0,0.0,2.75,3.0,,,,217.0,,NE,,32.0
YNWC1,03/21/2023 13:02 UTC,32.0,100.0,0.0,,1.0,0.0,2.75,1.0,,,,249.0,,,,32.0
YNWC1,03/21/2023 14:02 UTC,32.0,100.0,0.0,,3.0,0.0,2.75,3.0,,,,172.0,,,,32.0
YNWC1,03/21/2023 15:02 UTC,33.0,100.0,1.0,51.0,5.0,11.0,2.75,5.0,,,,242.0,,NE,,33.0
YNWC1,03/21/2023 16:02 UTC,34.0,98.0,1.0,29.0,4.0,34.0,2.75,4.0,,,,10.0,,NNE,,33.49
YNWC1,03/21/2023 17:02 UTC,36.0,94.0,2.0,191.0,5.0,34.0,2.75,5.0,,,,334.0,,S,,34.42
YNWC1,03/21/2023 18:02 UTC,35.0,99.0,2.0,53.0,4.0,61.0,2.78,4.0,,,12.0,160.0,,NE,,34.74
YNWC1,03/21/2023 19:02 UTC,36.0,99.0,2.0,145.0,7.0,56.0,2.84,7.0,,,12.0,185.0,,SE,,35.74
YNWC1,03/21/2023 20:02 UTC,39.0,98.0,3.0,175.0,5.99,115.0,2.88,5.99,,,12.1,240.0,,S,,38.48
YNWC1,03/21/2023 21:02 UTC,45.0,66.0,1.0,74.0,14.01,319.0,2.97,14.01,,,12.2,340.0,,ENE,,34.2
YNWC1,03/21/2023 22:02 UTC,41.0,60.0,2.0,316.0,7.0,115.0,3.03,7.0,,,12.1,14.0,,NW,,28.03
YNWC1,03/21/2023 23:02 UTC,37.0,86.0,3.0,133.0,5.0,31.0,3.07,5.0,,,12.0,102.0,,SE,,33.15
YNWC1,03/22/2023 00:02 UTC,34.0,98.0,1.0,249.0,5.99,13.0,3.11,5.99,,,,177.0,,WSW,,33.49
YNWC1,03/22/2023 01:02 UTC,33.0,100.0,0.0,,3.0,3.0,3.12,3.0,,,,164.0,,,,33.0
YNWC1,03/22/2023 18:02 UTC,43.0,79.0,2.0,183.0,3.0,229.0,3.15,3.0,,,13.0,163.0,,S,,36.86
YNWC1,03/22/2023 19:02 UTC,39.0,90.0,3.0,190.0,4.0,470.0,3.19,4.0,,,12.4,184.0,,S,,36.28
YNWC1,03/22/2023 20:02 UTC,41.0,90.0,3.0,180.0,5.0,345.0,3.23,5.0,,,12.5,156.0,,S,,38.26
YNWC1,03/22/2023 21:02 UTC,41.0,88.0,2.0,189.0,5.0,285.0,3.29,5.0,,,12.4,113.0,,S,,37.68
YNWC1,03/22/2023 22:02 UTC,43.0,77.0,3.0,210.0,5.99,249.0,3.37,5.99,,,12.6,217.0,,SSW,,36.2
YNWC1,03/22/2023 23:02 UTC,40.0,90.0,3.0,196.0,7.0,154.0,3.43,7.0,,,12.1,218.0,,SSW,,37.27
YNWC1,03/23/2023 00:02 UTC,37.0,98.0,1.0,214.0,5.99,65.0,3.51,5.99,,,12.1,223.0,,SW,,36.48
YNWC1,03/23/2023 01:02 UTC,37.0,100.0,0.0,,2.0,43.0,3.55,2.0,,,12.0,173.0,,,,37.0
YNWC1,03/23/2023 02:02 UTC,37.0,100.0,0.0,,2.0,37.0,3.57,2.0,,,12.0,160.0,,,,37.0
YNWC1,03/23/2023 03:02 UTC,35.0,100.0,0.0,,3.0,3.0,3.58,3.0,,,12.0,199.0,,,,35.0
YNWC1,03/23/2023 04:02 UTC,34.0,100.0,1.0,257.0,2.0,0.0,3.59,2.0,,,,218.0,,WSW,,34.0
YNWC1,03/23/2023 05:02 UTC,34.0,100.0,0.0,,2.0,0.0,3.59,2.0,,,,213.0,,,,34.0
YNWC1,03/23/2023 06:02 UTC,33.0,100.0,1.0,223.0,2.0,0.0,3.59,2.0,,,,219.0,,SW,,33.0
YNWC1,03/23/2023 07:02 UTC,34.0,100.0,0.0,,1.0,0.0,3.59,1.0,,,,249.0,,,,34.0
YNWC1,03/23/2023 08:02 UTC,33.0,100.0,0.0,,3.0,0.0,3.6,3.0,,,,231.0,,,,33.0
YNWC1,03/23/2023 09:02 UTC,33.0,100.0,0.0,,2.0,0.0,3.6,2.0,,,,220.0,,,,33.0
YNWC1,03/23/2023 10:02 UTC,33.0,100.0,0.0,,,,3.6,,,,,,,,,33.0
YNWC1,03/23/2023 11:02 UTC,,,0.0,,,,3.6,,,,,,,,,
YNWC1,03/23/2023 17:02 UTC,35.0,100.0,0.0,,1.0,75.0,3.65,1.0,,,,228.0,,,,35.0
YNWC1,03/23/2023 19:02 UTC,,,2.0,1.0,,,3.72,,,,,,,N,,
YNWC1,03/23/2023 20:02 UTC,37.0,93.0,3.0,239.0,7.0,145.0,3.79,7.0,,,12.0,214.0,,WSW,,35.14
YNWC1,03/23/2023 21:02 UTC,38.0,91.0,4.0,229.0,5.99,190.0,3.87,5.99,,,12.1,226.0,,SW,,35.57
YNWC1,03/23/2023 22:02 UTC,40.0,86.0,3.0,251.0,7.0,270.0,3.96,7.0,,,12.4,241.0,,WSW,,36.1
YNWC1,03/23/2023 23:02 UTC,39.0,87.0,3.0,199.0,8.0,203.0,4.02,8.0,,,12.1,221.0,,SSW,,35.41
YNWC1,03/24/2023 00:02 UTC,39.0,90.0,1.0,64.0,5.0,128.0,4.07,5.0,,,12.0,342.0,,ENE,,36.28
YNWC1,03/24/2023 01:02 UTC,38.0,85.0,4.0,226.0,5.99,63.0,4.11,5.99,,,,224.0,,SW,,33.84
YNWC1,03/24/2023 02:02 UTC,35.0,98.0,1.0,138.0,7.0,19.0,4.11,7.0,,,,235.0,,SE,,34.48
YNWC1,03/24/2023 03:02 UTC,,,0.0,,,,4.12,,,,,,,,,
YNWC1,03/24/2023 17:02 UTC,32.0,82.0,0.0,,0.0,105.0,4.12,0.0,,,12.3,247.0,,,,27.06
YNWC1,03/24/2023 18:02 UTC,41.0,49.0,3.0,162.0,4.0,541.0,4.19,4.0,,,13.0,169.0,,SSE,,23.11
YNWC1,03/24/2023 19:02 UTC,45.0,49.0,4.0,231.0,8.0,809.0,4.39,8.0,,,13.2,218.0,,SW,,26.8
YNWC1,03/24/2023 20:02 UTC,45.0,46.0,5.99,218.0,11.0,912.0,4.4,11.0,,,13.3,218.0,,SW,,25.27
YNWC1,03/24/2023 21:02 UTC,48.0,42.0,5.0,228.0,11.0,978.0,4.4,11.0,,,12.8,227.0,,SW,,25.8
YNWC1,03/24/2023 22:02 UTC,47.0,45.0,5.0,227.0,11.0,920.0,4.4,11.0,,,13.3,232.0,,SW,,26.57
YNWC1,03/24/2023 23:02 UTC,42.0,59.0,5.99,222.0,12.0,382.0,4.4,12.0,,,12.5,220.0,,SW,,28.56
YNWC1,03/25/2023 00:02 UTC,41.0,65.0,5.0,233.0,10.0,88.0,4.4,10.0,,,12.3,223.0,,SW,,30.01
YNWC1,03/25/2023 01:02 UTC,39.0,74.0,3.0,240.0,10.0,59.0,4.4,10.0,,,12.3,242.0,,WSW,,31.32
YNWC1,03/25/2023 02:02 UTC,37.0,79.0,3.0,216.0,5.0,16.0,4.4,5.0,,,12.2,226.0,,SW,,31.02
YNWC1,03/25/2023 03:02 UTC,34.0,92.0,0.0,,3.0,1.0,4.4,3.0,,,12.2,215.0,,,,31.89
YNWC1,03/25/2023 04:02 UTC,33.0,92.0,0.0,,2.0,0.0,4.4,2.0,,,12.2,333.0,,,,30.9
YNWC1,03/25/2023 05:02 UTC,33.0,93.0,0.0,,3.0,0.0,4.4,3.0,,,12.2,224.0,,,,31.17
YNWC1,03/25/2023 06:02 UTC,32.0,96.0,1.0,265.0,2.0,0.0,4.4,2.0,,,12.1,215.0,,W,,30.97
YNWC1,03/25/2023 07:02 UTC,30.0,98.0,0.0,,2.0,0.0,4.4,2.0,,,12.1,239.0,,,,29.5
YNWC1,03/25/2023 08:02 UTC,30.0,99.0,0.0,,3.0,0.0,4.4,3.0,,,12.1,220.0,,,,29.75
YNWC1,03/25/2023 09:02 UTC,29.0,99.0,0.0,,1.0,0.0,4.4,1.0,,,12.1,237.0,,,,28.75
YNWC1,03/25/2023 10:02 UTC,29.0,97.0,0.0,,1.0,0.0,4.4,1.0,,,12.1,34.0,,,,28.24
YNWC1,03/25/2023 11:02 UTC,28.0,90.0,0.0,,1.0,0.0,4.4,1.0,,,12.1,339.0,,,,25.41
YNWC1,03/25/2023 12:02 UTC,28.0,89.0,1.0,325.0,1.0,0.0,4.4,1.0,,,12.0,327.0,,NW,,25.14
YNWC1,03/25/2023 13:02 UTC,27.0,90.0,0.0,,2.0,0.0,4.4,2.0,,,12.0,225.0,,,,24.42
YNWC1,03/25/2023 14:02 UTC,26.0,90.0,0.0,,1.0,0.0,4.4,1.0,,,12.0,340.0,,,,23.43
YNWC1,03/25/2023 15:02 UTC,26.0,89.0,0.0,,3.0,9.0,4.4,3.0,,,12.0,245.0,,,,23.16
YNWC1,03/25/2023 16:02 UTC,27.0,83.0,0.0,,2.0,14.0,4.4,2.0,,,12.0,235.0,,,,22.46
YNWC1,03/25/2023 17:02 UTC,31.0,69.0,3.0,159.0,3.0,92.0,4.4,3.0,,,12.6,156.0,,SSE,,21.9
YNWC1,03/25/2023 18:02 UTC,42.0,41.0,3.0,178.0,5.0,618.0,4.4,5.0,,,13.6,161.0,,S,,19.79
YNWC1,03/25/2023 19:02 UTC,46.0,39.0,5.0,224.0,8.0,851.0,4.4,8.0,,,13.8,227.0,,SW,,22.22
YNWC1,03/25/2023 20:02 UTC,48.0,35.0,5.0,244.0,10.0,916.0,4.4,10.0,,,13.8,216.0,,WSW,,21.44
YNWC1,03/25/2023 21:02 UTC,44.0,45.0,5.0,199.0,11.0,644.0,4.4,11.0,,,14.3,223.0,,SSW,,23.82
YNWC1,03/25/2023 22:02 UTC,43.0,45.0,3.0,239.0,10.0,274.0,4.4,10.0,,,12.6,225.0,,WSW,,22.91
YNWC1,03/25/2023 23:02 UTC,39.0,61.0,5.99,236.0,10.0,98.0,4.4,10.0,,,12.5,227.0,,SW,,26.54
YNWC1,03/26/2023 00:02 UTC,37.0,81.0,5.0,237.0,8.0,85.0,4.4,8.0,,,12.6,241.0,,WSW,,31.64
YNWC1,03/26/2023 01:02 UTC,39.0,60.0,2.0,264.0,7.0,69.0,4.4,7.0,,,12.4,327.0,,W,,26.14
YNWC1,03/26/2023 02:02 UTC,35.0,84.0,2.0,213.0,3.0,15.0,4.4,3.0,,,12.4,223.0,,SSW,,30.6
YNWC1,03/26/2023 03:02 UTC,36.0,73.0,3.0,232.0,5.0,1.0,4.4,5.0,,,12.3,236.0,,SW,,28.08
YNWC1,03/26/2023 04:02 UTC,35.0,72.0,3.0,230.0,5.0,0.0,4.4,5.0,,,12.3,232.0,,SW,,26.78
YNWC1,03/26/2023 05:02 UTC,31.0,87.0,0.0,,4.0,0.0,4.4,4.0,,,12.3,219.0,,,,27.54
YNWC1,03/26/2023 06:02 UTC,29.0,91.0,0.0,,3.0,0.0,4.4,3.0,,,12.3,242.0,,,,26.67
YNWC1,03/26/2023 07:02 UTC,28.0,92.0,1.0,336.0,2.0,0.0,4.4,2.0,,,12.3,246.0,,NNW,,25.95
YNWC1,03/26/2023 08:02 UTC,28.0,89.0,0.0,,2.0,0.0,4.4,2.0,,,12.2,224.0,,,,25.14
YNWC1,03/26/2023 09:02 UTC,28.0,84.0,0.0,,2.0,0.0,4.4,2.0,,,12.2,77.0,,,,23.73
YNWC1,03/26/2023 10:02 UTC,28.0,75.0,0.0,,4.0,0.0,4.4,4.0,,,12.2,186.0,,,,21.01
YNWC1,03/26/2023 11:02 UTC,27.0,68.0,0.0,,3.0,0.0,4.4,3.0,,,12.2,151.0,,,,17.72
YNWC1,03/26/2023 12:02 UTC,27.0,56.0,2.0,171.0,5.0,0.0,4.4,5.0,,,12.2,169.0,,S,,13.22
YNWC1,03/26/2023 13:02 UTC,26.0,53.0,3.0,179.0,5.0,0.0,4.4,5.0,,,12.2,200.0,,S,,11.03
YNWC1,03/26/2023 14:02 UTC,24.0,68.0,0.0,,3.0,0.0,4.4,3.0,,,12.1,166.0,,,,14.85
YNWC1,03/26/2023 15:02 UTC,25.0,60.0,2.0,187.0,5.0,8.0,4.4,5.0,,,12.1,174.0,,S,,12.92
YNWC1,03/26/2023 16:02 UTC,25.0,58.0,1.0,250.0,4.0,17.0,4.4,4.0,,,12.2,156.0,,WSW,,12.14
YNWC1,03/26/2023 17:02 UTC,30.0,55.0,2.0,195.0,4.0,91.0,4.4,4.0,,,12.8,180.0,,SSW,,15.61
YNWC1,03/26/2023 18:02 UTC,40.0,32.0,3.0,175.0,4.0,592.0,4.4,4.0,,,13.2,176.0,,S,,12.28
YNWC1,03/26/2023 19:02 UTC,44.0,28.0,5.0,171.0,5.99,832.0,4.4,5.99,,,14.3,176.0,,S,,12.75
YNWC1,03/26/2023 20:02 UTC,45.0,25.0,4.0,219.0,8.0,922.0,4.4,8.0,,,14.1,224.0,,SW,,11.06
YNWC1,03/26/2023 21:02 UTC,46.0,23.0,5.0,230.0,9.0,918.0,4.4,9.0,,,13.6,226.0,,SW,,10.05
YNWC1,03/26/2023 22:02 UTC,46.0,26.0,5.0,226.0,10.0,843.0,4.4,10.0,,,14.0,205.0,,SW,,12.81
YNWC1,03/26/2023 23:02 UTC,44.0,27.0,3.0,238.0,9.0,268.0,4.4,9.0,,,12.7,214.0,,WSW,,11.93
YNWC1,03/27/2023 00:02 UTC,43.0,38.0,3.0,233.0,7.0,40.0,4.4,7.0,,,12.6,172.0,,SW,,18.91
YNWC1,03/27/2023 01:02 UTC,40.0,53.0,5.0,231.0,9.0,46.0,4.4,9.0,,,12.5,223.0,,SW,,24.07
YNWC1,03/27/2023 02:02 UTC,38.0,62.0,4.0,212.0,7.0,8.0,4.4,7.0,,,12.5,225.0,,SSW,,25.99
YNWC1,03/27/2023 03:02 UTC,35.0,73.0,2.0,212.0,8.0,1.0,4.4,8.0,,,12.5,214.0,,SSW,,27.12
YNWC1,03/27/2023 04:02 UTC,35.0,73.0,2.0,213.0,5.0,0.0,4.4,5.0,,,12.4,223.0,,SSW,,27.12
YNWC1,03/27/2023 05:02 UTC,32.0,85.0,1.0,206.0,3.0,0.0,4.4,3.0,,,12.4,236.0,,SSW,,27.95
YNWC1,03/27/2023 06:02 UTC,31.0,68.0,2.0,121.0,3.0,0.0,4.4,3.0,,,12.4,142.0,,ESE,,21.55
YNWC1,03/27/2023 07:02 UTC,29.0,65.0,1.0,82.0,4.0,0.0,4.4,4.0,,,12.4,142.0,,E,,18.57
YNWC1,03/27/2023 08:02 UTC,30.0,55.0,2.0,89.0,4.0,0.0,4.4,4.0,,,12.4,178.0,,E,,15.61
YNWC1,03/27/2023 09:02 UTC,27.0,64.0,1.0,314.0,3.0,0.0,4.4,3.0,,,12.3,181.0,,NW,,16.31
YNWC1,03/27/2023 10:02 UTC,26.0,58.0,1.0,7.0,3.0,0.0,4.4,3.0,,,12.3,3.0,,N,,13.09
YNWC1,03/27/2023 11:02 UTC,25.0,60.0,1.0,255.0,3.0,0.0,4.4,3.0,,,12.3,335.0,,WSW,,12.92
YNWC1,03/27/2023 12:02 UTC,24.0,59.0,1.0,335.0,3.0,0.0,4.4,3.0,,,12.3,6.0,,NNW,,11.59
YNWC1,03/27/2023 13:02 UTC,24.0,53.0,1.0,302.0,4.0,0.0,4.4,4.0,,,12.3,205.0,,WNW,,9.17
YNWC1,03/27/2023 14:02 UTC,24.0,55.0,0.0,,3.0,0.0,4.4,3.0,,,12.2,351.0,,,,10.0
YNWC1,03/27/2023 15:02 UTC,24.0,60.0,0.0,,3.0,7.0,4.4,3.0,,,12.2,19.0,,,,11.97
YNWC1,03/27/2023 16:02 UTC,24.0,58.0,0.0,,3.0,14.0,4.4,3.0,,,12.2,195.0,,,,11.2
YNWC1,03/27/2023 17:02 UTC,31.0,48.0,2.0,173.0,3.0,96.0,4.4,3.0,,,12.9,163.0,,S,,13.41
YNWC1,03/27/2023 18:02 UTC,44.0,32.0,3.0,172.0,3.0,618.0,4.4,3.0,,,14.1,170.0,,S,,15.8
YNWC1,03/27/2023 19:02 UTC,51.0,18.0,3.0,180.0,5.0,822.0,4.4,5.0,,,13.3,162.0,,S,,8.81
YNWC1,03/27/2023 20:02 UTC,51.0,21.0,5.0,227.0,7.0,786.0,4.4,7.0,,,13.4,212.0,,SW,,12.24
YNWC1,03/27/2023 21:02 UTC,52.0,29.0,5.0,217.0,9.0,876.0,4.4,9.0,,,14.3,218.0,,SW,,20.52
YNWC1,03/27/2023 22:02 UTC,51.0,36.0,5.0,210.0,11.0,816.0,4.4,11.0,,,14.1,215.0,,SSW,,24.78
YNWC1,03/27/2023 23:02 UTC,49.0,36.0,5.0,218.0,10.0,252.0,4.4,10.0,,,12.8,224.0,,SW,,23.0
YNWC1,03/28/2023 00:02 UTC,49.0,40.0,5.0,214.0,9.0,48.0,4.4,9.0,,,12.7,220.0,,SW,,25.53
