# STATION: EPWC1
# STATION NAME: EL PORTAL
# LATITUDE: 37.675330
# LONGITUDE: -119.787920
# ELEVATION [ft]: 2073.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
EPWC1,01/02/2021 11:51 UTC,39.0,79.0,0.0,,4.0,0.0,4.03,,4.0,37.0,17.2,12.9,,82.0,,,,32.96
EPWC1,01/02/2021 12:51 UTC,39.0,80.0,0.0,,2.0,0.0,4.03,,2.0,38.0,17.5,12.9,,127.0,,,,33.28
EPWC1,01/02/2021 13:51 UTC,40.0,78.0,0.0,,3.0,0.0,4.03,,3.0,39.0,17.5,12.9,,328.0,,,,33.61
EPWC1,01/02/2021 14:51 UTC,40.0,79.0,0.0,,2.0,0.0,4.03,,2.0,39.0,17.8,12.9,,92.0,,,,33.94
EPWC1,01/02/2021 15:51 UTC,40.0,77.0,0.0,,3.0,6.0,4.03,,3.0,40.0,17.7,12.9,,209.0,,,,33.29
EPWC1,01/02/2021 16:51 UTC,43.0,72.0,0.0,,3.0,66.0,4.03,,3.0,44.0,17.1,13.2,,240.0,,,,34.49
EPWC1,01/02/2021 17:51 UTC,49.0,58.0,0.0,,2.0,170.0,4.03,,2.0,52.0,15.9,13.9,,210.0,,,,34.72
EPWC1,01/02/2021 18:51 UTC,52.0,47.0,0.0,,3.0,230.0,4.03,,3.0,55.0,13.4,13.8,,145.0,,,,32.22
EPWC1,01/02/2021 19:51 UTC,55.0,41.0,0.0,,3.0,263.0,4.03,,3.0,58.0,12.1,13.9,,211.0,,,,31.56
EPWC1,01/02/2021 20:51 UTC,58.0,36.0,1.0,178.0,4.0,253.0,4.03,,4.0,62.0,11.1,13.7,,168.0,,S,,31.03
EPWC1,01/02/2021 21:51 UTC,58.0,38.0,1.0,271.0,5.0,220.0,4.03,,5.0,60.0,10.5,14.1,,184.0,,W,,32.37
EPWC1,01/02/2021 22:51 UTC,54.0,57.0,1.0,100.0,5.99,117.0,4.03,,5.99,54.0,10.5,14.2,,248.0,,E,,38.98
EPWC1,01/02/2021 23:51 UTC,55.0,50.0,0.0,,4.0,105.0,4.03,,4.0,55.0,10.7,14.3,,101.0,,,,36.55
EPWC1,01/03/2021 00:51 UTC,51.0,63.0,0.0,,4.0,24.0,4.03,,4.0,49.0,10.6,13.3,,248.0,,,,38.73
EPWC1,01/03/2021 01:51 UTC,48.0,70.0,0.0,,2.0,1.0,4.03,,2.0,47.0,11.2,13.2,,89.0,,,,38.58
EPWC1,01/03/2021 02:51 UTC,49.0,66.0,0.0,,3.0,0.0,4.03,,3.0,48.0,11.8,13.2,,150.0,,,,38.02
EPWC1,01/03/2021 03:51 UTC,49.0,69.0,0.0,,2.0,0.0,4.03,,2.0,48.0,12.3,13.1,,83.0,,,,39.17
EPWC1,01/03/2021 04:51 UTC,49.0,68.0,0.0,,3.0,0.0,4.03,,3.0,47.0,12.8,13.1,,240.0,,,,38.79
EPWC1,01/03/2021 05:51 UTC,47.0,73.0,0.0,,2.0,0.0,4.03,,2.0,46.0,13.4,13.1,,24.0,,,,38.7
EPWC1,01/03/2021 06:51 UTC,47.0,74.0,0.0,,0.0,0.0,4.03,,0.0,46.0,13.9,13.1,,353.0,,,,39.05
EPWC1,01/03/2021 07:51 UTC,47.0,78.0,0.0,,2.0,0.0,4.03,,2.0,46.0,14.4,13.1,,231.0,,,,40.42
EPWC1,01/03/2021 08:51 UTC,47.0,78.0,0.0,,2.0,0.0,4.03,,2.0,46.0,15.2,13.0,,93.0,,,,40.42
EPWC1,01/03/2021 09:51 UTC,46.0,85.0,0.0,,4.0,0.0,4.03,,4.0,44.0,15.6,13.0,,224.0,,,,41.69
EPWC1,01/03/2021 10:51 UTC,45.0,87.0,0.0,,3.0,0.0,4.03,,3.0,44.0,16.4,13.0,,242.0,,,,41.32
EPWC1,01/03/2021 11:51 UTC,44.0,88.0,0.0,,3.0,0.0,4.03,,3.0,42.0,17.3,13.0,,75.0,,,,40.63
EPWC1,01/03/2021 12:51 UTC,43.0,90.0,0.0,,3.0,0.0,4.03,,3.0,41.0,18.3,13.0,,94.0,,,,40.23
EPWC1,01/03/2021 13:51 UTC,44.0,89.0,0.0,,2.0,0.0,4.03,,2.0,42.0,18.7,12.9,,235.0,,,,40.93
EPWC1,01/03/2021 14:51 UTC,42.0,92.0,0.0,,2.0,0.0,4.03,,2.0,38.0,19.7,12.9,,335.0,,,,39.82
EPWC1,01/03/2021 15:51 UTC,41.0,95.0,0.0,,2.0,9.0,4.03,,2.0,38.0,20.7,13.0,,84.0,,,,39.66
EPWC1,01/03/2021 16:51 UTC,43.0,92.0,0.0,,3.0,41.0,4.03,,3.0,41.0,21.3,13.1,,74.0,,,,40.81
EPWC1,01/03/2021 17:51 UTC,50.0,75.0,0.0,,2.0,146.0,4.03,,2.0,54.0,21.2,14.0,,208.0,,,,42.31
EPWC1,01/03/2021 18:51 UTC,56.0,61.0,0.0,,4.0,310.0,4.03,,4.0,63.0,15.1,14.3,,126.0,,,,42.63
EPWC1,01/03/2021 19:51 UTC,58.0,57.0,2.0,179.0,5.0,347.0,4.03,,5.0,67.0,12.5,13.6,,189.0,,S,,42.73
EPWC1,01/03/2021 20:51 UTC,58.0,61.0,1.0,88.0,5.0,259.0,4.03,,5.0,60.0,12.3,14.1,,101.0,,E,,44.52
EPWC1,01/03/2021 21:51 UTC,58.0,64.0,1.0,240.0,5.0,183.0,4.03,,5.0,59.0,11.9,13.7,,246.0,,WSW,,45.79
EPWC1,01/03/2021 22:51 UTC,59.0,63.0,0.0,,5.99,206.0,4.03,,5.99,61.0,11.6,13.8,,259.0,,,,46.32
EPWC1,01/03/2021 23:51 UTC,56.0,69.0,0.0,,2.0,89.0,4.03,,2.0,56.0,11.6,13.6,,247.0,,,,45.88
EPWC1,01/04/2021 00:51 UTC,53.0,78.0,0.0,,1.0,16.0,4.03,,1.0,50.0,12.4,13.3,,342.0,,,,46.26
EPWC1,01/04/2021 01:51 UTC,50.0,83.0,0.0,,2.0,0.0,4.03,,2.0,47.0,13.8,13.2,,333.0,,,,44.99
EPWC1,01/04/2021 02:51 UTC,48.0,87.0,0.0,,2.0,0.0,4.03,,2.0,46.0,15.2,13.2,,255.0,,,,44.27
EPWC1,01/04/2021 03:51 UTC,47.0,87.0,0.0,,3.0,0.0,4.03,,3.0,45.0,16.3,13.1,,77.0,,,,43.29
EPWC1,01/04/2021 04:51 UTC,47.0,87.0,1.0,11.0,3.0,0.0,4.03,,3.0,45.0,17.5,13.1,,332.0,,N,,43.29
EPWC1,01/04/2021 05:51 UTC,46.0,88.0,0.0,,2.0,0.0,4.03,,2.0,44.0,18.8,13.1,,329.0,,,,42.6
EPWC1,01/04/2021 06:51 UTC,46.0,89.0,0.0,,3.0,0.0,4.03,,3.0,44.0,19.2,13.0,,68.0,,,,42.9
EPWC1,01/04/2021 07:51 UTC,47.0,86.0,0.0,,2.0,0.0,4.03,,2.0,45.0,20.1,13.0,,329.0,,,,42.98
EPWC1,01/04/2021 08:51 UTC,46.0,88.0,1.0,255.0,4.0,0.0,4.03,,4.0,43.0,20.9,13.0,,242.0,,WSW,,42.6
EPWC1,01/04/2021 09:51 UTC,45.0,91.0,0.0,,4.0,0.0,4.03,,4.0,43.0,21.6,13.0,,239.0,,,,42.5
EPWC1,01/04/2021 10:51 UTC,46.0,90.0,0.0,,1.0,0.0,4.03,,1.0,44.0,22.3,13.0,,36.0,,,,43.2
EPWC1,01/04/2021 11:51 UTC,45.0,92.0,0.0,,3.0,0.0,4.03,,3.0,44.0,22.5,13.0,,243.0,,,,42.79
EPWC1,01/04/2021 12:51 UTC,47.0,87.0,0.0,,2.0,0.0,4.03,,2.0,45.0,22.8,12.9,,329.0,,,,43.29
EPWC1,01/04/2021 13:51 UTC,47.0,89.0,0.0,,3.0,0.0,4.03,,3.0,45.0,22.9,12.9,,73.0,,,,43.89
EPWC1,01/04/2021 14:51 UTC,48.0,85.0,0.0,,2.0,0.0,4.03,,2.0,46.0,22.7,12.9,,222.0,,,,43.66
EPWC1,01/04/2021 15:51 UTC,47.0,86.0,1.0,264.0,7.0,6.0,4.03,,7.0,44.0,22.3,12.9,,218.0,,W,,42.98
EPWC1,01/04/2021 16:51 UTC,46.0,89.0,0.0,,3.0,31.0,4.03,,3.0,44.0,23.8,13.1,,108.0,,,,42.9
EPWC1,01/04/2021 17:51 UTC,49.0,82.0,1.0,291.0,9.0,94.0,4.03,,9.0,49.0,22.4,13.4,,231.0,,WNW,,43.69
EPWC1,01/04/2021 18:51 UTC,53.0,69.0,0.0,,4.0,168.0,4.03,,4.0,54.0,19.6,14.2,,71.0,,,,43.01
EPWC1,01/04/2021 19:51 UTC,56.0,59.0,1.0,69.0,7.0,150.0,4.03,,7.0,56.0,16.7,14.0,,239.0,,ENE,,41.75
EPWC1,01/04/2021 20:51 UTC,52.0,80.0,1.0,287.0,5.99,81.0,4.05,,5.99,51.0,15.4,13.8,,87.0,,WNW,,45.96
EPWC1,01/04/2021 21:51 UTC,50.0,92.0,0.0,,4.0,59.0,4.08,,4.0,50.0,20.1,13.5,,355.0,,,,47.74
EPWC1,01/04/2021 22:51 UTC,50.0,96.0,1.0,247.0,3.0,46.0,4.09,,3.0,50.0,22.5,13.5,,246.0,,WSW,,48.89
EPWC1,01/04/2021 23:51 UTC,49.0,96.0,0.0,,2.0,55.0,4.11,,2.0,49.0,23.7,13.5,,141.0,,,,47.9
EPWC1,01/05/2021 00:51 UTC,49.0,98.0,0.0,,3.0,13.0,4.12,,3.0,48.0,24.5,13.3,,256.0,,,,48.45
EPWC1,01/05/2021 01:51 UTC,48.0,99.0,0.0,,3.0,0.0,4.2,,3.0,48.0,25.0,13.2,,204.0,,,,47.73
EPWC1,01/05/2021 02:51 UTC,48.0,99.0,0.0,,3.0,0.0,4.21,,3.0,48.0,25.2,13.1,,355.0,,,,47.73
EPWC1,01/05/2021 03:51 UTC,48.0,99.0,0.0,,2.0,0.0,4.23,,2.0,47.0,25.1,13.1,,347.0,,,,47.73
EPWC1,01/05/2021 04:51 UTC,46.0,99.0,0.0,,2.0,0.0,4.23,,2.0,44.0,25.6,13.1,,329.0,,,,45.73
EPWC1,01/05/2021 05:51 UTC,44.0,99.0,0.0,,3.0,0.0,4.24,,3.0,41.0,25.7,13.1,,86.0,,,,43.73
EPWC1,01/05/2021 06:51 UTC,43.0,100.0,0.0,,3.0,0.0,4.24,,3.0,40.0,25.7,13.0,,345.0,,,,43.0
EPWC1,01/05/2021 07:51 UTC,41.0,100.0,0.0,,2.0,0.0,4.24,,2.0,37.0,25.8,13.0,,328.0,,,,41.0
EPWC1,01/05/2021 08:51 UTC,40.0,100.0,0.0,,3.0,0.0,4.24,,3.0,36.0,25.8,13.0,,336.0,,,,40.0
EPWC1,01/05/2021 09:51 UTC,38.0,100.0,0.0,,2.0,0.0,4.24,,2.0,35.0,25.9,12.9,,348.0,,,,38.0
EPWC1,01/05/2021 10:51 UTC,37.0,100.0,0.0,,2.0,0.0,4.24,,2.0,34.0,25.9,12.9,,326.0,,,,37.0
EPWC1,01/05/2021 11:51 UTC,37.0,100.0,0.0,,2.0,0.0,4.24,,2.0,34.0,26.1,12.9,,1.0,,,,37.0
EPWC1,01/05/2021 12:51 UTC,35.0,100.0,0.0,,2.0,0.0,4.24,,2.0,32.0,25.8,12.9,,339.0,,,,35.0
EPWC1,01/05/2021 13:51 UTC,34.0,100.0,0.0,,2.0,0.0,4.24,,2.0,31.0,25.9,12.9,,331.0,,,,34.0
EPWC1,01/05/2021 14:51 UTC,34.0,100.0,0.0,,3.0,0.0,4.24,,3.0,31.0,25.9,12.9,,328.0,,,,34.0
EPWC1,01/05/2021 15:51 UTC,34.0,99.0,0.0,,2.0,4.0,4.24,,2.0,31.0,26.0,12.9,,343.0,,,,33.74
EPWC1,01/05/2021 16:51 UTC,34.0,99.0,0.0,,2.0,17.0,4.24,,2.0,32.0,26.1,13.0,,346.0,,,,33.74
EPWC1,01/05/2021 17:51 UTC,42.0,98.0,0.0,,2.0,122.0,4.24,,2.0,47.0,24.2,14.0,,89.0,,,,41.47
EPWC1,01/05/2021 18:51 UTC,49.0,76.0,1.0,123.0,3.0,225.0,4.24,,3.0,55.0,23.5,14.1,,150.0,,ESE,,41.69
EPWC1,01/05/2021 19:51 UTC,55.0,55.0,1.0,128.0,3.0,422.0,4.24,,3.0,64.0,20.8,13.8,,184.0,,SE,,38.99
EPWC1,01/05/2021 20:51 UTC,59.0,41.0,1.0,114.0,4.0,444.0,4.24,,4.0,69.0,17.7,13.7,,139.0,,ESE,,35.18
EPWC1,01/05/2021 21:51 UTC,62.0,46.0,1.0,125.0,5.0,460.0,4.24,,5.0,73.0,14.1,13.6,,138.0,,SE,,40.85
EPWC1,01/05/2021 22:51 UTC,62.0,50.0,0.0,,3.0,376.0,4.24,,3.0,70.0,11.8,13.6,,185.0,,,,43.03
EPWC1,01/05/2021 23:51 UTC,56.0,61.0,1.0,236.0,3.0,116.0,4.24,,3.0,55.0,11.7,13.7,,202.0,,SW,,42.63
EPWC1,01/06/2021 00:51 UTC,49.0,79.0,0.0,,4.0,12.0,4.24,,4.0,46.0,12.3,13.3,,250.0,,,,42.7
EPWC1,01/06/2021 01:51 UTC,47.0,80.0,0.0,,3.0,0.0,4.24,,3.0,44.0,13.7,13.2,,344.0,,,,41.08
EPWC1,01/06/2021 02:51 UTC,46.0,85.0,0.0,,2.0,0.0,4.24,,2.0,42.0,15.5,13.2,,271.0,,,,41.69
EPWC1,01/06/2021 03:51 UTC,43.0,90.0,0.0,,2.0,0.0,4.24,,2.0,39.0,17.2,13.1,,249.0,,,,40.23
EPWC1,01/06/2021 04:51 UTC,42.0,93.0,0.0,,2.0,0.0,4.24,,2.0,38.0,18.5,13.1,,0.0,,,,40.1
EPWC1,01/06/2021 05:51 UTC,40.0,93.0,0.0,,2.0,0.0,4.24,,2.0,37.0,19.9,13.1,,331.0,,,,38.11
EPWC1,01/06/2021 06:51 UTC,39.0,94.0,0.0,,2.0,0.0,4.24,,2.0,36.0,20.7,13.0,,331.0,,,,37.4
EPWC1,01/06/2021 07:51 UTC,39.0,96.0,0.0,,2.0,0.0,4.24,,2.0,36.0,22.0,13.0,,94.0,,,,37.94
EPWC1,01/06/2021 08:51 UTC,38.0,97.0,0.0,,2.0,0.0,4.24,,2.0,34.0,22.4,13.0,,339.0,,,,37.21
EPWC1,01/06/2021 09:51 UTC,38.0,97.0,0.0,,1.0,0.0,4.24,,1.0,34.0,23.3,12.9,,355.0,,,,37.21
EPWC1,01/06/2021 10:51 UTC,37.0,97.0,0.0,,1.0,0.0,4.24,,1.0,33.0,23.8,12.9,,350.0,,,,36.22
EPWC1,01/06/2021 11:51 UTC,35.0,96.0,0.0,,2.0,0.0,4.24,,2.0,32.0,24.1,12.9,,332.0,,,,33.96
EPWC1,01/06/2021 12:51 UTC,35.0,98.0,0.0,,2.0,0.0,4.24,,2.0,32.0,24.7,12.9,,350.0,,,,34.48
EPWC1,01/06/2021 13:51 UTC,35.0,98.0,0.0,,2.0,0.0,4.24,,2.0,31.0,24.7,12.9,,95.0,,,,34.48
EPWC1,01/06/2021 14:51 UTC,34.0,98.0,0.0,,2.0,0.0,4.24,,2.0,30.0,24.8,12.9,,353.0,,,,33.49
EPWC1,01/06/2021 15:51 UTC,34.0,98.0,0.0,,3.0,5.0,4.24,,3.0,31.0,25.3,12.9,,97.0,,,,33.49
EPWC1,01/06/2021 16:51 UTC,34.0,98.0,0.0,,3.0,33.0,4.24,,3.0,33.0,25.4,13.1,,67.0,,,,33.49
EPWC1,01/06/2021 17:51 UTC,41.0,96.0,0.0,,3.0,138.0,4.24,,3.0,42.0,25.3,14.1,,89.0,,,,39.93
EPWC1,01/06/2021 18:51 UTC,51.0,63.0,1.0,113.0,4.0,288.0,4.24,,4.0,57.0,22.8,13.8,,196.0,,ESE,,38.73
EPWC1,01/06/2021 19:51 UTC,57.0,47.0,1.0,236.0,5.0,429.0,4.24,,5.0,65.0,19.2,14.6,,196.0,,SW,,36.82
EPWC1,01/06/2021 20:51 UTC,59.0,39.0,0.0,,5.0,348.0,4.24,,5.0,62.0,15.3,13.7,,193.0,,,,33.92
EPWC1,01/06/2021 21:51 UTC,61.0,39.0,1.0,200.0,4.0,281.0,4.24,,4.0,65.0,13.1,13.8,,203.0,,SSW,,35.72
EPWC1,01/06/2021 22:51 UTC,60.0,42.0,1.0,230.0,5.99,222.0,4.24,,5.99,62.0,11.6,13.7,,242.0,,SW,,36.69
EPWC1,01/06/2021 23:51 UTC,57.0,54.0,0.0,,3.0,103.0,4.24,,3.0,55.0,11.0,14.2,,230.0,,,,40.39
EPWC1,01/07/2021 00:51 UTC,54.0,62.0,0.0,,4.0,36.0,4.24,,4.0,52.0,11.2,13.4,,97.0,,,,41.16
EPWC1,01/07/2021 01:51 UTC,51.0,65.0,0.0,,2.0,1.0,4.24,,2.0,46.0,11.4,13.2,,339.0,,,,39.53
EPWC1,01/07/2021 02:51 UTC,47.0,69.0,0.0,,2.0,0.0,4.24,,2.0,42.0,12.5,13.2,,350.0,,,,37.25
EPWC1,01/07/2021 03:51 UTC,45.0,62.0,0.0,,2.0,0.0,4.24,,2.0,40.0,13.2,13.1,,338.0,,,,32.63
EPWC1,01/07/2021 04:51 UTC,43.0,63.0,0.0,,2.0,0.0,4.24,,2.0,37.0,14.1,13.1,,350.0,,,,31.13
EPWC1,01/07/2021 05:51 UTC,41.0,62.0,0.0,,2.0,0.0,4.24,,2.0,36.0,14.8,13.0,,339.0,,,,28.84
EPWC1,01/07/2021 06:51 UTC,39.0,69.0,0.0,,3.0,0.0,4.24,,3.0,34.0,15.5,13.0,,83.0,,,,29.58
EPWC1,01/07/2021 07:51 UTC,38.0,67.0,0.0,,2.0,0.0,4.24,,2.0,33.0,16.0,13.0,,122.0,,,,27.89
EPWC1,01/07/2021 08:51 UTC,36.0,73.0,0.0,,2.0,0.0,4.24,,2.0,31.0,16.9,13.0,,347.0,,,,28.08
EPWC1,01/07/2021 09:51 UTC,35.0,78.0,0.0,,2.0,0.0,4.24,,2.0,30.0,17.0,12.9,,347.0,,,,28.75
EPWC1,01/07/2021 10:51 UTC,34.0,82.0,0.0,,2.0,0.0,4.24,,2.0,29.0,18.3,12.9,,263.0,,,,29.02
EPWC1,01/07/2021 11:51 UTC,34.0,84.0,0.0,,2.0,0.0,4.24,,2.0,29.0,18.7,12.9,,348.0,,,,29.62
EPWC1,01/07/2021 12:51 UTC,33.0,85.0,0.0,,2.0,0.0,4.24,,2.0,29.0,19.1,12.9,,343.0,,,,28.93
EPWC1,01/07/2021 13:51 UTC,32.0,87.0,0.0,,2.0,0.0,4.24,,2.0,29.0,20.1,12.9,,83.0,,,,28.52
EPWC1,01/07/2021 14:51 UTC,33.0,86.0,0.0,,2.0,0.0,4.24,,2.0,30.0,20.5,12.9,,76.0,,,,29.22
EPWC1,01/07/2021 15:51 UTC,33.0,87.0,0.0,,2.0,8.0,4.24,,2.0,30.0,21.6,12.9,,162.0,,,,29.51
EPWC1,01/07/2021 16:51 UTC,36.0,84.0,0.0,,3.0,57.0,4.24,,3.0,35.0,21.7,13.2,,101.0,,,,31.58
EPWC1,01/07/2021 17:51 UTC,41.0,72.0,0.0,,2.0,157.0,4.24,,2.0,42.0,20.9,14.1,,94.0,,,,32.56
EPWC1,01/07/2021 18:51 UTC,48.0,52.0,1.0,137.0,3.0,282.0,4.24,,3.0,53.0,17.6,13.9,,106.0,,SE,,31.05
EPWC1,01/07/2021 19:51 UTC,54.0,38.0,2.0,201.0,5.0,387.0,4.24,,5.0,63.0,14.6,13.9,,194.0,,SSW,,28.78
EPWC1,01/07/2021 20:51 UTC,61.0,28.0,2.0,174.0,4.0,523.0,4.24,,4.0,72.0,11.9,13.8,,250.0,,S,,27.5
EPWC1,01/07/2021 21:51 UTC,63.0,25.0,1.0,144.0,5.0,527.0,4.24,,5.0,74.0,10.4,13.7,,207.0,,SE,,26.49
EPWC1,01/07/2021 22:51 UTC,63.0,25.0,1.0,190.0,4.0,414.0,4.24,,4.0,71.0,9.8,13.7,,148.0,,S,,26.49
EPWC1,01/07/2021 23:51 UTC,57.0,32.0,0.0,,5.0,121.0,4.24,,5.0,55.0,9.9,14.4,,109.0,,,,27.25
EPWC1,01/08/2021 00:51 UTC,49.0,50.0,0.0,,2.0,19.0,4.24,,2.0,46.0,9.3,13.4,,257.0,,,,31.0
EPWC1,01/08/2021 01:51 UTC,47.0,56.0,0.0,,2.0,1.0,4.24,,2.0,42.0,9.5,13.2,,3.0,,,,31.96
EPWC1,01/08/2021 02:51 UTC,45.0,58.0,0.0,,2.0,0.0,4.24,,2.0,40.0,10.2,13.2,,90.0,,,,30.96
EPWC1,01/08/2021 03:51 UTC,43.0,59.0,0.0,,2.0,0.0,4.24,,2.0,38.0,10.4,13.1,,337.0,,,,29.5
EPWC1,01/08/2021 04:51 UTC,41.0,67.0,0.0,,2.0,0.0,4.24,,2.0,36.0,10.8,13.1,,353.0,,,,30.76
EPWC1,01/08/2021 05:51 UTC,39.0,66.0,0.0,,2.0,0.0,4.24,,2.0,34.0,11.3,13.1,,333.0,,,,28.48
EPWC1,01/08/2021 06:51 UTC,39.0,67.0,0.0,,1.0,0.0,4.24,,1.0,34.0,11.8,13.0,,138.0,,,,28.85
