# STATION: JSDC1
# STATION NAME: JERSEYDALE
# LATITUDE: 37.543730
# LONGITUDE: -119.839700
# ELEVATION [ft]: 3762.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
,,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,W/m**2,Inches,Fahrenheit,Miles/hour,Fahrenheit,gm,volts,Inches,Fahrenheit,Fahrenheit,Degrees,Fahrenheit,code,Fahrenheit,Fahrenheit
JSDC1,01/01/2023 00:47 UTC,46.0,100.0,14.01,151.0,26.0,2.0,16.26,,26.0,46.0,26.8,12.8,,,,167.0,,SSE,,46.0
JSDC1,01/01/2023 01:47 UTC,46.0,100.0,14.01,150.0,28.0,0.0,16.44,,28.0,46.0,26.8,12.8,,,,161.0,,SSE,,46.0
JSDC1,01/01/2023 02:47 UTC,45.0,100.0,13.0,150.0,29.0,0.0,16.62,,29.0,45.0,26.8,12.8,,,,153.0,,SSE,,45.0
JSDC1,01/01/2023 03:47 UTC,45.0,100.0,12.0,146.0,29.0,0.0,16.98,,29.0,45.0,26.8,12.8,,,,168.0,,SE,,45.0
JSDC1,01/01/2023 04:47 UTC,45.0,100.0,13.0,145.0,29.0,0.0,17.23,,29.0,45.0,26.8,12.8,,,,165.0,,SE,,45.0
JSDC1,01/01/2023 05:47 UTC,42.0,100.0,7.0,187.0,23.0,0.0,17.57,,23.0,42.0,26.9,12.8,,,,193.0,,S,,42.0
JSDC1,01/01/2023 06:47 UTC,39.0,100.0,5.0,150.0,13.0,0.0,17.62,,13.0,40.0,26.9,12.8,,,,150.0,,SSE,,39.0
JSDC1,01/01/2023 07:47 UTC,39.0,100.0,5.0,156.0,10.0,0.0,17.65,,10.0,39.0,26.9,12.8,,,,144.0,,SSE,,39.0
JSDC1,01/01/2023 08:47 UTC,38.0,100.0,5.99,148.0,14.99,0.0,17.66,,14.99,38.0,26.9,12.8,,,,163.0,,SSE,,38.0
JSDC1,01/01/2023 09:47 UTC,36.0,100.0,5.0,160.0,13.0,0.0,17.67,,13.0,37.0,26.9,12.8,,,,150.0,,SSE,,36.0
JSDC1,01/01/2023 10:47 UTC,36.0,100.0,4.0,182.0,9.0,0.0,17.67,,9.0,36.0,26.9,12.8,,,,156.0,,S,,36.0
JSDC1,01/01/2023 11:47 UTC,36.0,100.0,4.0,225.0,7.0,0.0,17.67,,7.0,36.0,26.9,12.8,,,,162.0,,SW,,36.0
JSDC1,01/01/2023 12:47 UTC,34.0,100.0,3.0,6.0,8.0,0.0,17.67,,8.0,34.0,26.9,12.8,,,,349.0,,N,,34.0
JSDC1,01/01/2023 13:47 UTC,34.0,100.0,5.99,330.0,10.0,0.0,17.67,,10.0,34.0,27.0,12.8,,,,343.0,,NNW,,34.0
JSDC1,01/01/2023 14:47 UTC,34.0,100.0,3.0,322.0,5.99,0.0,17.67,,5.99,34.0,26.9,12.8,,48.0,34.0,314.0,,NW,,34.0
JSDC1,01/01/2023 15:47 UTC,35.0,100.0,3.0,359.0,5.0,3.0,17.67,,5.0,35.0,26.9,12.8,,,,316.0,,N,,35.0
JSDC1,01/01/2023 16:47 UTC,37.0,100.0,3.0,306.0,4.0,94.0,17.67,,4.0,39.0,26.3,13.5,,,,286.0,,NW,,37.0
JSDC1,01/01/2023 17:47 UTC,38.0,100.0,2.0,220.0,9.0,183.0,17.67,,9.0,40.0,26.4,13.9,,,,237.0,,SW,,38.0
JSDC1,01/01/2023 18:47 UTC,40.0,100.0,2.0,339.0,5.99,193.0,17.67,,5.99,44.0,25.3,13.9,,,,234.0,,NNW,,40.0
JSDC1,01/01/2023 19:47 UTC,43.0,94.0,3.0,282.0,7.0,432.0,17.67,,7.0,49.0,25.0,13.8,,,,350.0,,WNW,,41.37
JSDC1,01/01/2023 20:47 UTC,46.0,88.0,1.0,224.0,7.0,437.0,17.67,,7.0,51.0,25.6,13.8,,,,351.0,,SW,,42.6
JSDC1,01/01/2023 21:47 UTC,45.0,88.0,2.0,146.0,5.99,348.0,17.67,,5.99,50.0,25.6,14.1,,,,186.0,,SE,,41.62
JSDC1,01/01/2023 22:47 UTC,47.0,72.0,5.0,312.0,11.0,287.0,17.67,,11.0,51.0,25.2,13.8,,,,333.0,,NW,,38.35
JSDC1,01/01/2023 23:47 UTC,45.0,77.0,4.0,304.0,9.0,278.0,17.67,,9.0,49.0,25.1,13.8,,,,344.0,,NW,,38.14
JSDC1,01/02/2023 00:47 UTC,42.0,90.0,1.0,314.0,5.99,72.0,17.67,,5.99,39.0,26.1,13.8,,,,276.0,,NW,,39.24
JSDC1,01/02/2023 01:47 UTC,39.0,100.0,5.0,162.0,8.0,1.0,17.67,,8.0,40.0,26.9,13.5,,,,160.0,,SSE,,39.0
JSDC1,01/02/2023 02:47 UTC,39.0,100.0,4.0,174.0,9.0,0.0,17.67,,9.0,39.0,27.0,13.4,,,,180.0,,S,,39.0
JSDC1,01/02/2023 03:47 UTC,38.0,100.0,2.0,122.0,5.0,0.0,17.67,,5.0,37.0,26.7,13.3,,,,100.0,,ESE,,38.0
JSDC1,01/02/2023 04:47 UTC,36.0,100.0,2.0,333.0,4.0,0.0,17.67,,4.0,34.0,26.7,13.2,,,,148.0,,NNW,,36.0
JSDC1,01/02/2023 05:47 UTC,34.0,100.0,2.0,310.0,4.0,0.0,17.67,,4.0,31.0,26.5,13.1,,,,343.0,,NW,,34.0
JSDC1,01/02/2023 06:47 UTC,33.0,100.0,3.0,309.0,4.0,0.0,17.67,,4.0,30.0,26.5,13.1,,,,350.0,,NW,,33.0
JSDC1,01/02/2023 07:47 UTC,31.0,100.0,4.0,316.0,5.99,0.0,17.67,,5.99,29.0,26.4,13.0,,,,343.0,,NW,,31.0
JSDC1,01/02/2023 08:47 UTC,31.0,100.0,5.0,317.0,5.99,0.0,17.67,,5.99,30.0,26.5,13.0,,,,312.0,,NW,,31.0
JSDC1,01/02/2023 09:47 UTC,31.0,91.0,4.0,318.0,5.99,0.0,17.67,,5.99,28.0,26.4,13.0,,,,299.0,,NW,,28.65
JSDC1,01/02/2023 10:47 UTC,31.0,85.0,3.0,324.0,5.99,0.0,17.67,,5.99,27.0,26.3,13.0,,,,339.0,,NW,,26.96
JSDC1,01/02/2023 11:47 UTC,33.0,87.0,2.0,138.0,5.99,0.0,17.67,,5.99,30.0,26.7,13.0,,,,225.0,,SE,,29.51
JSDC1,01/02/2023 12:47 UTC,32.0,100.0,4.0,333.0,7.0,0.0,17.67,,7.0,30.0,26.6,13.0,,,,336.0,,NNW,,32.0
JSDC1,01/02/2023 13:47 UTC,31.0,100.0,2.0,321.0,7.0,0.0,17.67,,7.0,29.0,26.5,12.9,,,,286.0,,NW,,31.0
JSDC1,01/02/2023 14:47 UTC,31.0,91.0,4.0,316.0,7.0,0.0,17.67,,7.0,29.0,26.4,12.9,,48.0,31.0,300.0,,NW,,28.65
JSDC1,01/02/2023 15:47 UTC,31.0,85.0,4.0,338.0,7.0,9.0,17.67,,7.0,28.0,26.1,12.9,,,,340.0,,NNW,,26.96
JSDC1,01/02/2023 16:47 UTC,37.0,68.0,3.0,110.0,5.0,158.0,17.67,,5.0,35.0,25.5,14.1,,,,339.0,,ESE,,27.3
JSDC1,01/02/2023 17:47 UTC,37.0,72.0,3.0,94.0,5.99,179.0,17.67,,5.99,36.0,26.1,14.4,,,,138.0,,E,,28.71
JSDC1,01/02/2023 18:47 UTC,38.0,75.0,2.0,283.0,5.0,204.0,17.67,,5.0,39.0,25.8,14.0,,,,260.0,,WNW,,30.69
JSDC1,01/02/2023 19:47 UTC,39.0,68.0,4.0,118.0,9.0,291.0,17.67,,9.0,41.0,25.9,14.1,,,,106.0,,ESE,,29.22
JSDC1,01/02/2023 20:47 UTC,39.0,61.0,10.0,161.0,14.99,160.0,17.67,,14.99,40.0,26.2,14.3,,,,172.0,,SSE,,26.54
JSDC1,01/02/2023 21:47 UTC,38.0,74.0,7.0,160.0,18.0,159.0,17.67,,18.0,39.0,26.3,13.9,,,,151.0,,SSE,,30.35
JSDC1,01/02/2023 22:47 UTC,37.0,82.0,5.99,152.0,16.0,91.0,17.67,,16.0,38.0,26.4,13.9,,,,178.0,,SSE,,31.95
JSDC1,01/02/2023 23:47 UTC,37.0,77.0,4.0,132.0,13.0,31.0,17.67,,13.0,37.0,26.2,13.7,,,,160.0,,SE,,30.38
JSDC1,01/03/2023 00:47 UTC,37.0,75.0,3.0,141.0,13.0,7.0,17.67,,13.0,36.0,26.0,13.5,,,,104.0,,SE,,29.72
JSDC1,01/03/2023 01:47 UTC,33.0,91.0,5.0,140.0,16.0,0.0,17.67,,16.0,32.0,25.4,13.4,,,,113.0,,SE,,30.63
JSDC1,01/03/2023 02:47 UTC,32.0,100.0,5.0,146.0,14.01,0.0,17.67,,14.01,32.0,25.3,13.3,,,,169.0,,SE,,32.0
JSDC1,01/03/2023 03:47 UTC,32.0,100.0,2.0,350.0,11.0,0.0,17.67,,11.0,32.0,25.5,13.2,,,,149.0,,N,,32.0
JSDC1,01/03/2023 04:47 UTC,33.0,100.0,5.0,149.0,9.0,0.0,17.67,,9.0,32.0,25.7,13.1,,,,171.0,,SSE,,33.0
JSDC1,01/03/2023 05:47 UTC,35.0,100.0,8.0,151.0,14.99,0.0,17.67,,14.99,33.0,26.0,13.1,,,,146.0,,SSE,,35.0
JSDC1,01/03/2023 06:47 UTC,34.0,100.0,8.0,148.0,20.0,0.0,17.67,,20.0,33.0,26.2,13.0,,,,155.0,,SSE,,34.0
JSDC1,01/03/2023 07:47 UTC,35.0,100.0,4.0,138.0,14.01,0.0,17.67,,14.01,33.0,26.3,13.0,,,,144.0,,SE,,35.0
JSDC1,01/03/2023 08:47 UTC,35.0,100.0,5.99,150.0,10.0,0.0,17.67,,10.0,33.0,26.4,13.0,,,,146.0,,SSE,,35.0
JSDC1,01/03/2023 09:47 UTC,35.0,100.0,3.0,165.0,8.0,0.0,17.67,,8.0,34.0,26.5,13.0,,,,160.0,,SSE,,35.0
JSDC1,01/03/2023 10:47 UTC,35.0,100.0,4.0,175.0,8.0,0.0,17.67,,8.0,34.0,26.6,12.9,,,,142.0,,S,,35.0
JSDC1,01/03/2023 11:47 UTC,36.0,100.0,1.0,145.0,5.0,0.0,17.67,,5.0,34.0,26.5,12.9,,,,148.0,,SE,,36.0
JSDC1,01/03/2023 12:47 UTC,35.0,100.0,1.0,120.0,5.0,0.0,17.67,,5.0,34.0,26.4,12.9,,,,168.0,,ESE,,35.0
JSDC1,01/03/2023 13:47 UTC,35.0,100.0,4.0,158.0,5.99,0.0,17.67,,5.99,32.0,26.5,12.9,,,,148.0,,SSE,,35.0
JSDC1,01/03/2023 14:47 UTC,35.0,100.0,3.0,125.0,5.99,0.0,17.67,,5.99,32.0,26.4,12.9,,41.0,30.0,149.0,,SE,,35.0
JSDC1,01/03/2023 15:47 UTC,35.0,100.0,2.0,352.0,4.0,9.0,17.67,,4.0,32.0,26.5,12.9,,,,137.0,,N,,35.0
JSDC1,01/03/2023 16:47 UTC,36.0,100.0,1.0,80.0,4.0,72.0,17.67,,4.0,36.0,26.4,13.2,,,,53.0,,E,,36.0
JSDC1,01/03/2023 17:47 UTC,39.0,100.0,2.0,138.0,4.0,147.0,17.67,,4.0,40.0,26.2,14.3,,,,342.0,,SE,,39.0
JSDC1,01/03/2023 18:47 UTC,41.0,95.0,5.99,162.0,11.0,246.0,17.67,,11.0,43.0,26.0,13.9,,,,164.0,,SSE,,39.66
JSDC1,01/03/2023 19:47 UTC,43.0,91.0,7.0,188.0,12.0,337.0,17.67,,12.0,47.0,25.8,13.8,,,,164.0,,S,,40.52
JSDC1,01/03/2023 20:47 UTC,43.0,95.0,5.0,160.0,12.0,270.0,17.67,,12.0,46.0,25.9,13.9,,,,182.0,,SSE,,41.65
JSDC1,01/03/2023 21:47 UTC,44.0,93.0,3.0,205.0,8.0,189.0,17.67,,8.0,47.0,25.8,13.9,,,,190.0,,SSW,,42.08
JSDC1,01/03/2023 22:47 UTC,46.0,75.0,2.0,100.0,5.99,195.0,17.67,,5.99,47.0,25.6,14.1,,,,101.0,,E,,38.43
JSDC1,01/03/2023 23:47 UTC,46.0,73.0,3.0,142.0,9.0,147.0,17.67,,9.0,45.0,25.2,13.9,,,,154.0,,SE,,37.74
JSDC1,01/04/2023 00:47 UTC,43.0,92.0,1.0,139.0,7.0,35.0,17.67,,7.0,41.0,25.1,13.7,,,,156.0,,SE,,40.81
JSDC1,01/04/2023 01:47 UTC,42.0,100.0,5.0,163.0,8.0,1.0,17.67,,8.0,41.0,25.6,13.5,,,,183.0,,SSE,,42.0
JSDC1,01/04/2023 02:47 UTC,41.0,100.0,0.0,,9.0,0.0,17.67,,9.0,41.0,25.8,13.4,,,,184.0,,,,41.0
JSDC1,01/04/2023 03:47 UTC,40.0,100.0,1.0,132.0,5.0,0.0,17.67,,5.0,40.0,25.9,13.3,,,,150.0,,SE,,40.0
JSDC1,01/04/2023 04:47 UTC,39.0,100.0,2.0,336.0,4.0,0.0,17.67,,4.0,37.0,25.8,13.2,,,,323.0,,NNW,,39.0
JSDC1,01/04/2023 05:47 UTC,38.0,100.0,3.0,312.0,5.0,0.0,17.67,,5.0,34.0,25.8,13.1,,,,300.0,,NW,,38.0
JSDC1,01/04/2023 06:47 UTC,37.0,100.0,2.0,325.0,5.0,0.0,17.67,,5.0,34.0,26.2,13.1,,,,321.0,,NW,,37.0
JSDC1,01/04/2023 07:47 UTC,39.0,68.0,0.0,,5.99,0.0,17.67,,5.99,34.0,26.4,13.0,,,,349.0,,,,29.22
JSDC1,01/04/2023 08:47 UTC,40.0,62.0,1.0,146.0,5.0,0.0,17.67,,5.0,33.0,26.2,13.0,,,,146.0,,SE,,27.89
JSDC1,01/04/2023 09:47 UTC,42.0,52.0,3.0,168.0,8.0,0.0,17.67,,8.0,34.0,26.3,13.0,,,,158.0,,SSE,,25.47
JSDC1,01/04/2023 10:47 UTC,44.0,40.0,7.0,154.0,12.0,0.0,17.67,,12.0,37.0,26.4,13.0,,,,160.0,,SSE,,21.01
JSDC1,01/04/2023 11:47 UTC,45.0,35.0,5.0,151.0,13.0,0.0,17.67,,13.0,39.0,25.6,13.0,,,,152.0,,SSE,,18.77
JSDC1,01/04/2023 12:47 UTC,44.0,38.0,5.99,154.0,11.0,0.0,17.67,,11.0,39.0,22.4,12.9,,,,150.0,,SSE,,19.8
JSDC1,01/04/2023 13:47 UTC,46.0,31.0,4.0,137.0,12.0,0.0,17.67,,12.0,41.0,20.3,12.9,,,,109.0,,SE,,16.83
JSDC1,01/04/2023 14:47 UTC,46.0,32.0,5.0,132.0,13.0,0.0,17.67,,13.0,42.0,18.1,12.9,,47.0,35.0,118.0,,SE,,17.56
JSDC1,01/04/2023 15:47 UTC,47.0,40.0,7.0,136.0,20.0,1.0,17.67,,20.0,43.0,16.4,12.9,,,,111.0,,SE,,23.72
JSDC1,01/04/2023 16:47 UTC,44.0,62.0,9.0,122.0,21.0,16.0,17.67,,21.0,42.0,15.0,12.9,,,,101.0,,ESE,,31.68
JSDC1,01/04/2023 17:47 UTC,48.0,66.0,11.0,124.0,31.0,41.0,17.67,,31.0,43.0,18.9,13.1,,,,108.0,,SE,,37.07
JSDC1,01/04/2023 18:47 UTC,51.0,58.0,9.0,134.0,28.0,144.0,17.67,,28.0,48.0,21.0,13.6,,,,99.0,,SE,,36.6
JSDC1,01/04/2023 19:47 UTC,53.0,48.0,10.0,146.0,21.0,152.0,17.67,,21.0,51.0,18.4,14.1,,,,118.0,,SE,,33.67
JSDC1,01/04/2023 20:47 UTC,55.0,43.0,12.0,142.0,24.0,198.0,17.67,,24.0,55.0,16.2,14.0,,,,138.0,,SE,,32.74
JSDC1,01/04/2023 21:47 UTC,54.0,47.0,9.0,136.0,24.0,170.0,17.67,,24.0,53.0,14.7,13.7,,,,142.0,,SE,,34.06
JSDC1,01/04/2023 22:47 UTC,54.0,46.0,11.0,129.0,22.0,113.0,17.67,,22.0,53.0,13.8,13.8,,,,124.0,,SE,,33.52
JSDC1,01/04/2023 23:47 UTC,54.0,49.0,11.0,131.0,24.0,40.0,17.67,,24.0,52.0,13.2,13.5,,,,138.0,,SE,,35.11
JSDC1,01/05/2023 00:47 UTC,53.0,48.0,9.0,135.0,25.0,12.0,17.67,,25.0,50.0,12.7,13.4,,,,145.0,,SE,,33.67
JSDC1,01/05/2023 01:47 UTC,53.0,55.0,13.0,142.0,30.0,0.0,17.67,,30.0,50.0,12.7,13.3,,,,145.0,,SE,,37.12
JSDC1,01/05/2023 02:47 UTC,52.0,61.0,11.0,149.0,26.0,0.0,17.67,,26.0,49.0,12.8,13.2,,,,139.0,,SSE,,38.84
JSDC1,01/05/2023 03:47 UTC,46.0,100.0,7.0,139.0,29.0,0.0,17.7,,29.0,45.0,16.3,13.1,,,,184.0,,SE,,46.0
JSDC1,01/05/2023 04:47 UTC,46.0,100.0,5.99,137.0,18.0,0.0,17.71,,18.0,45.0,20.5,13.1,,,,152.0,,SE,,46.0
JSDC1,01/05/2023 05:47 UTC,46.0,100.0,14.99,166.0,32.0,0.0,17.72,,32.0,46.0,22.4,13.1,,,,180.0,,SSE,,46.0
JSDC1,01/05/2023 06:47 UTC,44.0,100.0,18.0,159.0,36.0,0.0,17.72,,36.0,44.0,23.6,13.0,,,,166.0,,SSE,,44.0
JSDC1,01/05/2023 07:47 UTC,44.0,100.0,11.0,139.0,32.0,0.0,17.72,,32.0,43.0,24.4,13.0,,,,161.0,,SE,,44.0
JSDC1,01/05/2023 08:47 UTC,43.0,100.0,13.0,153.0,26.0,0.0,17.72,,26.0,43.0,24.9,13.0,,,,172.0,,SSE,,43.0
JSDC1,01/05/2023 09:47 UTC,43.0,100.0,12.0,131.0,31.0,0.0,17.72,,31.0,42.0,25.2,13.0,,,,155.0,,SE,,43.0
JSDC1,01/05/2023 10:47 UTC,43.0,100.0,14.99,165.0,27.0,0.0,17.72,,27.0,42.0,25.5,12.9,,,,149.0,,SSE,,43.0
JSDC1,01/05/2023 11:47 UTC,43.0,100.0,12.0,138.0,32.0,0.0,17.72,,32.0,42.0,25.7,12.9,,,,156.0,,SE,,43.0
JSDC1,01/05/2023 12:47 UTC,42.0,100.0,18.0,151.0,34.99,0.0,17.72,,34.99,42.0,25.9,12.9,,,,158.0,,SSE,,42.0
JSDC1,01/05/2023 13:47 UTC,40.0,100.0,10.0,163.0,30.0,0.0,17.72,,30.0,40.0,26.0,12.9,,,,164.0,,SSE,,40.0
JSDC1,01/05/2023 14:47 UTC,40.0,100.0,7.0,131.0,16.0,0.0,17.72,,16.0,39.0,26.1,12.9,,56.0,40.0,155.0,,SE,,40.0
JSDC1,01/05/2023 15:47 UTC,40.0,100.0,5.0,178.0,14.01,2.0,17.72,,14.01,40.0,26.1,12.9,,,,166.0,,S,,40.0
JSDC1,01/05/2023 16:47 UTC,39.0,100.0,4.0,135.0,14.99,8.0,17.72,,14.99,39.0,26.2,12.9,,,,143.0,,SE,,39.0
JSDC1,01/05/2023 17:47 UTC,39.0,100.0,5.0,152.0,9.0,20.0,17.75,,9.0,39.0,26.3,12.9,,,,142.0,,SSE,,39.0
JSDC1,01/05/2023 18:47 UTC,41.0,100.0,11.0,187.0,24.0,14.0,17.76,,24.0,41.0,26.3,12.8,,,,198.0,,S,,41.0
JSDC1,01/05/2023 19:47 UTC,42.0,100.0,14.01,158.0,23.0,50.0,17.76,,23.0,43.0,26.3,13.0,,,,162.0,,SSE,,42.0
JSDC1,01/05/2023 20:47 UTC,42.0,100.0,12.0,148.0,23.0,73.0,17.76,,23.0,43.0,26.3,13.2,,,,137.0,,SSE,,42.0
JSDC1,01/05/2023 21:47 UTC,42.0,100.0,12.0,150.0,22.0,77.0,17.77,,22.0,43.0,26.2,13.3,,,,141.0,,SSE,,42.0
JSDC1,01/05/2023 22:47 UTC,41.0,100.0,4.0,137.0,21.0,43.0,17.77,,21.0,42.0,26.3,13.3,,,,158.0,,SE,,41.0
JSDC1,01/05/2023 23:47 UTC,35.0,100.0,2.0,138.0,23.0,4.0,17.77,,23.0,33.0,26.3,13.1,,,,203.0,,SE,,35.0
JSDC1,01/06/2023 00:47 UTC,34.0,100.0,3.0,308.0,4.0,12.0,17.77,,4.0,34.0,26.4,13.1,,,,349.0,,NW,,34.0
JSDC1,01/06/2023 01:47 UTC,34.0,100.0,2.0,316.0,5.0,0.0,17.77,,5.0,34.0,26.4,13.0,,,,302.0,,NW,,34.0
JSDC1,01/06/2023 02:47 UTC,34.0,100.0,3.0,310.0,4.0,0.0,17.77,,4.0,34.0,26.5,12.9,,,,342.0,,NW,,34.0
JSDC1,01/06/2023 03:47 UTC,35.0,100.0,3.0,313.0,4.0,0.0,17.77,,4.0,34.0,26.5,12.9,,,,274.0,,NW,,35.0
JSDC1,01/06/2023 04:47 UTC,35.0,100.0,2.0,316.0,5.99,0.0,17.77,,5.99,35.0,26.6,12.9,,,,342.0,,NW,,35.0
JSDC1,01/06/2023 05:47 UTC,35.0,100.0,2.0,306.0,3.0,0.0,17.77,,3.0,34.0,26.3,12.8,,,,348.0,,NW,,35.0
JSDC1,01/06/2023 06:47 UTC,35.0,100.0,0.0,,3.0,0.0,17.77,,3.0,33.0,26.4,12.8,,,,335.0,,,,35.0
JSDC1,01/06/2023 07:47 UTC,34.0,100.0,1.0,316.0,3.0,0.0,17.77,,3.0,31.0,26.3,12.8,,,,1.0,,NW,,34.0
JSDC1,01/06/2023 08:47 UTC,34.0,100.0,3.0,317.0,7.0,0.0,17.77,,7.0,31.0,26.3,12.8,,,,340.0,,NW,,34.0
JSDC1,01/06/2023 09:47 UTC,33.0,100.0,4.0,337.0,5.0,0.0,17.77,,5.0,30.0,26.3,12.8,,,,343.0,,NNW,,33.0
JSDC1,01/06/2023 10:47 UTC,33.0,100.0,3.0,276.0,5.0,0.0,17.77,,5.0,30.0,26.3,12.8,,,,312.0,,W,,33.0
JSDC1,01/06/2023 11:47 UTC,33.0,100.0,3.0,323.0,4.0,0.0,17.77,,4.0,30.0,26.3,12.8,,,,305.0,,NW,,33.0
JSDC1,01/06/2023 12:47 UTC,32.0,100.0,3.0,330.0,4.0,0.0,17.77,,4.0,30.0,26.2,12.8,,,,323.0,,NNW,,32.0
JSDC1,01/06/2023 13:47 UTC,32.0,100.0,4.0,311.0,5.0,0.0,17.77,,5.0,30.0,26.3,12.8,,,,315.0,,NW,,32.0
JSDC1,01/06/2023 14:47 UTC,32.0,100.0,4.0,326.0,5.0,0.0,17.77,,5.0,29.0,26.3,12.8,,43.0,31.0,322.0,,NW,,32.0
JSDC1,01/06/2023 15:47 UTC,31.0,100.0,4.0,325.0,5.99,6.0,17.77,,5.99,29.0,26.3,12.8,,,,339.0,,NW,,31.0
JSDC1,01/06/2023 16:47 UTC,35.0,95.0,4.0,315.0,5.99,159.0,17.77,,5.99,36.0,24.9,14.7,,,,312.0,,NW,,33.69
JSDC1,01/06/2023 17:47 UTC,39.0,81.0,4.0,325.0,5.99,298.0,17.77,,5.99,41.0,24.9,13.9,,,,340.0,,NW,,33.6
JSDC1,01/06/2023 18:47 UTC,44.0,69.0,2.0,340.0,5.99,418.0,17.77,,5.99,46.0,24.6,13.8,,,,338.0,,NNW,,34.37
JSDC1,01/06/2023 19:47 UTC,47.0,57.0,2.0,269.0,4.0,494.0,17.77,,4.0,51.0,24.1,13.8,,,,289.0,,W,,32.4
JSDC1,01/06/2023 20:47 UTC,47.0,75.0,5.99,159.0,9.0,475.0,17.77,,9.0,53.0,24.6,13.7,,,,159.0,,SSE,,39.4
JSDC1,01/06/2023 21:47 UTC,47.0,82.0,5.0,166.0,11.0,416.0,17.77,,11.0,51.0,24.7,13.7,,,,177.0,,SSE,,41.73
JSDC1,01/06/2023 22:47 UTC,48.0,77.0,2.0,173.0,7.0,290.0,17.77,,7.0,51.0,24.7,13.7,,,,160.0,,S,,41.06
JSDC1,01/06/2023 23:47 UTC,47.0,76.0,3.0,189.0,5.0,187.0,17.77,,5.0,47.0,24.6,13.9,,,,211.0,,S,,39.75
JSDC1,01/07/2023 00:47 UTC,42.0,95.0,2.0,129.0,5.99,46.0,17.77,,5.99,40.0,24.3,13.7,,,,143.0,,SE,,40.65
JSDC1,01/07/2023 01:47 UTC,40.0,100.0,2.0,133.0,4.0,1.0,17.77,,4.0,37.0,24.8,13.5,,,,150.0,,SE,,40.0
JSDC1,01/07/2023 02:47 UTC,39.0,100.0,3.0,315.0,4.0,0.0,17.77,,4.0,36.0,25.0,13.4,,,,341.0,,NW,,39.0
JSDC1,01/07/2023 03:47 UTC,39.0,100.0,3.0,322.0,4.0,0.0,17.77,,4.0,35.0,25.2,13.3,,,,282.0,,NW,,39.0
JSDC1,01/07/2023 04:47 UTC,39.0,98.0,3.0,311.0,4.0,0.0,17.77,,4.0,35.0,25.6,13.2,,,,317.0,,NW,,38.48
JSDC1,01/07/2023 05:47 UTC,38.0,98.0,3.0,334.0,5.0,0.0,17.77,,5.0,33.0,25.7,13.1,,,,313.0,,NNW,,37.48
JSDC1,01/07/2023 06:47 UTC,39.0,94.0,3.0,311.0,5.99,0.0,17.77,,5.99,35.0,25.8,13.1,,,,301.0,,NW,,37.4
JSDC1,01/07/2023 07:47 UTC,43.0,63.0,3.0,169.0,4.0,0.0,17.77,,4.0,34.0,26.0,13.0,,,,315.0,,S,,31.13
JSDC1,01/07/2023 08:47 UTC,43.0,57.0,3.0,146.0,4.0,0.0,17.77,,4.0,34.0,25.8,13.0,,,,167.0,,SE,,28.65
JSDC1,01/07/2023 09:47 UTC,43.0,56.0,2.0,153.0,4.0,0.0,17.77,,4.0,36.0,25.9,13.0,,,,147.0,,SSE,,28.21
JSDC1,01/07/2023 10:47 UTC,44.0,49.0,3.0,138.0,4.0,0.0,17.77,,4.0,36.0,25.4,13.0,,,,144.0,,SE,,25.88
JSDC1,01/07/2023 11:47 UTC,44.0,47.0,3.0,138.0,7.0,0.0,17.77,,7.0,38.0,24.8,13.0,,,,178.0,,SE,,24.87
JSDC1,01/07/2023 12:47 UTC,45.0,45.0,5.99,171.0,9.0,0.0,17.77,,9.0,39.0,23.5,12.9,,,,171.0,,S,,24.74
JSDC1,01/07/2023 13:47 UTC,43.0,50.0,1.0,20.0,8.0,0.0,17.77,,8.0,39.0,21.6,12.9,,,,106.0,,NNE,,25.45
JSDC1,01/07/2023 14:47 UTC,45.0,47.0,4.0,292.0,8.0,0.0,17.77,,8.0,41.0,19.4,12.9,,49.0,31.0,303.0,,WNW,,25.79
JSDC1,01/07/2023 15:47 UTC,47.0,38.0,3.0,124.0,9.0,7.0,17.77,,9.0,42.0,18.1,12.9,,,,134.0,,SE,,22.5
JSDC1,01/07/2023 16:47 UTC,46.0,42.0,5.0,164.0,7.0,32.0,17.77,,7.0,42.0,16.8,13.0,,,,137.0,,SSE,,23.99
JSDC1,01/07/2023 17:47 UTC,43.0,57.0,2.0,306.0,8.0,72.0,17.77,,8.0,43.0,16.0,13.2,,,,155.0,,NW,,28.65
JSDC1,01/07/2023 18:47 UTC,53.0,32.0,5.99,96.0,14.01,240.0,17.77,,14.01,53.0,15.3,14.2,,,,77.0,,E,,23.73
JSDC1,01/07/2023 19:47 UTC,52.0,40.0,8.0,165.0,18.0,374.0,17.77,,18.0,56.0,14.0,13.7,,,,216.0,,SSE,,28.23
