# STATION: WWNC1
# STATION NAME: WAWONA
# LATITUDE: 37.534470
# LONGITUDE: -119.644970
# ELEVATION [ft]: 4309.0
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
,,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,W/m**2,Inches,Fahrenheit,Miles/hour,Fahrenheit,gm,volts,Inches,Degrees,Fahrenheit,code,Fahrenheit,Fahrenheit
WWNC1,01/01/2021 00:51 UTC,41.0,81.0,1.0,123.0,7.0,26.0,4.56,,7.0,38.0,15.0,13.5,,138.0,,ESE,,35.55
WWNC1,01/01/2021 01:51 UTC,37.0,88.0,0.0,,4.0,1.0,4.56,,4.0,33.0,16.7,13.3,,145.0,,,,33.73
WWNC1,01/01/2021 02:51 UTC,33.0,93.0,1.0,357.0,3.0,0.0,4.56,,3.0,31.0,18.9,13.3,,234.0,,N,,31.17
WWNC1,01/01/2021 03:51 UTC,33.0,97.0,0.0,,4.0,0.0,4.56,,4.0,32.0,20.5,13.2,,17.0,,,,32.23
WWNC1,01/01/2021 04:51 UTC,32.0,96.0,0.0,,2.0,0.0,4.56,,2.0,30.0,21.1,13.1,,156.0,,,,30.97
WWNC1,01/01/2021 05:51 UTC,30.0,98.0,1.0,284.0,3.0,0.0,4.56,,3.0,27.0,21.6,13.1,,40.0,,WNW,,29.5
WWNC1,01/01/2021 06:51 UTC,29.0,98.0,0.0,,3.0,0.0,4.56,,3.0,26.0,22.4,13.0,,151.0,,,,28.5
WWNC1,01/01/2021 07:51 UTC,28.0,99.0,0.0,,2.0,0.0,4.56,,2.0,25.0,22.8,13.0,,3.0,,,,27.75
WWNC1,01/01/2021 08:51 UTC,27.0,98.0,1.0,339.0,3.0,0.0,4.56,,3.0,24.0,23.0,13.0,,18.0,,NNW,,26.5
WWNC1,01/01/2021 09:51 UTC,26.0,98.0,0.0,,2.0,0.0,4.56,,2.0,23.0,23.5,12.9,,5.0,,,,25.51
WWNC1,01/01/2021 10:51 UTC,26.0,97.0,0.0,,2.0,0.0,4.56,,2.0,23.0,23.3,12.9,,145.0,,,,25.25
WWNC1,01/01/2021 11:51 UTC,25.0,97.0,0.0,,2.0,0.0,4.56,,2.0,22.0,23.0,12.9,,0.0,,,,24.26
WWNC1,01/01/2021 12:51 UTC,24.0,94.0,0.0,,3.0,0.0,4.56,,3.0,21.0,23.3,12.9,,20.0,,,,22.5
WWNC1,01/01/2021 13:51 UTC,24.0,95.0,0.0,,3.0,0.0,4.56,,3.0,21.0,23.4,12.8,,143.0,,,,22.76
WWNC1,01/01/2021 14:51 UTC,23.0,93.0,0.0,,3.0,0.0,4.56,,3.0,20.0,23.1,12.8,,147.0,,,,21.25
WWNC1,01/01/2021 15:51 UTC,23.0,90.0,1.0,27.0,2.0,4.0,4.56,,2.0,21.0,23.2,12.8,,34.0,,NNE,,20.47
WWNC1,01/01/2021 16:51 UTC,28.0,88.0,1.0,149.0,3.0,45.0,4.56,,3.0,27.0,23.9,13.0,,148.0,,SSE,,24.86
WWNC1,01/01/2021 17:51 UTC,38.0,77.0,0.0,,3.0,227.0,4.56,,3.0,39.0,22.8,14.0,,148.0,,,,31.35
WWNC1,01/01/2021 18:51 UTC,44.0,53.0,2.0,206.0,3.0,239.0,4.56,,3.0,44.0,19.7,13.8,,210.0,,SSW,,27.8
WWNC1,01/01/2021 19:51 UTC,50.0,37.0,3.0,224.0,5.0,233.0,4.56,,5.0,49.0,19.6,14.0,,238.0,,SW,,24.55
WWNC1,01/01/2021 20:51 UTC,53.0,30.0,3.0,177.0,7.0,233.0,4.56,,7.0,55.0,17.1,13.8,,152.0,,S,,22.19
WWNC1,01/01/2021 21:51 UTC,53.0,26.0,5.0,165.0,9.0,260.0,4.56,,9.0,54.0,13.3,14.0,,184.0,,SSE,,18.83
WWNC1,01/01/2021 22:51 UTC,50.0,38.0,5.99,177.0,14.01,183.0,4.56,,14.01,50.0,12.0,13.8,,177.0,,S,,25.19
WWNC1,01/01/2021 23:51 UTC,48.0,42.0,4.0,183.0,11.0,115.0,4.56,,11.0,45.0,11.3,13.9,,211.0,,S,,25.8
WWNC1,01/02/2021 00:51 UTC,44.0,50.0,1.0,149.0,9.0,29.0,4.56,,9.0,40.0,11.0,13.5,,176.0,,SSE,,26.37
WWNC1,01/02/2021 01:51 UTC,40.0,66.0,2.0,59.0,4.0,0.0,4.56,,4.0,36.0,11.2,13.4,,145.0,,ENE,,29.43
WWNC1,01/02/2021 02:51 UTC,36.0,74.0,0.0,,4.0,0.0,4.56,,4.0,32.0,11.9,13.3,,175.0,,,,28.42
WWNC1,01/02/2021 03:51 UTC,34.0,78.0,1.0,98.0,3.0,0.0,4.56,,3.0,30.0,12.7,13.2,,163.0,,E,,27.78
WWNC1,01/02/2021 04:51 UTC,32.0,81.0,0.0,,2.0,0.0,4.56,,2.0,28.0,13.8,13.1,,140.0,,,,26.76
WWNC1,01/02/2021 05:51 UTC,30.0,84.0,0.0,,3.0,0.0,4.56,,3.0,26.0,15.1,13.1,,154.0,,,,25.69
WWNC1,01/02/2021 06:51 UTC,29.0,86.0,0.0,,3.0,0.0,4.56,,3.0,25.0,16.0,13.0,,18.0,,,,25.29
WWNC1,01/02/2021 07:51 UTC,29.0,82.0,0.0,,3.0,0.0,4.56,,3.0,26.0,17.2,13.0,,149.0,,,,24.13
WWNC1,01/02/2021 08:51 UTC,29.0,79.0,0.0,,2.0,0.0,4.56,,2.0,27.0,18.0,12.9,,185.0,,,,23.22
WWNC1,01/02/2021 09:51 UTC,30.0,75.0,1.0,109.0,3.0,0.0,4.56,,3.0,28.0,18.4,12.9,,355.0,,ESE,,22.94
WWNC1,01/02/2021 10:51 UTC,30.0,81.0,1.0,153.0,3.0,0.0,4.56,,3.0,30.0,18.4,12.9,,38.0,,SSE,,24.81
WWNC1,01/02/2021 11:51 UTC,30.0,83.0,2.0,41.0,4.0,0.0,4.56,,4.0,28.0,18.1,12.9,,21.0,,NE,,25.4
WWNC1,01/02/2021 12:51 UTC,31.0,78.0,0.0,,4.0,0.0,4.56,,4.0,29.0,19.3,12.9,,27.0,,,,24.86
WWNC1,01/02/2021 13:51 UTC,32.0,75.0,1.0,102.0,2.0,0.0,4.56,,2.0,31.0,19.0,12.9,,1.0,,ESE,,24.88
WWNC1,01/02/2021 14:51 UTC,33.0,70.0,0.0,,2.0,0.0,4.56,,2.0,31.0,18.8,12.9,,161.0,,,,24.17
WWNC1,01/02/2021 15:51 UTC,32.0,79.0,0.0,,3.0,9.0,4.56,,3.0,31.0,19.1,12.9,,152.0,,,,26.15
WWNC1,01/02/2021 16:51 UTC,36.0,75.0,0.0,,3.0,73.0,4.56,,3.0,37.0,18.6,13.2,,18.0,,,,28.75
WWNC1,01/02/2021 17:51 UTC,40.0,68.0,1.0,351.0,4.0,123.0,4.56,,4.0,42.0,16.6,14.0,,233.0,,N,,30.17
WWNC1,01/02/2021 18:51 UTC,47.0,59.0,2.0,158.0,4.0,217.0,4.56,,4.0,48.0,14.8,14.1,,146.0,,SSE,,33.27
WWNC1,01/02/2021 19:51 UTC,51.0,43.0,0.0,,4.0,208.0,4.56,,4.0,53.0,13.1,14.2,,181.0,,,,29.1
WWNC1,01/02/2021 20:51 UTC,53.0,34.0,3.0,241.0,7.0,255.0,4.56,,7.0,57.0,11.9,13.8,,234.0,,WSW,,25.18
WWNC1,01/02/2021 21:51 UTC,51.0,35.0,3.0,246.0,8.0,178.0,4.56,,8.0,54.0,11.1,13.7,,244.0,,WSW,,24.1
WWNC1,01/02/2021 22:51 UTC,50.0,41.0,3.0,229.0,8.0,199.0,4.56,,8.0,52.0,10.5,13.7,,240.0,,SW,,27.03
WWNC1,01/02/2021 23:51 UTC,46.0,54.0,0.0,,9.0,88.0,4.56,,9.0,45.0,10.3,13.9,,238.0,,,,30.12
WWNC1,01/03/2021 00:51 UTC,44.0,59.0,0.0,,2.0,23.0,4.56,,2.0,42.0,10.6,13.5,,178.0,,,,30.44
WWNC1,01/03/2021 01:51 UTC,41.0,70.0,1.0,88.0,4.0,0.0,4.56,,4.0,39.0,11.0,13.3,,39.0,,E,,31.86
WWNC1,01/03/2021 02:51 UTC,42.0,68.0,0.0,,4.0,0.0,4.56,,4.0,41.0,11.6,13.2,,6.0,,,,32.09
WWNC1,01/03/2021 03:51 UTC,40.0,72.0,1.0,31.0,3.0,0.0,4.56,,3.0,39.0,12.3,13.2,,2.0,,NNE,,31.6
WWNC1,01/03/2021 04:51 UTC,40.0,74.0,0.0,,2.0,0.0,4.56,,2.0,38.0,13.0,13.1,,11.0,,,,32.29
WWNC1,01/03/2021 05:51 UTC,40.0,75.0,0.0,,0.0,0.0,4.56,,0.0,38.0,13.6,13.1,,11.0,,,,32.62
WWNC1,01/03/2021 06:51 UTC,39.0,80.0,0.0,,3.0,0.0,4.56,,3.0,38.0,14.4,13.0,,11.0,,,,33.28
WWNC1,01/03/2021 07:51 UTC,39.0,82.0,0.0,,2.0,0.0,4.56,,2.0,39.0,15.1,13.0,,152.0,,,,33.91
WWNC1,01/03/2021 08:51 UTC,39.0,82.0,0.0,,1.0,0.0,4.56,,1.0,37.0,15.3,13.0,,24.0,,,,33.91
WWNC1,01/03/2021 09:51 UTC,38.0,86.0,0.0,,2.0,0.0,4.56,,2.0,36.0,16.3,12.9,,175.0,,,,34.13
WWNC1,01/03/2021 10:51 UTC,37.0,88.0,0.0,,3.0,0.0,4.56,,3.0,36.0,17.2,12.9,,355.0,,,,33.73
WWNC1,01/03/2021 11:51 UTC,37.0,90.0,1.0,92.0,4.0,0.0,4.56,,4.0,36.0,17.9,12.9,,235.0,,E,,34.3
WWNC1,01/03/2021 12:51 UTC,36.0,92.0,1.0,23.0,5.0,0.0,4.56,,5.0,33.0,18.5,12.9,,237.0,,NNE,,33.87
WWNC1,01/03/2021 13:51 UTC,35.0,93.0,1.0,147.0,4.0,0.0,4.56,,4.0,34.0,19.5,12.9,,327.0,,SSE,,33.16
WWNC1,01/03/2021 14:51 UTC,35.0,95.0,0.0,,3.0,0.0,4.56,,3.0,32.0,20.2,12.9,,36.0,,,,33.69
WWNC1,01/03/2021 15:51 UTC,33.0,98.0,1.0,30.0,3.0,8.0,4.56,,3.0,31.0,21.1,12.9,,1.0,,NNE,,32.49
WWNC1,01/03/2021 16:51 UTC,36.0,97.0,0.0,,3.0,51.0,4.56,,3.0,35.0,21.7,13.1,,149.0,,,,35.22
WWNC1,01/03/2021 17:51 UTC,45.0,77.0,1.0,184.0,3.0,203.0,4.56,,3.0,50.0,18.7,13.9,,355.0,,S,,38.14
WWNC1,01/03/2021 18:51 UTC,51.0,59.0,2.0,228.0,4.0,256.0,4.56,,4.0,56.0,15.5,13.9,,239.0,,SW,,37.04
WWNC1,01/03/2021 19:51 UTC,54.0,52.0,4.0,243.0,8.0,275.0,4.56,,8.0,58.0,13.8,14.3,,242.0,,WSW,,36.62
WWNC1,01/03/2021 20:51 UTC,51.0,67.0,4.0,222.0,14.01,211.0,4.56,,14.01,54.0,13.0,13.8,,233.0,,SW,,40.32
WWNC1,01/03/2021 21:51 UTC,50.0,71.0,2.0,254.0,7.0,166.0,4.56,,7.0,52.0,13.2,13.7,,240.0,,WSW,,40.87
WWNC1,01/03/2021 22:51 UTC,50.0,74.0,2.0,208.0,5.99,154.0,4.56,,5.99,52.0,13.2,13.8,,223.0,,SSW,,41.95
WWNC1,01/03/2021 23:51 UTC,48.0,79.0,0.0,,5.0,95.0,4.56,,5.0,48.0,13.8,13.9,,235.0,,,,41.73
WWNC1,01/04/2021 00:51 UTC,46.0,85.0,0.0,,3.0,24.0,4.56,,3.0,44.0,15.3,13.5,,243.0,,,,41.69
WWNC1,01/04/2021 01:51 UTC,44.0,89.0,0.0,,1.0,0.0,4.56,,1.0,41.0,17.2,13.3,,152.0,,,,40.93
WWNC1,01/04/2021 02:51 UTC,42.0,93.0,0.0,,3.0,0.0,4.56,,3.0,40.0,18.6,13.2,,21.0,,,,40.1
WWNC1,01/04/2021 03:51 UTC,41.0,95.0,2.0,137.0,3.0,0.0,4.56,,3.0,39.0,19.8,13.2,,150.0,,SE,,39.66
WWNC1,01/04/2021 04:51 UTC,40.0,97.0,0.0,,4.0,0.0,4.56,,4.0,39.0,21.1,13.1,,0.0,,,,39.21
WWNC1,01/04/2021 05:51 UTC,39.0,97.0,1.0,146.0,3.0,0.0,4.56,,3.0,38.0,22.2,13.1,,1.0,,SE,,38.21
WWNC1,01/04/2021 06:51 UTC,39.0,96.0,0.0,,4.0,0.0,4.56,,4.0,38.0,22.8,13.1,,3.0,,,,37.94
WWNC1,01/04/2021 07:51 UTC,39.0,94.0,1.0,11.0,3.0,0.0,4.56,,3.0,37.0,23.1,13.0,,159.0,,N,,37.4
WWNC1,01/04/2021 08:51 UTC,38.0,96.0,0.0,,2.0,0.0,4.56,,2.0,35.0,23.2,13.0,,154.0,,,,36.95
WWNC1,01/04/2021 09:51 UTC,37.0,97.0,0.0,,2.0,0.0,4.56,,2.0,36.0,24.5,13.0,,149.0,,,,36.22
WWNC1,01/04/2021 10:51 UTC,38.0,95.0,1.0,58.0,3.0,0.0,4.56,,3.0,37.0,24.7,13.0,,17.0,,ENE,,36.68
WWNC1,01/04/2021 11:51 UTC,38.0,95.0,2.0,336.0,4.0,0.0,4.56,,4.0,37.0,24.7,12.9,,3.0,,NNW,,36.68
WWNC1,01/04/2021 12:51 UTC,39.0,89.0,0.0,,5.0,0.0,4.56,,5.0,38.0,24.6,12.9,,188.0,,,,35.99
WWNC1,01/04/2021 13:51 UTC,39.0,90.0,1.0,151.0,3.0,0.0,4.56,,3.0,38.0,24.2,12.9,,140.0,,SSE,,36.28
WWNC1,01/04/2021 14:51 UTC,39.0,92.0,2.0,351.0,3.0,0.0,4.56,,3.0,38.0,24.2,12.9,,14.0,,N,,36.84
WWNC1,01/04/2021 15:51 UTC,39.0,93.0,0.0,,3.0,7.0,4.56,,3.0,36.0,24.4,12.9,,217.0,,,,37.12
WWNC1,01/04/2021 16:51 UTC,39.0,92.0,1.0,120.0,3.0,33.0,4.56,,3.0,37.0,25.3,13.1,,164.0,,ESE,,36.84
WWNC1,01/04/2021 17:51 UTC,46.0,79.0,1.0,141.0,3.0,154.0,4.56,,3.0,49.0,22.5,13.6,,150.0,,SE,,39.78
WWNC1,01/04/2021 18:51 UTC,50.0,62.0,1.0,117.0,5.0,158.0,4.56,,5.0,52.0,19.7,14.3,,350.0,,ESE,,37.37
WWNC1,01/04/2021 19:51 UTC,49.0,61.0,2.0,70.0,12.0,178.0,4.56,,12.0,52.0,15.9,14.1,,210.0,,ENE,,36.0
WWNC1,01/04/2021 20:51 UTC,49.0,66.0,0.0,,4.0,97.0,4.57,,4.0,49.0,14.6,13.7,,175.0,,,,38.02
WWNC1,01/04/2021 21:51 UTC,43.0,94.0,1.0,126.0,7.0,84.0,4.61,,7.0,43.0,19.5,13.7,,231.0,,SE,,41.37
WWNC1,01/04/2021 22:51 UTC,43.0,92.0,0.0,,2.0,60.0,4.64,,2.0,43.0,22.6,13.6,,68.0,,,,40.81
WWNC1,01/04/2021 23:51 UTC,43.0,97.0,1.0,20.0,4.0,51.0,4.67,,4.0,44.0,24.5,13.5,,13.0,,NNE,,42.2
WWNC1,01/05/2021 00:51 UTC,43.0,100.0,2.0,356.0,5.0,14.0,4.7,,5.0,43.0,25.5,13.4,,2.0,,N,,43.0
WWNC1,01/05/2021 01:51 UTC,43.0,98.0,2.0,7.0,5.99,0.0,4.72,,5.99,41.0,26.0,13.3,,154.0,,N,,42.47
WWNC1,01/05/2021 02:51 UTC,42.0,99.0,2.0,59.0,4.0,0.0,4.73,,4.0,41.0,26.3,13.2,,20.0,,ENE,,41.74
WWNC1,01/05/2021 03:51 UTC,41.0,100.0,0.0,,3.0,0.0,4.73,,3.0,40.0,26.4,13.1,,20.0,,,,41.0
WWNC1,01/05/2021 04:51 UTC,39.0,99.0,1.0,177.0,5.99,0.0,4.73,,5.99,37.0,26.4,13.1,,146.0,,S,,38.74
WWNC1,01/05/2021 05:51 UTC,37.0,100.0,0.0,,3.0,0.0,4.74,,3.0,35.0,26.6,13.0,,146.0,,,,37.0
WWNC1,01/05/2021 06:51 UTC,35.0,100.0,1.0,80.0,3.0,0.0,4.74,,3.0,34.0,26.5,13.0,,34.0,,E,,35.0
WWNC1,01/05/2021 07:51 UTC,34.0,100.0,2.0,97.0,5.0,0.0,4.74,,5.0,32.0,26.4,13.0,,336.0,,E,,34.0
WWNC1,01/05/2021 08:51 UTC,31.0,100.0,0.0,,2.0,0.0,4.74,,2.0,30.0,26.3,13.0,,159.0,,,,31.0
WWNC1,01/05/2021 09:51 UTC,30.0,100.0,0.0,,3.0,0.0,4.74,,3.0,30.0,25.9,12.9,,16.0,,,,30.0
WWNC1,01/05/2021 10:51 UTC,30.0,100.0,1.0,19.0,3.0,0.0,4.74,,3.0,28.0,26.0,12.9,,355.0,,NNE,,30.0
WWNC1,01/05/2021 11:51 UTC,29.0,100.0,1.0,137.0,2.0,0.0,4.74,,2.0,27.0,25.5,12.9,,151.0,,SE,,29.0
WWNC1,01/05/2021 12:51 UTC,29.0,100.0,0.0,,2.0,0.0,4.74,,2.0,26.0,25.2,12.9,,3.0,,,,29.0
WWNC1,01/05/2021 13:51 UTC,28.0,100.0,0.0,,2.0,0.0,4.74,,2.0,25.0,24.7,12.9,,5.0,,,,28.0
WWNC1,01/05/2021 14:51 UTC,27.0,99.0,0.0,,1.0,0.0,4.74,,1.0,24.0,24.4,12.9,,216.0,,,,26.75
WWNC1,01/05/2021 15:51 UTC,27.0,98.0,0.0,,2.0,5.0,4.74,,2.0,24.0,24.2,12.9,,146.0,,,,26.5
WWNC1,01/05/2021 16:51 UTC,30.0,98.0,0.0,,2.0,61.0,4.74,,2.0,31.0,25.7,13.1,,20.0,,,,29.5
WWNC1,01/05/2021 17:51 UTC,36.0,97.0,0.0,,2.0,229.0,4.74,,2.0,39.0,25.0,14.7,,185.0,,,,35.22
WWNC1,01/05/2021 18:51 UTC,40.0,98.0,1.0,224.0,3.0,261.0,4.74,,3.0,44.0,25.3,14.1,,193.0,,SW,,39.47
WWNC1,01/05/2021 19:51 UTC,45.0,88.0,0.0,,3.0,223.0,4.74,,3.0,46.0,25.5,14.1,,240.0,,,,41.62
WWNC1,01/05/2021 20:51 UTC,50.0,63.0,2.0,203.0,4.0,256.0,4.74,,4.0,50.0,24.8,14.0,,253.0,,SSW,,37.78
WWNC1,01/05/2021 21:51 UTC,52.0,56.0,3.0,175.0,5.0,235.0,4.74,,5.0,51.0,24.4,14.3,,239.0,,S,,36.65
WWNC1,01/05/2021 22:51 UTC,55.0,50.0,3.0,225.0,5.0,197.0,4.74,,5.0,49.0,24.5,13.7,,245.0,,SW,,36.55
WWNC1,01/05/2021 23:51 UTC,51.0,62.0,2.0,157.0,4.0,150.0,4.74,,4.0,47.0,23.6,13.7,,250.0,,SSE,,38.31
WWNC1,01/06/2021 00:51 UTC,43.0,76.0,0.0,,4.0,24.0,4.74,,4.0,39.0,23.6,13.5,,154.0,,,,35.87
WWNC1,01/06/2021 01:51 UTC,39.0,90.0,0.0,,3.0,1.0,4.74,,3.0,35.0,24.9,13.4,,39.0,,,,36.28
WWNC1,01/06/2021 02:51 UTC,36.0,95.0,0.0,,2.0,0.0,4.74,,2.0,33.0,25.2,13.2,,9.0,,,,34.69
WWNC1,01/06/2021 03:51 UTC,34.0,97.0,0.0,,3.0,0.0,4.74,,3.0,32.0,25.6,13.2,,13.0,,,,33.23
WWNC1,01/06/2021 04:51 UTC,33.0,98.0,0.0,,2.0,0.0,4.74,,2.0,30.0,25.7,13.1,,142.0,,,,32.49
WWNC1,01/06/2021 05:51 UTC,32.0,99.0,0.0,,2.0,0.0,4.74,,2.0,30.0,26.0,13.0,,20.0,,,,31.75
WWNC1,01/06/2021 06:51 UTC,31.0,99.0,0.0,,2.0,0.0,4.74,,2.0,29.0,26.0,13.0,,152.0,,,,30.75
WWNC1,01/06/2021 07:51 UTC,31.0,99.0,0.0,,3.0,0.0,4.74,,3.0,29.0,26.1,13.0,,317.0,,,,30.75
WWNC1,01/06/2021 08:51 UTC,30.0,99.0,0.0,,3.0,0.0,4.74,,3.0,29.0,26.0,12.9,,151.0,,,,29.75
WWNC1,01/06/2021 09:51 UTC,30.0,99.0,0.0,,2.0,0.0,4.74,,2.0,28.0,25.7,12.9,,23.0,,,,29.75
WWNC1,01/06/2021 10:51 UTC,30.0,98.0,0.0,,4.0,0.0,4.74,,4.0,27.0,25.5,12.9,,152.0,,,,29.5
WWNC1,01/06/2021 11:51 UTC,29.0,95.0,1.0,123.0,3.0,0.0,4.74,,3.0,26.0,25.3,12.9,,162.0,,ESE,,27.73
WWNC1,01/06/2021 12:51 UTC,29.0,90.0,1.0,27.0,3.0,0.0,4.74,,3.0,26.0,25.0,12.9,,25.0,,NNE,,26.4
WWNC1,01/06/2021 13:51 UTC,29.0,87.0,1.0,95.0,3.0,0.0,4.74,,3.0,26.0,24.9,12.9,,149.0,,E,,25.57
WWNC1,01/06/2021 14:51 UTC,29.0,83.0,0.0,,2.0,0.0,4.74,,2.0,25.0,24.8,12.9,,178.0,,,,24.42
WWNC1,01/06/2021 15:51 UTC,29.0,83.0,0.0,,3.0,5.0,4.74,,3.0,25.0,24.7,12.9,,147.0,,,,24.42
WWNC1,01/06/2021 16:51 UTC,34.0,76.0,1.0,150.0,3.0,61.0,4.74,,3.0,32.0,25.6,13.2,,153.0,,SSE,,27.14
WWNC1,01/06/2021 17:51 UTC,41.0,64.0,0.0,,3.0,191.0,4.74,,3.0,41.0,25.6,14.2,,155.0,,,,29.62
WWNC1,01/06/2021 18:51 UTC,47.0,77.0,1.0,282.0,4.0,210.0,4.74,,4.0,49.0,24.5,14.2,,152.0,,WNW,,40.09
WWNC1,01/06/2021 19:51 UTC,54.0,61.0,0.0,,3.0,229.0,4.74,,3.0,53.0,24.3,13.9,,223.0,,,,40.73
WWNC1,01/06/2021 20:51 UTC,58.0,25.0,3.0,179.0,8.0,271.0,4.74,,8.0,57.0,20.7,13.7,,151.0,,S,,22.2
WWNC1,01/06/2021 21:51 UTC,57.0,36.0,1.0,296.0,5.0,216.0,4.74,,5.0,57.0,18.7,13.7,,150.0,,WNW,,30.13
WWNC1,01/06/2021 22:51 UTC,55.0,37.0,2.0,229.0,5.99,170.0,4.74,,5.99,54.0,17.2,13.7,,235.0,,SW,,29.02
WWNC1,01/06/2021 23:51 UTC,53.0,43.0,3.0,231.0,5.0,124.0,4.74,,5.0,49.0,14.8,13.8,,239.0,,SW,,30.92
WWNC1,01/07/2021 00:51 UTC,47.0,48.0,0.0,,5.99,33.0,4.74,,5.99,44.0,14.2,13.5,,228.0,,,,28.14
WWNC1,01/07/2021 01:51 UTC,43.0,59.0,0.0,,3.0,1.0,4.74,,3.0,39.0,13.3,13.4,,330.0,,,,29.5
WWNC1,01/07/2021 02:51 UTC,40.0,63.0,0.0,,3.0,0.0,4.74,,3.0,35.0,13.7,13.3,,149.0,,,,28.28
WWNC1,01/07/2021 03:51 UTC,37.0,66.0,0.0,,3.0,0.0,4.74,,3.0,32.0,14.6,13.2,,8.0,,,,26.57
WWNC1,01/07/2021 04:51 UTC,33.0,75.0,0.0,,3.0,0.0,4.74,,3.0,29.0,14.9,13.1,,14.0,,,,25.85
WWNC1,01/07/2021 05:51 UTC,31.0,72.0,0.0,,2.0,0.0,4.74,,2.0,27.0,16.0,13.1,,147.0,,,,22.93
WWNC1,01/07/2021 06:51 UTC,30.0,71.0,0.0,,2.0,0.0,4.74,,2.0,26.0,16.6,13.0,,28.0,,,,21.63
WWNC1,01/07/2021 07:51 UTC,28.0,79.0,0.0,,3.0,0.0,4.74,,3.0,24.0,16.9,13.0,,353.0,,,,22.25
WWNC1,01/07/2021 08:51 UTC,28.0,73.0,0.0,,4.0,0.0,4.74,,4.0,23.0,18.0,12.9,,13.0,,,,20.36
WWNC1,01/07/2021 09:51 UTC,27.0,79.0,0.0,,3.0,0.0,4.74,,3.0,23.0,18.4,12.9,,1.0,,,,21.28
WWNC1,01/07/2021 10:51 UTC,26.0,83.0,2.0,41.0,5.99,0.0,4.74,,5.99,23.0,19.3,12.9,,333.0,,NE,,21.48
WWNC1,01/07/2021 11:51 UTC,26.0,76.0,1.0,84.0,5.99,0.0,4.74,,5.99,23.0,19.8,12.9,,0.0,,E,,19.38
WWNC1,01/07/2021 12:51 UTC,27.0,70.0,0.0,,3.0,0.0,4.74,,3.0,23.0,20.1,12.9,,10.0,,,,18.41
WWNC1,01/07/2021 13:51 UTC,27.0,66.0,0.0,,3.0,0.0,4.74,,3.0,23.0,19.5,12.9,,17.0,,,,17.02
WWNC1,01/07/2021 14:51 UTC,27.0,69.0,1.0,9.0,3.0,0.0,4.74,,3.0,24.0,19.3,12.9,,6.0,,N,,18.07
WWNC1,01/07/2021 15:51 UTC,28.0,63.0,0.0,,2.0,9.0,4.74,,2.0,26.0,18.8,12.9,,182.0,,,,16.89
WWNC1,01/07/2021 16:51 UTC,32.0,54.0,1.0,14.0,3.0,56.0,4.74,,3.0,30.0,18.3,13.0,,0.0,,NNE,,17.06
WWNC1,01/07/2021 17:51 UTC,36.0,71.0,0.0,,3.0,143.0,4.74,,3.0,36.0,17.7,14.1,,149.0,,,,27.4
WWNC1,01/07/2021 18:51 UTC,42.0,54.0,0.0,,4.0,189.0,4.74,,4.0,43.0,15.4,14.4,,147.0,,,,26.39
WWNC1,01/07/2021 19:51 UTC,48.0,31.0,2.0,238.0,5.0,212.0,4.74,,5.0,48.0,14.5,14.0,,190.0,,WSW,,18.58
WWNC1,01/07/2021 20:51 UTC,52.0,25.0,0.0,,4.0,257.0,4.74,,4.0,54.0,13.6,14.0,,242.0,,,,17.06
WWNC1,01/07/2021 21:51 UTC,56.0,21.0,3.0,218.0,5.99,240.0,4.74,,5.99,55.0,11.1,14.0,,242.0,,SW,,16.44
WWNC1,01/07/2021 22:51 UTC,58.0,18.0,3.0,191.0,8.0,210.0,4.74,,8.0,53.0,10.8,13.8,,249.0,,S,,14.59
WWNC1,01/07/2021 23:51 UTC,53.0,29.0,2.0,187.0,5.99,163.0,4.74,,5.99,48.0,10.3,14.0,,242.0,,S,,21.39
WWNC1,01/08/2021 00:51 UTC,47.0,40.0,0.0,,4.0,33.0,4.74,,4.0,41.0,10.2,13.5,,193.0,,,,23.72
WWNC1,01/08/2021 01:51 UTC,40.0,55.0,0.0,,2.0,1.0,4.74,,2.0,35.0,10.3,13.4,,77.0,,,,24.97
WWNC1,01/08/2021 02:51 UTC,37.0,60.0,0.0,,1.0,0.0,4.74,,1.0,32.0,10.4,13.3,,33.0,,,,24.25
WWNC1,01/08/2021 03:51 UTC,34.0,64.0,0.0,,2.0,0.0,4.74,,2.0,30.0,10.6,13.1,,151.0,,,,22.96
WWNC1,01/08/2021 04:51 UTC,33.0,69.0,0.0,,2.0,0.0,4.74,,2.0,28.0,11.1,13.1,,153.0,,,,23.82
WWNC1,01/08/2021 05:51 UTC,30.0,78.0,2.0,7.0,3.0,0.0,4.74,,3.0,27.0,11.5,13.0,,20.0,,N,,23.89
WWNC1,01/08/2021 06:51 UTC,31.0,73.0,0.0,,3.0,0.0,4.74,,3.0,27.0,12.4,13.0,,148.0,,,,23.26
